name,pubchem_cid,TSNE1,TSNE2
cytidine,6175.0,-64.948494,-26.433596
bemotrizinol,136218979.0,-17.54005,-63.166176
gadopentetic-acid,6857474.0,-16.20054,33.974968
avagacestat,46883536.0,16.478184,-6.7158966
oxybenzone,4632.0,19.860254,-10.705761
trandolapril,5484727.0,44.464085,37.037224
omecamtiv-mecarbil,11689883.0,44.78124,-19.654278
cefprozil,5281006.0,7.38226,83.53138
ethacizin,107841.0,61.21326,18.583538
lomitapide,9853053.0,48.30505,-38.817787
carbazochrome,,-8.472278,27.100578
ganaxolone,6918305.0,-59.721222,32.056072
proscillaridin-a,5284613.0,-68.465866,27.218119
hydrocortisone-butyrate,26133.0,-68.57495,46.482742
camostat-mesilate,2536.0,40.633316,-0.82699305
stf-62247,704473.0,-18.87689,-43.954407
ropinirole,5095.0,-38.9158,3.6610248
lodoxamide,44564.0,7.7538433,26.521835
oxonic-acid,4604.0,-1.6862897,38.92372
emodin,3220.0,-17.271294,2.4175284
paeonol,11092.0,19.792707,-11.076426
polymyxin-b-sulfate,,18.918,60.89381
radiprodil,10200813.0,57.418972,-25.186787
medroxyprogesterone-acetate,6279.0,-67.93361,42.269695
cpi-203,71291068.0,18.597652,-20.620516
gemigliptin,11953153.0,-18.390148,35.43399
dimethyl-isosorbide,59968542.0,-37.9174,29.61318
kn-93,5312122.0,17.27362,-13.230382
icatibant-acetate,6918173.0,22.33899,64.031044
nps-2143,6918446.0,78.67651,2.6010194
spp86,66549796.0,-44.064106,-35.814785
octreotide,,27.882753,60.896744
"3,5-dhpg-(s)",71668376.0,12.255669,49.628296
perfluamine,67645.0,-32.4948,29.690708
pf-02545920,11581936.0,-13.374073,-48.30596
tocainide,3080825.0,31.646524,0.61946416
pf-06873600,134247638.0,5.4366827,-37.250263
zanamivir,60855.0,-9.130247,65.21014
ml204,230710.0,-6.3869767,-20.603369
dimethisoquin,6857.0,5.5595803,1.2459418
ac1ndss5,4581100.0,25.109892,29.270918
azd3514,46893585.0,4.967088,19.097706
jx-401,1126109.0,14.368701,-60.99878
etilefrine,164652.0,-5.101813,7.575097
saxagliptin,,-8.867614,33.514183
al-8697,25060093.0,51.016533,-21.657541
candesartan,2541.0,66.39721,31.440672
aurothioglucose,6916934.0,-75.24111,-2.4332938
srt3190,59149652.0,30.789429,-35.732674
jzl-195,46232606.0,53.058537,7.559197
travoprost,5282226.0,27.731504,42.08727
a0001,2734086.0,-22.78222,33.746002
ethylenediaminetetraacetic-acid,6049.0,-9.135963,51.463417
pempidine,6603.0,-49.955475,28.041353
ah6809,119461.0,16.094439,7.2705855
aphidicolin,457964.0,-53.66459,30.742962
diosgenin,99474.0,-56.33888,30.364098
fluorescein,16850.0,-17.028591,-3.9841735
atn-161,9960285.0,15.768636,64.36915
voreloxin,9952884.0,78.14292,21.90608
glafenine,969495.0,35.684986,-33.41457
bisoprolol,6604464.0,73.718025,7.397413
hexamethonium,3604.0,-34.624767,35.645515
l-778123,216454.0,-38.98921,-14.183127
boronophenylalanine,150315.0,18.589642,47.289566
praziquantel,1917817.0,20.842255,10.517272
balicatib,10201696.0,11.209647,19.971033
of-1,35397514.0,6.7005515,-62.968662
ferroquine,92043331.0,6.565044,-54.67876
fluralaner,71300892.0,29.991339,-22.54416
cytochlor,92132144.0,-64.29543,-25.016943
nitrendipine,157702.0,55.342377,45.612854
delpazolid,44205191.0,61.290207,-26.027933
mk-7246,45268455.0,57.775017,-14.661332
acipimox,5310993.0,17.232117,17.311108
fluconazole,3365.0,-27.804312,-40.875343
chpg,6604802.0,12.687648,50.005005
copanlisib,,19.477518,-46.87553
corosolic-acid,6918774.0,-61.576878,31.960943
meloxicam,54677470.0,45.711197,-6.3353314
hqk-1001,11684.0,-10.3096895,54.05006
sb-939,49855250.0,21.772049,24.129261
ornithine,74765349.0,-0.09143127,58.58147
alpha-asarone,636822.0,-6.845517,-65.011024
pf-04457845,24771824.0,48.878956,-42.85085
mcn-5652-(+/-),6336338.0,-0.79237,-21.930828
chlorotrianisene,11289.0,-17.176762,-59.404415
chlorobutanol,5977.0,-32.821346,41.992867
deforolimus,,-74.77973,15.885556
ici-199441,3082718.0,40.918636,31.466927
ripasudil,9863672.0,-3.1650503,-29.792393
avoralstat,86566678.0,19.923191,-61.92351
uk-5099,6438504.0,28.562912,18.825937
gsk690693,16725726.0,-46.34209,-29.230953
e-2012,11560787.0,-1.9652416,-77.341484
psi-7976,45375809.0,-56.28052,-31.947289
n-acetylglycyl-d-glutamic-acid,6604718.0,-4.283405,64.21703
amidopyrine,6009.0,-4.68365,-9.748809
pamidronate,4674.0,-37.143883,36.746964
ms-424,,53.65175,-2.7737691
estriol,5756.0,-75.17872,35.479687
g-caryophyllene,5281515.0,-47.440674,21.145756
unc2327,71583615.0,38.48322,-28.18264
sulfametopyrazine,9047.0,12.896292,-11.064214
sar-245409,49867926.0,26.244982,-50.816383
ski-ii,753704.0,-27.760788,-17.427963
nms-p715,44556162.0,37.5884,-67.589035
gp2a,16094766.0,30.84199,-24.11489
dilazep,3074.0,12.508646,-69.198875
penbutolol,37464.0,77.443474,1.2253608
amorolfine,25790581.0,-17.947435,33.064533
l-(+)-rhamnose-monohydrate,439710.0,-40.49127,29.130468
cdba,,-74.967026,-1.9394008
trospium,,33.888485,33.040024
dactinomycin,457193.0,6.9405694,46.82989
exo-iwr-1,1163034.0,54.262295,-10.019471
tipranavir,,55.117126,-52.680515
ixabepilone,,-61.515938,19.697374
epetraborole,46836890.0,-23.52485,-30.14794
benazepril,5362124.0,45.711067,36.28769
verdiperstat,11528958.0,-40.591618,-4.5781813
dehydroacetic-acid,54678494.0,-17.643278,3.5170553
mmpx,155806.0,-40.70475,-4.7792406
fenticonazole,36688220.0,-21.579107,-26.29206
aklomide,2075.0,-18.314613,19.757494
etoricoxib,123619.0,8.985865,-13.8810835
protirelin,638678.0,15.760607,64.28446
propranolol-(r),21138.0,76.301285,-0.20812918
az-10417808,135665263.0,-15.679254,18.934664
tolperisone,688589.0,12.891281,19.408995
talampanel,164509.0,-38.324158,-41.854134
atb-346,76963724.0,21.542547,-11.422613
4-ibp,132995.0,56.5296,9.079109
chloroxoquinoline,66593.0,-24.349754,-9.806625
balsalazide,,13.271806,23.913177
zapa,6604703.0,-11.331277,46.54192
ofloxacin,6956357.0,80.88755,18.074114
famotidine,5702160.0,-9.968543,24.27639
04/01/46,76965201.0,-33.8995,13.5440445
nateglinide,,42.669865,35.60796
5-hydroxytryptophan,6971044.0,26.694105,54.442783
fosinoprilat,62956.0,41.65649,36.96524
k145,71714682.0,15.820918,36.613884
minodronic-acid,130956.0,-14.791314,-30.074896
viloxazine,12226596.0,-22.348255,-33.61499
fostamatinib,11671467.0,3.8277056,-57.94041
anabasine,641266.0,-15.030717,-23.99413
cpi-444,44537963.0,-37.326397,-31.290604
fosaprepitant-dimeglumine,135413538.0,-1.3869996,-51.57983
gallamine-triethiodide,3450.0,-23.97631,-31.086294
stat3-inhibitor-vi,252682.0,39.39665,-3.8867543
meclizine,6604289.0,61.87967,-8.616495
simeprevir,24873435.0,8.143117,39.379738
tuftsin,156080.0,15.868839,66.09085
4-hqn,135408753.0,-11.139958,-12.255149
bms-345541,9813758.0,-35.235653,-34.750854
isoguvacine,7059534.0,-2.517786,40.263123
ampyrone,2151.0,-5.590695,-9.727293
p22077,46931953.0,-20.275904,19.355398
oxybutynin,6098167.0,32.68003,31.671185
ispinesib,6851740.0,49.735657,10.045556
hjc-0350,22200891.0,-20.691257,7.771415
glutathione-monoisopropyl-ester,40466869.0,-3.0487103,63.938084
pit,124334.0,-14.064268,-13.838309
ltb4,5280492.0,-23.129404,58.79795
plicamycin,457831.0,-73.30956,19.078703
rivastigmine,77991.0,26.852509,4.417897
bupivacaine,92253.0,42.38248,-16.393843
cephalosporin-c-zn,,3.519672,84.24782
cefixime,5362065.0,4.279071,88.1194
azd6738,54761305.0,5.050218,-42.80168
dmps,1549058.0,-28.503716,33.994877
daltroban,54343.0,15.485453,-3.0320172
oxelaidin,4619.0,28.843946,27.173151
pf-562271,11713159.0,54.19865,-52.252495
nalmefene,5284594.0,-53.4323,7.158765
avacopan,49841217.0,43.938038,-16.885422
ar-c155858,10226546.0,-19.225246,38.116455
clomethiazole,10783.0,-31.300495,-31.163973
cefuroxime-axetil,9806360.0,6.525383,87.081085
gsk239512,9976892.0,2.729466,17.232748
bruceantin,124605168.0,-63.532623,25.881886
glimepiride,,9.241459,8.569071
metaxalone,25271694.0,-30.801687,4.5852513
l-cysteinesulfinic-acid,28167170.0,-0.84832627,56.505962
apratastat,11452716.0,7.3012986,12.159139
ng-nitro-arginine,440005.0,0.6742815,63.013695
sitosterol,222284.0,-54.1489,40.86859
limonin,179651.0,-55.11325,23.496738
reversine,210332.0,12.375733,-51.508087
tc-s-7003,11785878.0,42.10597,-62.233135
oxolamine,13738.0,0.08815683,-10.864711
alimemazine,6604496.0,8.763671,-19.759783
adx-10059,10331863.0,-31.317076,-41.560127
rn-1,45376076.0,38.69207,28.087385
fn-1501,72195175.0,26.03495,-42.95858
n-acetyltryptamine,70547.0,35.36611,56.31281
krca-0008,72547474.0,35.494198,-63.58597
ginsenoside-rd,,-79.500084,4.731761
vuf11207,97018453.0,15.178573,-60.807297
bay-61-3606,10200390.0,26.25257,-56.30251
hymecromone,5280567.0,-17.94842,3.5180619
bepridil,50088.0,68.79428,-4.405456
pnu-22394,27559.0,-2.1099274,-25.774427
succinylsulfathiazole,5315.0,40.131077,-6.466767
levamisole,26879.0,-0.010922938,-21.3263
amylene-hydrate,6405.0,-33.40878,41.4674
at7867,11175137.0,-29.83341,-17.51288
zln005,899323.0,-15.334895,-40.926502
stiripentol,25271730.0,-19.127972,10.141702
nvp-aew541,,-48.97989,-40.945576
petcm,736879.0,-16.799961,-27.421965
valrubicin,454216.0,-69.54891,11.00242
ampa-(rs),7059442.0,3.5746665,54.619007
cetirizine,28145930.0,63.405487,-6.8175473
dexfosfoserine,68841.0,-1.5145954,55.422268
fanetizole,54339.0,-10.595851,-32.465813
oleoylethanolamide,5283454.0,-24.917292,54.283512
altanserin,3033677.0,69.31103,-17.338352
pci-34051,24753719.0,22.834978,-13.9751425
cloxacillin,6098.0,11.980169,78.09368
5-fp,101498.0,-33.972942,-1.0640389
bedaquiline,5388906.0,4.519775,0.18057072
clodronic-acid,25419.0,-32.374374,33.31625
czc24832,42623951.0,14.3712225,-8.327277
px-12,86308851.0,-28.589165,-30.073013
galantamine,9651.0,-7.1315227,-75.91161
tetrabenazine,11634155.0,-3.9661682,-72.92487
zami-633,75743.0,-12.935795,51.714233
ciclopirox,2749.0,-38.39018,14.166914
buserelin,50225.0,25.517765,66.50307
methocarbamol,688484.0,73.97732,-0.3658536
aloperine,162147.0,-39.205437,20.42945
isoliquiritigenin,638278.0,-12.411148,14.443735
rotundine,72301.0,-5.528755,-72.805466
bonaphthone,23384.0,-28.831726,1.0563537
taminadenant,53466958.0,-11.780426,-19.979776
maltobionic-acid,7314.0,-76.96354,-3.707204
5-methylfurmethiodide,4141.0,-24.679201,7.207563
ecabet,65781.0,-57.233612,33.937622
etizolam,3307.0,16.189716,-21.807753
ap1903,16135625.0,13.8835535,-62.7014
kartogenin,2826191.0,38.45452,3.3300414
tomelukast,3969.0,21.150873,34.572502
sgs-742,130021.0,-27.602371,52.336296
pco-400,129348.0,-47.088516,-15.245159
ha-966-(s)-(-),183351.0,-35.68278,13.886291
ag-490,5328779.0,25.560314,20.544773
irl-2500,5311192.0,32.025517,60.102448
tame,1550286.0,12.017128,-5.8570843
cycloserine-(d),6234.0,-35.0058,9.199893
tc-i-15,90488948.0,46.083893,32.158554
ica-110381,4314115.0,31.416128,-15.711119
salvinorin-a,128563.0,-65.180626,28.194544
pp-121,24905142.0,-45.82259,-25.804834
guanidine,3520.0,-36.46525,34.178703
fenofibrate,3339.0,22.628798,-3.86615
asimadoline,179340.0,38.534977,35.2329
ht-2157,,16.351711,-29.420813
kuromanin,441667.0,-67.89411,-6.762578
rose-bengal,25474.0,-52.905674,-7.175145
bortezomib,387447.0,43.640266,27.170845
obeticholic-acid,,-53.913525,37.785675
"ici-215,001",164451.0,71.04118,5.787977
c188-9,1324494.0,16.152496,-10.930432
suxibuzone,5362.0,25.526127,27.94438
belizatinib,,62.171146,-18.533031
vemurafenib,42611257.0,48.704437,-27.846369
ebrotidine,65869.0,-9.952866,24.317482
sb-431542,4521392.0,25.497908,-15.257762
artemether,68911.0,-53.92695,28.175318
desmopressin-acetate,,20.337305,64.160774
unc3230,46355372.0,35.861176,4.840283
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,76.966736,3.4296074
norethisterone-enanthate,229295.0,-69.561165,45.386456
ct-7758,10186367.0,40.37972,-29.067335
naltrexone,5360515.0,-53.28288,7.1559725
palosuran,10173280.0,42.330288,14.157664
acrylate,,-11.106567,47.987965
elinogrel,16066663.0,36.849026,-7.78418
nafadotride,6604854.0,59.307163,13.65842
th-302,11984561.0,-22.620396,27.12268
monostearin,15560610.0,-28.430468,58.119442
pyrithyldione,4994.0,-37.3922,4.32388
matrine,91466.0,-36.98944,14.96362
thymalfasin,16130571.0,-1.7734351,66.3538
sb-408124,4331799.0,43.428223,-11.486291
propacetamol,68865.0,41.41086,-1.7014115
mebicar,122282.0,-36.06676,6.5778556
procysteine,72390.0,-5.0065575,39.823338
acedoben,19266.0,37.1005,-1.5116104
emd-1214063,25171648.0,-43.53339,-18.054907
pdp-ea,69724031.0,17.095669,35.81504
chlorphensin-carbamate,73416025.0,20.201488,-1.3492451
sc-236,9865808.0,15.841909,-7.042185
indomethacin,3715.0,22.482536,-31.281559
idalopirdine,21071390.0,65.595,5.086923
pdd-00017273,121398766.0,-27.173466,-0.49654022
as-2034178,24808572.0,38.146736,27.513798
ml323,60167849.0,-11.6419735,-33.98505
fluoxetine,657320.0,2.5558572,5.0044284
pim-447,44814409.0,51.443027,-12.277298
hydroxyzine,1548976.0,63.846104,-6.9888673
benzyl-benzoate,2345.0,35.442944,22.511776
bms-754807,24785538.0,46.666183,-23.133266
bms-299897,11249248.0,20.258366,-6.3663516
verbascoside,5281800.0,-70.72276,-8.459273
terutroban,9938840.0,15.34173,-3.4325788
cefodizime,5361871.0,5.02274,89.17828
elacridar,119373.0,19.675749,-58.339973
roquinimex,54676478.0,24.917353,9.325477
psncbam-1,11560249.0,32.513664,-12.533933
bazedoxifene,154257.0,2.1376011,-54.107536
raltitrexed,135400182.0,9.0250225,61.569424
cpi-613,70881528.0,35.67958,24.341505
thiomersal,67361.0,27.876839,15.097546
calcipotriol,5288783.0,-51.237194,43.202827
mimosine,6971294.0,6.474996,53.07296
bay-1436032,118310260.0,46.917385,-32.201225
imiquimod,57469.0,-43.752167,-35.72075
quinine-ethyl-carbonate,5702001.0,-5.237026,-52.83007
srt2104,25108829.0,14.830228,-43.99233
vinflunine,11967282.0,9.599121,16.978472
jnj-16259685,,-0.35302866,33.91308
hexamethylenebisacetamide,3616.0,-14.751827,54.69307
combretastatin-a-4,5351344.0,-0.9978334,-64.41208
omapatrilat,656629.0,40.79648,37.77772
incb-057643,,-27.166195,-0.49446195
pridinol,4904.0,64.38359,-4.0311537
msdc-0602k,90835967.0,22.27302,-13.253259
flumazenil,3373.0,52.233604,-16.300978
ethyl-pyruvate,11228779.0,-18.46179,46.228344
ssr180711,9797360.0,4.7836657,16.562824
cep-40783,71576419.0,37.395706,-46.992138
zk-811752,512282.0,55.66853,-19.243725
mebeverine,6604311.0,1.5868677,-59.95307
fomocaine,71693.0,15.514023,-40.28815
flunixin-meglumin,38081.0,57.246162,-39.809334
rs-45041-190,127951.0,-21.944538,-21.232004
gw-1100,11692123.0,52.22881,-15.791356
mebrofenin,54158.0,8.322197,28.334198
picolinic-acid,1018.0,48.00897,-1.149394
dpcpx,1329.0,-39.13366,0.53030103
dazoxiben,53001.0,19.323492,3.0223472
ethambutol,14052.0,-31.845516,39.320637
delavirdine,5625.0,37.332287,-30.019505
danusertib,11442891.0,25.243952,-45.582603
favipiravir,492405.0,-33.381615,-1.5764413
cqs,72462.0,9.606812,-10.05924
l-lysine,71774817.0,-0.061228145,58.65865
triprolidine,5282443.0,-7.160414,-30.335201
p5091,2819993.0,-18.814304,18.840183
u-0126,54539763.0,-15.136304,-17.196312
4e1rcat,16195554.0,-16.188845,23.354649
4-cmtb,854190.0,34.133186,-12.05499
sb-200646,126769.0,45.47351,-43.58796
saquinavir,441243.0,42.34233,38.706272
ac-261066,11530459.0,20.536484,33.447464
dixanthogen,10404.0,-18.885279,45.97293
tideglusib,11313622.0,-2.2340026,-7.2507477
saclofen,57453816.0,17.645884,-3.2664137
androstenone,,-63.873615,37.56978
mps1-in-1,25195352.0,33.336094,-65.22738
mocetinostat,9865515.0,56.723057,-5.37717
xav-939,135418940.0,-6.8939877,-40.295887
dalcetrapib,6918540.0,32.091633,4.234374
levonorgestrel,13109.0,-67.79992,37.521416
flurbiprofen-axetil,40468023.0,54.69373,30.956425
deracoxib,3058754.0,5.536596,-64.42274
lofemizole,71967.0,-29.854937,-17.316826
ketotifen,57392700.0,3.2719414,-24.548296
salubrinal,2305942.0,49.451286,0.74889326
hsr6071,159466.0,37.589962,-27.969591
cibenzoline,57357423.0,-7.6322203,-24.60016
gsk163090,11292933.0,2.865686,-31.232653
linalool,443158.0,-27.380524,43.353756
eplerenone,443872.0,-66.612305,40.721645
voxelotor,71602803.0,-18.42431,-36.07512
brilliant-green,12450.0,0.96496505,-10.974702
mrs-2578,16078986.0,1.4598079,-0.42901227
podophyllotoxin,10607.0,-8.680617,-73.934616
rivanicline,5310967.0,-14.131936,-26.423868
imidurea,6604401.0,-4.168111,36.987625
vaborbactam,56649692.0,34.961933,28.238884
mm-11253,10389639.0,3.1622837,24.422531
su9516,5289419.0,-20.5071,-60.628876
gefitinib,123631.0,19.655424,-76.04834
nitisinone,5289053.0,-27.191639,21.695831
methyl-5-hydroxytryptamine,14083218.0,26.915771,54.14477
aceclofenac,71771.0,29.853065,-5.093254
futibatinib,71621331.0,-50.462383,-43.361107
fezolinetant,117604931.0,62.864933,-20.101713
garenoxacin,40461170.0,80.77742,21.686665
metyrapone,4174.0,53.984108,-2.6982524
preladenant,10117987.0,14.242619,-41.80846
avitinib,72734520.0,40.600765,-60.02519
phenothiazine,7108.0,-7.479728,-16.72774
camphor-(+),159055.0,-55.597847,25.376797
deoxycholic-acid,222528.0,-54.180088,38.004772
cpi-1205,78320408.0,23.163136,-63.446358
l-cystine,6992103.0,-0.86991405,56.71546
6-iodo-nordihydrocapsaicin,5149140.0,8.732769,34.51448
penciclovir,135398748.0,-55.007557,-26.812166
bifonazole,5459391.0,-5.829457,-15.086268
ml141,7454812.0,5.436232,-12.232493
tacrolimus,445643.0,-73.77858,15.823828
aminopterin,169371.0,8.116574,63.35046
brolitene,1550874.0,26.419266,16.919867
fipronil,15278226.0,-40.32495,-11.801879
sf-11,2936384.0,43.32611,-0.873513
dc-260126,2843133.0,13.585103,-0.9826684
sodium-nitroprusside,,-36.1851,32.091118
jnj-42165279,54576693.0,21.657106,-24.44485
n20c,6603827.0,33.916676,20.229757
er-50891,10094345.0,35.297222,10.204158
beclomethasone-dipropionate,21700.0,-67.24165,54.375694
msdc-0160,36687794.0,-0.755314,17.276705
cyromazine,47866.0,-41.490757,18.541557
cycluc1,91885395.0,-3.3932436,39.51331
tomeglovir,475330.0,37.62708,-4.810659
btt-3033,49841251.0,42.92296,-11.060525
chlorprothixene,667467.0,12.007195,-18.648417
2-chloroadenosine,8974.0,-66.43135,-29.549137
q-203,68234908.0,43.961773,-22.684877
cilastatin,6435415.0,-2.412626,61.426193
plx51107,90448953.0,35.096867,9.440474
hippuric-acid,464.0,37.55656,18.069056
prasterone-acetate,14709.0,-63.95031,40.707188
gaba-linoleamide,6438152.0,-22.449648,56.291096
gentamycin,72395.0,-81.628685,0.11416845
ns-11394,16747643.0,-12.80437,-43.14938
ubenimex,72172.0,44.634182,27.049051
triptan,10044.0,-30.44494,41.452427
olodanrigan,9937291.0,13.790677,-60.702255
doxazosin,6604102.0,7.506572,-74.526794
diltiazem,39186.0,12.401291,-16.406042
me-0328,135566764.0,35.214066,51.84829
lisofylline,501254.0,-42.15239,-3.3516195
azelaic-acid,2266.0,-6.7192097,49.8536
tamoxifen,2733526.0,10.305005,4.0233426
azd4635,86676119.0,-31.518917,-42.741894
ay-9944,,-18.129498,-17.619377
toceranib,5329106.0,67.7683,-23.552677
psb-06126,25124826.0,-8.830996,-18.19025
ly364947,447966.0,-16.838669,-37.848663
benzthiazide,132458842.0,-21.80752,-4.7567873
gdc-0810,56941241.0,22.577644,-7.1370873
mirtazapine,3085219.0,1.7050396,-24.954311
amg-232,58573469.0,41.14669,11.779201
progesterone,5994.0,-66.17584,42.39383
r-1479,457388.0,-62.336716,-26.009604
costunolide,5281437.0,-54.625633,21.730097
sodium-ascorbate,6857365.0,-42.71172,31.682425
fisetin,5281614.0,-55.49173,-6.829038
dinaciclib,46926350.0,4.8669906,-37.18712
rwj-67657,3008319.0,-15.39241,-32.07612
triptorelin,25074470.0,25.373625,65.9983
ibudilast,3671.0,31.288807,16.328571
venetoclax,49846579.0,26.93705,-35.75966
rucaparib,9931954.0,-36.63377,-15.493832
bindarit,71354.0,47.93867,13.823177
autotaxin-modulator-1,,43.813965,-34.277798
ivosidenib,71657455.0,42.94742,-26.577967
tizanidine,5487.0,-23.529678,-21.583817
mpep,3025961.0,-3.512331,-14.527841
gepotidacin,25101874.0,4.441723,-37.811543
unc1215,57339144.0,21.545698,8.3571825
lenalidomide,12044976.0,-16.977352,-11.609801
ah-7614,233085.0,7.5868235,-9.116868
medica-16,121871.0,-10.479006,54.26582
kenpaullone,3820.0,-12.217908,-11.726077
prx-08066,11502243.0,19.678732,-80.79732
miglitol,441314.0,-42.327824,27.551247
cep-37440,71721648.0,35.74011,-65.80028
tetramethylthiuram-monosulfide,7347.0,-36.06917,39.6621
rose-bengal-lactone,69439.0,-18.360468,-3.7979288
palbociclib,5330286.0,41.609653,-65.23341
chc,5328791.0,-13.625772,14.312579
tiapride,5467.0,17.851883,-67.49886
pu-h71,9549213.0,-48.30947,-33.95116
bergapten,2355.0,-12.505231,-63.84058
mefenamic-acid,4044.0,29.865013,-0.84571487
indoximod,6920151.0,33.145523,18.309298
tenapanor,71587953.0,28.355753,-19.939455
hydroxyfasudil,3064778.0,-3.3972676,-28.864492
tolbutamide,5505.0,14.304687,-2.2366846
3-deazauridine,,-67.19721,-24.092505
demecarium,5966.0,26.706915,4.235969
lm11a-31,28174760.0,-15.669465,32.58795
ot-r-antagonist-1,9690136.0,39.497917,34.26827
etoposide-phosphate,6918092.0,-9.910595,-74.53098
larazotide-acetate,9810532.0,15.768853,66.12719
egf816,72703790.0,37.572533,-18.752592
gsk2656157,53469059.0,49.42452,-15.07187
vu0364739,46937439.0,68.8474,-20.042389
arq-092,53262401.0,-12.842363,-18.277699
als-8112,71621663.0,-61.86892,-26.04661
sorbitol,5780.0,-31.099894,38.049442
ly2608204,46832368.0,9.429816,10.249204
olesoxime,9930827.0,-54.38978,40.799786
trimebutine,13248159.0,28.78334,25.925013
ramelteon,208902.0,12.418838,11.82183
cg-400549,11844916.0,-25.533466,-33.45668
gr125487,4284721.0,70.87665,-18.5235
tolimidone,39065.0,-25.92972,-33.77351
milacemide,53569.0,-26.67494,52.872765
pheniramine,667440.0,7.2899547,-2.5563087
taurine,4068592.0,-28.798513,34.287178
tcs-21311,50925411.0,39.391254,58.176617
sarpogrelate,40468125.0,24.045958,6.1545467
aq-ra741,129989.0,8.210048,-34.809113
ursodiol,31401.0,-54.081615,37.99924
dorzolamide,5284549.0,-24.775066,-2.038119
roblitinib,118036971.0,-8.997042,30.541882
spautin-1,51037431.0,26.703154,-71.66545
reynoutrin,5320861.0,-63.765278,-7.359514
clemastine,26987.0,63.34085,-3.6421309
cid-16020046,51436118.0,16.481638,14.778632
pd-166285,5311382.0,29.430965,-43.94351
nedaplatin,,-12.501423,9.892841
azapropazone,6604340.0,-35.482094,-8.661903
efonidipine,11764616.0,56.470844,45.017406
mestinon,4991.0,26.050396,4.332804
laquinimod,54677946.0,24.828829,9.078165
telotristat-ethyl,25181577.0,66.74628,17.654158
2-iodohippuric-acid,8614.0,37.684685,18.378424
aminoglutethimide,1548995.0,-38.230743,4.3245053
tiagabine,60648.0,12.610544,17.397467
eglumetad,213056.0,-6.731266,43.52682
tetrandrine,73078.0,-5.836118,-73.521805
carmofur,2577.0,-25.916925,52.181507
acetylspiramycin,,-77.20221,18.98858
zoliflodacin,76685216.0,-32.882015,-5.8468184
asymmetrical-dimethylarginine,123831.0,-0.522413,63.280575
ceforanide,43507.0,7.1375046,86.09664
o6-benzylguanine,4578.0,-11.280886,-22.417294
exherin,,15.294281,60.805393
abt-239,9818903.0,-42.983845,-17.495745
centazolone,72846.0,-11.125806,-15.744042
forodesine,135409409.0,-64.7199,-19.888077
quercetin,5280343.0,-55.50522,-6.683834
tc-ask-10,24944925.0,36.003845,-2.8487458
tak-733,24963252.0,-4.115665,-47.56318
pre-084,126402.0,53.353775,10.463986
iso-1,5288525.0,-12.114066,27.315092
stobadine,108089.0,-43.492203,10.686803
ly223982,6444688.0,12.815712,6.88511
saracatinib,10302451.0,19.079754,-73.439354
asa-404,123964.0,14.706106,10.19396
sar131675,71295845.0,-42.70711,-32.943233
sc-51089,132749.0,21.277424,-23.136782
wiki4,2984337.0,-21.220737,-55.11453
cenobamate,11962412.0,25.393568,-5.735563
bet-bay-002,73425805.0,16.397394,-21.372314
dimaprit,3077.0,-37.21761,40.850384
butacaine,2480.0,16.455187,30.073421
levonordefrin,164739.0,-6.6317043,7.503017
octinoxate,6993341.0,18.917013,-14.088529
afobazole,9862937.0,13.938973,-41.53424
gdc-0077,124173720.0,-0.107907735,-45.787445
haloperidol,3559.0,66.397995,-15.129654
taprenepag,18376177.0,59.996635,0.99041766
3-aqc,3073499.0,0.8366861,-30.942038
entasobulin,10203597.0,30.150806,-28.368082
ethynylcytidine,176885.0,-62.40684,-26.23446
lafutidine,40490609.0,10.415179,-37.49609
adapalene,60164.0,2.903415,27.157295
plx8394,90116675.0,47.778152,-26.044891
cloxyquin,2817.0,-17.718805,-33.74412
roluperidone,9799284.0,66.65969,-17.890104
buflomedil,2467.0,12.463824,-69.26175
madrasin,135444382.0,-17.90251,-53.198746
fucoxanthin,5364094.0,-62.770584,25.629038
ri-1,1074953.0,4.5407667,-46.337967
sirreal-2,1096292.0,38.277943,9.643533
azd8330,16666708.0,52.746437,-25.470823
levalbuterol,123600.0,-2.9536936,9.7368555
pixantrone,134019.0,-5.716982,-32.592186
monepantel,44449087.0,-9.74538,20.679789
ioversol,6604447.0,-13.203232,60.417244
bt-11,121299620.0,-0.24868913,-30.703524
flunisolide,82153.0,-64.15305,52.364235
citalopram,146570.0,-48.918346,-18.158905
pnu-37883,64393.0,-38.76671,23.405695
mk-0608,3011893.0,-65.2928,-30.853401
ticarcillin,36921.0,10.005251,80.62339
nitrocaramiphen,3941250.0,30.026403,29.91093
pik-75,10275789.0,-20.68775,23.70603
gts21,5310985.0,-16.321653,-56.83854
hesperadin,,64.2346,22.312012
cep-32496,56846693.0,36.415344,-50.939835
udenafil,135564686.0,-32.514835,-56.643406
5-hydroxyectoine,40488256.0,-3.6850266,41.6463
sr-27897,122077.0,42.638176,10.399237
at13148,24905401.0,-29.920248,-17.845219
pamiparib,135565554.0,-29.086845,-7.162905
hthq,119193.0,-5.484818,22.536392
l-hydroxyproline,6971053.0,-4.747654,40.761913
nu-7026,9860529.0,8.367686,-44.335987
pq-401,9549305.0,32.17248,-53.31449
nabumetone,4409.0,21.8164,-13.519077
