name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,has_metal,metal_count,metal_symbols,metal_category,valid_smiles
s-07662,2732040,9.498977,3.0828688,2732040,s-07662,False,0.0,,No metal,True
pramiracetam,51712,-1.3815558,6.818021,51712,pramiracetam,False,0.0,,No metal,True
gsk503,67469117,6.612922,7.8215694,67469117,gsk503,False,0.0,,No metal,True
xd-14,52670832,7.9610915,4.5129404,52670832,xd-14,False,0.0,,No metal,True
nebracetam,25136943,7.0375595,2.3748746,25136943,nebracetam,False,0.0,,No metal,True
adenosine-phosphate,6083,5.389856,9.251018,6083,adenosine-phosphate,False,0.0,,No metal,True
medorinone,5362132,6.230389,6.8990464,5362132,medorinone,False,0.0,,No metal,True
ormeloxifene,35805,9.6756115,2.5109575,35805,ormeloxifene,False,0.0,,No metal,True
benzofenac,91676,10.034829,1.9774232,91676,benzofenac,False,0.0,,No metal,True
u-104,310360,6.425971,3.2799451,310360,u-104,False,0.0,,No metal,True
olprinone,4593,6.4924893,8.049759,4593,olprinone,False,0.0,,No metal,True
tcs-ox2-29,10408514,8.131842,6.787718,10408514,tcs-ox2-29,False,0.0,,No metal,True
epirubicin,41867,9.974718,3.4782922,41867,epirubicin,False,0.0,,No metal,True
gly-gln,7018836,-1.8404623,7.1083493,7018836,gly-gln,False,0.0,,No metal,True
fps-zm1,24752728,6.9900813,2.59088,24752728,fps-zm1,False,0.0,,No metal,True
sphingosylphosphorylcholine,5280613,-1.9084785,6.4110217,5280613,sphingosylphosphorylcholine,False,0.0,,No metal,True
brl-54443,2438,7.815703,6.4510894,2438,brl-54443,False,0.0,,No metal,True
fenipentol,6999795,8.919575,1.5608792,6999795,fenipentol,False,0.0,,No metal,True
propiverine,4942,7.939495,1.7363691,4942,propiverine,False,0.0,,No metal,True
cephalomannine,6436208,9.740412,3.3857474,6436208,cephalomannine,False,0.0,,No metal,True
phosphatidylcholine,446962,-2.1044605,6.150371,446962,phosphatidylcholine,False,0.0,,No metal,True
jw-55,2946601,9.138506,3.5661092,2946601,jw-55,False,0.0,,No metal,True
tetrindole,54792409,6.1521125,6.321988,54792409,tetrindole,False,0.0,,No metal,True
cimetidine,2756,4.9124613,8.858965,2756,cimetidine,False,0.0,,No metal,True
pancuronium,441289,-2.6965344,5.070723,441289,pancuronium,False,0.0,,No metal,True
ro-20-1724,6998998,9.844265,2.8020175,6998998,ro-20-1724,False,0.0,,No metal,True
lithium-acetoacetate,96,-1.6713207,5.912528,96,lithium-acetoacetate,False,0.0,,No metal,True
tofogliflozin,46908929,9.847576,1.640076,46908929,tofogliflozin,False,0.0,,No metal,True
tipifarnib,159324,6.737756,8.093947,159324,tipifarnib,False,0.0,,No metal,True
tiquizium,72160,6.6867986,1.9581883,72160,tiquizium,False,0.0,,No metal,True
topotecan,60700,7.5238986,6.1221056,60700,topotecan,False,0.0,,No metal,True
"4-phenyl-1,2,3,4-tetrahydroisoquinoline",11820407,6.5799603,2.0745883,11820407,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",False,0.0,,No metal,True
palmitoleic-acid,445638,-2.2397618,6.1196623,445638,palmitoleic-acid,False,0.0,,No metal,True
naltriben,5486827,10.393893,3.2136047,5486827,naltriben,False,0.0,,No metal,True
l-838417,9908880,8.231445,7.6424217,9908880,l-838417,False,0.0,,No metal,True
amg-548,11167112,6.552259,7.340053,11167112,amg-548,False,0.0,,No metal,True
zm-323881,16759369,8.603221,7.3677063,16759369,zm-323881,False,0.0,,No metal,True
ftorafur,288216,-1.9739016,7.5117445,288216,ftorafur,False,0.0,,No metal,True
liarozole,76956376,6.5953298,8.387027,76956376,liarozole,False,0.0,,No metal,True
licochalcone-a,5318998,10.594141,1.9354832,5318998,licochalcone-a,False,0.0,,No metal,True
aspartame,6992066,7.5044613,2.2614717,6992066,aspartame,False,0.0,,No metal,True
jnj-10397049,9869934,7.448643,3.4703672,9869934,jnj-10397049,False,0.0,,No metal,True
meprylcaine,4065,7.766956,1.6750592,4065,meprylcaine,False,0.0,,No metal,True
lifirafenib,89670174,8.193177,7.579791,89670174,lifirafenib,False,0.0,,No metal,True
y-320,22227931,6.3937707,6.54804,22227931,y-320,False,0.0,,No metal,True
isbufylline,65681,4.8765435,9.227483,65681,isbufylline,False,0.0,,No metal,True
dovitinib,135398510,6.7196865,8.186004,135398510,dovitinib,False,0.0,,No metal,True
isosorbide,12597,-1.5830951,5.5115056,12597,isosorbide,False,0.0,,No metal,True
sb-228357,443390,8.013904,6.6192007,443390,sb-228357,False,0.0,,No metal,True
lovastatin,53232,-2.681073,5.964796,53232,lovastatin,False,0.0,,No metal,True
furazolidone,5323714,9.5609,3.1655145,5323714,furazolidone,False,0.0,,No metal,True
ym-976,6604918,5.994391,7.6623845,6604918,ym-976,False,0.0,,No metal,True
tryptanthrin,73549,7.358014,3.3799438,73549,tryptanthrin,False,0.0,,No metal,True
alpha-d-glucopyranose,79025,-1.6198069,5.4949517,79025,alpha-d-glucopyranose,False,0.0,,No metal,True
vu0238429,42633508,9.219336,3.5194552,42633508,vu0238429,False,0.0,,No metal,True
prednisolone-hemisuccinate,656804,-3.6017165,4.975246,656804,prednisolone-hemisuccinate,False,0.0,,No metal,True
sobuzoxane,5233,-1.3160437,6.720964,5233,sobuzoxane,False,0.0,,No metal,True
almotriptan,123606,6.111397,6.335792,123606,almotriptan,False,0.0,,No metal,True
paramethadione,51380897,-1.4151149,6.649398,51380897,paramethadione,False,0.0,,No metal,True
crenigacestat,71236992,6.4440255,7.628994,71236992,crenigacestat,False,0.0,,No metal,True
fevipiprant,23582412,6.526736,7.877512,23582412,fevipiprant,False,0.0,,No metal,True
dizocilpine-(-),6337640,6.5660224,2.0287855,6337640,dizocilpine-(-),False,0.0,,No metal,True
se-methylselenocysteine,45266674,-1.5707347,7.0564275,45266674,se-methylselenocysteine,False,0.0,,No metal,True
4-tert-butylphenol,7393,9.475107,1.5136452,7393,4-tert-butylphenol,False,0.0,,No metal,True
mrk-016,6918583,8.250023,7.66382,6918583,mrk-016,False,0.0,,No metal,True
tc-s-7005,24971422,8.277491,7.445748,24971422,tc-s-7005,False,0.0,,No metal,True
danazol,28417,-3.182581,4.671437,28417,danazol,False,0.0,,No metal,True
falecalcitriol,5282190,-2.9138105,5.376836,5282190,falecalcitriol,False,0.0,,No metal,True
gw-405833,9911463,7.917381,6.408472,9911463,gw-405833,False,0.0,,No metal,True
dicyclohexylamine,7582,-0.9822237,6.579359,7582,dicyclohexylamine,False,0.0,,No metal,True
gw-438014a,6918627,6.7454987,8.0453415,6918627,gw-438014a,False,0.0,,No metal,True
dihydroartemisinin,3000518,-2.0746179,5.410944,3000518,dihydroartemisinin,False,0.0,,No metal,True
bx-795,10077147,6.4922786,7.675925,10077147,bx-795,False,0.0,,No metal,True
bay-w-9798,2167221,7.573818,1.2640982,2167221,bay-w-9798,False,0.0,,No metal,True
azd1390,126689157,7.9358006,6.7954416,126689157,azd1390,False,0.0,,No metal,True
nadide,5893,6.2839785,8.690538,5893,nadide,False,0.0,,No metal,True
zset1446,10220323,6.837184,2.2950444,10220323,zset1446,False,0.0,,No metal,True
sophocarpine,115269,-1.5801412,6.508898,115269,sophocarpine,False,0.0,,No metal,True
thiophanate,3032791,6.5448146,3.6071334,3032791,thiophanate,False,0.0,,No metal,True
verapamil,2520,9.890687,2.7708774,2520,verapamil,False,0.0,,No metal,True
tc-fpr-43,24776341,6.6412015,3.6811337,24776341,tc-fpr-43,False,0.0,,No metal,True
dalfampridine,1727,5.9051,7.079034,1727,dalfampridine,False,0.0,,No metal,True
dideoxyadenosine,20039,5.3851385,9.210993,20039,dideoxyadenosine,False,0.0,,No metal,True
uc-112,3426979,7.699347,6.4961414,3426979,uc-112,False,0.0,,No metal,True
5-hmf,237332,9.919,2.0397604,237332,5-hmf,False,0.0,,No metal,True
as-77,11302540,10.627096,1.9849162,11302540,as-77,False,0.0,,No metal,True
tpca-1,9903786,7.118802,3.1953692,9903786,tpca-1,False,0.0,,No metal,True
medrysone,247839,-3.3415387,4.9712563,247839,medrysone,False,0.0,,No metal,True
caffeic-acid,689043,9.785402,1.6889819,689043,caffeic-acid,False,0.0,,No metal,True
parcetasal,76961763,8.988638,3.5516155,76961763,parcetasal,False,0.0,,No metal,True
dyclonine,3180,9.788083,2.7135766,3180,dyclonine,False,0.0,,No metal,True
tak-285,11620908,8.253851,7.584555,11620908,tak-285,False,0.0,,No metal,True
ilomastat,132519,6.660014,6.355125,132519,ilomastat,False,0.0,,No metal,True
vicriviroc,3009355,6.3438797,7.7408667,3009355,vicriviroc,False,0.0,,No metal,True
aminopentamide,176163,7.0988693,2.268855,176163,aminopentamide,False,0.0,,No metal,True
ax-024,56949412,9.6005335,2.5883806,56949412,ax-024,False,0.0,,No metal,True
seratrodast,73346713,7.5727825,1.4520398,73346713,seratrodast,False,0.0,,No metal,True
ccmq,3337816,7.06719,6.477763,3337816,ccmq,False,0.0,,No metal,True
thz1,73602827,6.6057367,7.7587233,73602827,thz1,False,0.0,,No metal,True
conivaptan,151171,6.695484,7.93266,151171,conivaptan,False,0.0,,No metal,True
urapidil,5639,8.975981,3.3222709,5639,urapidil,False,0.0,,No metal,True
tropesin,12606305,7.948603,6.3955607,12606305,tropesin,False,0.0,,No metal,True
ns-8,10176749,6.0471635,7.5313487,10176749,ns-8,False,0.0,,No metal,True
7-keto-dhea,9798229,-3.210184,4.8875465,9798229,7-keto-dhea,False,0.0,,No metal,True
pozanicline,178052,7.746904,6.8091083,178052,pozanicline,False,0.0,,No metal,True
citarinostat,53340426,6.400139,7.651326,53340426,citarinostat,False,0.0,,No metal,True
meldonium,123869,-1.5346342,6.9428005,123869,meldonium,False,0.0,,No metal,True
fipi,16739265,6.567177,6.318221,16739265,fipi,False,0.0,,No metal,True
bromocriptine,31101,6.4971914,6.2466345,31101,bromocriptine,False,0.0,,No metal,True
otx015,9936746,7.231286,7.8114586,9936746,otx015,False,0.0,,No metal,True
3-bromo-7-nitroindazole,1649,6.0330296,6.564258,1649,3-bromo-7-nitroindazole,False,0.0,,No metal,True
u-18666a,9954083,-3.147984,4.9984646,9954083,u-18666a,False,0.0,,No metal,True
isoflupredone-acetate,224246,-3.6311712,4.9594007,224246,isoflupredone-acetate,False,0.0,,No metal,True
rociletinib,57335384,8.458694,7.5234957,57335384,rociletinib,False,0.0,,No metal,True
pf-06447475,72706840,6.2590055,8.27006,72706840,pf-06447475,False,0.0,,No metal,True
tafamidis-meglumine,11001318,7.936267,6.435471,11001318,tafamidis-meglumine,False,0.0,,No metal,True
sildenafil,135398744,8.234893,6.651347,135398744,sildenafil,False,0.0,,No metal,True
tedizolid,11234049,6.0284996,6.9680376,11234049,tedizolid,False,0.0,,No metal,True
zaltoprofen,13306545,7.7059693,1.4216413,13306545,zaltoprofen,False,0.0,,No metal,True
cl-225385,64799,7.1603036,1.6802906,64799,cl-225385,False,0.0,,No metal,True
gabapentin,6919078,-1.8408344,6.470535,6919078,gabapentin,False,0.0,,No metal,True
aut-1,53230344,8.06635,6.9657903,53230344,aut-1,False,0.0,,No metal,True
norelgestromin,9568628,-3.1443193,4.7734804,9568628,norelgestromin,False,0.0,,No metal,True
narlaprevir,11857239,-1.5039552,6.8879514,11857239,narlaprevir,False,0.0,,No metal,True
sulfathiazole,5340,6.5048537,7.3400016,5340,sulfathiazole,False,0.0,,No metal,True
ethenzamide,3282,9.806629,2.6524186,3282,ethenzamide,False,0.0,,No metal,True
procyclidine,3044369,7.992187,6.5402336,3044369,procyclidine,False,0.0,,No metal,True
suramin,5361,7.12468,3.3840964,5361,suramin,False,0.0,,No metal,True
rosmarinic-acid,5281792,10.048273,1.7864094,5281792,rosmarinic-acid,False,0.0,,No metal,True
troglitazone,9824580,9.819687,2.1323247,9824580,troglitazone,False,0.0,,No metal,True
"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",92279095,8.264061,2.0800383,92279095,"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",False,0.0,,No metal,True
azosemide,2273,6.274327,3.2419357,2273,azosemide,False,0.0,,No metal,True
trabodenoson,11610599,5.405781,9.2748995,11610599,trabodenoson,False,0.0,,No metal,True
