name,pubchem_cid,UMAP1,UMAP2
nbqx,3272524,6.7885456,3.4916265
tirofiban,60947,9.330873,2.5582693
amg-337,44181686,8.309664,7.5867577
florifenine,216222,6.997966,6.3884377
sdz-nkt-343,9851211,7.170379,3.4626467
bax-channel-blocker,981054,6.198105,6.288355
cb-839,71577426,8.204653,7.260363
zk-93426,115210,7.9281907,6.490937
phytonadione,5284607,7.207897,1.5715569
xl041,49787490,7.1691084,8.095411
parbendazole,26596,6.7720013,8.472721
cinaciguat,9808022,9.628373,2.9236555
u-50488-(-),6604724,6.8578486,2.395449
emd-386088,10131112,6.2714386,6.2863545
cortodoxone,440707,-3.313867,4.8266954
sotrastaurin,10296883,6.6251006,7.8034534
bay-60-6583,11717831,7.96049,7.2097893
sq-22536,22879197,5.3770022,9.159473
phensuximide,6604215,7.0994363,2.3022258
anandamide,5281969,-1.9556227,6.756572
pralidoxime,4884,5.933546,7.044289
tafenoquine,76969188,8.206254,6.6576104
zaltidine,56051,4.9823666,8.8136635
ots514,67448836,8.3879595,3.3091295
cefoxitin,441199,7.701034,2.5059228
gyki-52466,3538,9.961609,2.6453774
gw-2580,11617559,8.171086,7.4495535
l-methionine,6992087,-1.5775541,7.2386837
nornicotine,93047,5.9339924,7.0222006
idoxuridine,5905,-2.462114,7.935138
quinapril,54892,7.471039,2.3025036
l-leucine,7045798,-1.638148,7.0225754
sal003,2252542,6.8307257,3.6444998
vorinostat,5311,6.8924994,3.5412703
calhex-231,11849514,6.990379,2.5969853
eprobemide,65659,6.9876194,2.5436323
tba-354,49836057,8.125609,7.724602
pyrotinib,51039030,8.601176,7.0765376
cct-031374,2853753,7.1748857,3.4788141
balofloxacin,40490624,9.49423,4.2477965
mm-206,102514675,8.78588,2.8935926
bosentan,104865,8.076239,7.528267
potassium-p-aminobenzoate,978,8.161977,3.3708103
bendroflumethiazide,9845085,6.2998033,3.2040565
le-135,10410894,7.918836,3.4680066
nortriptyline,4543,6.563324,2.0490334
gw-843682x,9826308,8.136119,7.749535
avex-73,76968108,8.048183,1.8857011
bifemelane,2377,9.523622,2.5795038
dipyrocetyl,68093,10.228117,2.0914862
glpg0492-r-enantiomer,59317173,7.222771,3.5215845
ly2811376,44251605,6.096115,7.837682
unc0642,53315878,8.799877,7.3306603
k-858,686905,6.8482976,2.263204
caccinh-a01,747218,9.23541,3.4396176
gsk3117391,53630042,6.540564,6.7350883
crt0044876,81409,6.915571,6.269262
homoquinolinic-acid,3080554,6.9851947,6.7690654
dimesna,65626,-1.1222689,6.1495523
pk-11195,24839733,6.540745,6.4924974
amibegron,3035442,9.4789915,2.561888
coenzyme-a,87642,5.3769217,9.279122
atenolol-(+),180559,9.526825,2.6618152
8-m-pdot,92211535,9.54441,2.6633239
ic261,5288600,9.05106,3.536228
kainic-acid,44338126,-1.8714179,7.0302954
acetriazoic-acid,6806,7.9638586,3.3349261
piroctone-olamine,38988592,-2.07888,6.1781993
sofosbuvir,45375808,9.036694,2.4033604
snap-5089,10326374,7.4008803,0.7356534
arry-334543,42642648,8.595749,7.343384
epalrestat,1549120,7.118015,2.2726734
nsc-4644,72326,-2.9020176,5.130244
piperacetazine,19675,6.2057095,3.4027495
ml10302,5311299,9.19569,3.7852829
cinchocaine,3025,7.9714127,6.614072
telatinib,9808844,8.294086,7.5012145
dmp-777,177992,9.85735,3.0137582
avadomide,24967954,7.331627,3.3551135
sr-11302,9976842,7.5783267,1.5033463
estropipate,3001028,10.110299,1.1861978
mm77,3994476,8.991098,3.3300555
ganoderic-acid-a,471002,-3.4297848,4.9534254
wehi-345-analog,56602558,6.397077,8.031528
pf-05190457,58438464,6.597482,7.757036
alcaftadine,19371515,6.7405663,8.175879
f-16915,14671646,6.891216,6.868919
dmeob,6891506,9.801536,2.30755
cariporide,151172,7.003111,2.495719
sisomicin-sulfate,36119,-2.6641414,6.7682366
linopirdine,3932,6.4532313,6.458425
zeatin,449093,5.336586,9.134462
vecabrutinib,72547837,6.353711,7.744471
tmc647055,44556044,7.969648,6.464601
ci-976,122327,8.866103,3.3719754
4-mu-8c,12934390,10.493631,1.994893
etafenone,3275,9.84392,2.6181643
jw-67,644733,7.6500053,3.4137292
2'-c-methylguanosine,135433495,4.997134,9.3509655
2-fluoro-2-deoxy-d-galactose,445913,-1.6190475,5.4819007
naproxen,156391,10.09046,1.9703404
azd5438,16747683,6.314468,7.7608128
loperamide,3955,7.972581,1.9148369
lumateperone,21302490,7.174932,3.4910645
ronidazole,5094,4.577278,8.809392
tenylidone,1550999,7.232832,1.7567154
carboxyamidotriazole,108144,6.337491,6.5447254
ki-8751,11317348,8.48156,6.8994436
fudosteine,36689154,-1.5958297,7.1974297
nolatrexed,135400184,6.508051,7.446909
gsk-j5,78243729,6.0832024,7.916656
lx1031,23633604,8.258988,7.3316884
pd1-pdl-inhibitor-1,91663303,9.97859,2.899501
isovaleramide,10930,-1.501563,6.743552
sonepiprazole,133079,8.377124,3.1403394
trigonelline,5571,6.9216447,6.888968
camphor-(1r),5284500,-2.0684252,5.7295003
doxifluridine,18343,-2.43741,7.920861
trv130,66553195,7.9363756,6.7171583
troxipide,40467000,9.9232645,2.990617
sucralose,71485,-1.6198533,5.4430594
wb-4101,13305910,9.475496,2.493523
sp-420,135511704,10.073553,1.8772676
blebbistatin-(-),5287792,7.4982824,3.4070292
tc-ot-39,135413563,6.3513246,7.553137
rosiptor,76965484,-2.943601,5.154362
rebamipide,969464,7.6096334,3.2377603
diflunisal,3059,10.309463,1.9553444
zm-306416,5329006,8.761534,7.2961636
etanidazole,3276,4.586708,8.817472
itd-1,71512660,7.5556493,1.2163851
s-isopropylisothiourea,445319,-0.9182238,6.4062004
lomeguatrib,3025944,7.9943533,7.949248
aceglutamide,182230,-1.8240737,7.077213
cabaletta,7427,-1.6583728,5.4811
protionamide,666418,5.9062924,7.0349464
ub-165,6604855,5.932006,7.059159
lomefloxacin,6603903,9.566081,4.527839
sb-742457,11256720,6.0802236,6.5560937
ethacridine-lactate-monohydrate,2017,7.956025,6.654165
levodropropizine,65859,6.656414,3.5562575
ldn-57444,51537051,7.229969,3.502966
cyclocreatine,2896,-1.3101023,6.6468315
tulobuterol,688591,8.26074,2.0783877
miltefosine,3600,-1.7780845,6.151857
gr-113808,119376,7.1400194,6.4050055
orphenadrine,736041,8.074407,1.8810574
rg108,702558,6.7238693,6.258948
streptozotocin,124202159,-2.3693848,6.7217484
ldn-212854,60182388,6.0655937,8.333398
e3330,6439397,-2.2753348,6.097067
mequinol,9015,9.616464,1.7594733
pht-427,44240850,6.690191,1.9164997
atracurium,73416109,10.130879,3.0454044
cyproheptadine,2913,6.567502,2.034243
bgt226,11978790,7.9003057,6.6903906
az-10606120,10310632,6.132269,7.647571
enilconazole,6992070,7.607158,8.001155
kakonein,25790885,10.655144,1.8887612
sb-743921,9936388,9.518486,3.0702653
sr-3677,93600633,8.152884,6.580236
enzalutamide,15951529,7.181832,3.473858
glpg1837,117857370,6.3651075,6.5910225
glpg0492,59317190,7.1981416,3.5580564
"3,4-dcpg-(s)",16062593,8.167662,1.828618
rgfp966,56650312,6.239664,6.828668
raclopride,3033769,9.41976,3.16808
ac-710,54760053,8.230631,7.401153
ammonium-glycyrrhizinate,14982,-3.4386652,5.186694
aminoguanidine,2146,-1.0569634,6.262021
crenolanib,10366136,8.4577,7.589478
2-hydroxyflutamide,91649,6.828629,3.570012
amg458,24764449,8.579291,7.2001586
erythromycin-ethylsuccinate,132274075,-2.5033271,6.3751893
guanfacine,3519,6.890118,2.284132
rs-56812,6604789,6.5832915,6.37086
4-methylgenistein,5280373,10.616019,1.9451202
zd-7155,4673492,6.3029814,6.647482
noscapine,275196,10.133904,3.0501604
dexniguldipine,6918097,7.4034204,0.7325462
estradiol-benzoate,222757,10.195787,1.4201126
efletirizine,66003,6.8469067,2.1773274
etretinate,5282375,9.9466505,1.8740495
moclobemide,4235,7.0298896,2.55415
cyproterone-acetate,9880,-3.2258613,4.7428303
homosalate,41097438,10.223259,2.0196145
bergenin,66065,10.696942,1.7985096
proxodolol,940099,9.448641,2.498302
whi-p154,3795,8.786738,7.3277254
arofylline,166553,6.5748124,8.217341
apck-110,24786010,8.290913,7.5231857
gant-61,421610,5.978302,6.899257
gedunin,12004512,10.529317,1.8655407
vadadustat,23634441,7.103321,6.6924515
gs-9620,46241268,6.217117,8.002378
mk-8998,24765479,8.001874,6.8904185
rmc-4550,134183206,6.0268354,7.8199954
a-412997,10425450,6.2494655,6.794292
sis3,10138988,8.187053,7.3877416
amprenavir,65016,7.1525936,2.9703963
acebutolol,657184,9.1197405,3.5347776
edo-s101,46836227,6.671189,8.287967
cephapirin,30699,6.4262586,6.9788795
omeprazole-sulfide,155794,8.147824,7.9004393
clopidol,18087,-1.3353134,6.639911
melevodopa,23497,8.862997,1.9896574
ys-035,5714,9.870781,2.787899
rg4733,49867930,7.1148767,3.5897748
levobetaxolol,60657,9.441206,2.506955
vericiguat,54674461,6.069659,8.310379
elbasvir,71661251,7.5473795,7.2220845
l-694247,132059,6.784152,7.617232
wz811,11565518,6.0945935,7.72749
2-octyldodecan-1-ol,73415990,-1.9896816,5.8493304
eprodisate,428573,-1.0898076,6.1761675
paeoniflorin,442534,10.101468,1.6088811
marimastat,119031,-1.9314809,6.9200897
gw-4064,9893571,8.148177,4.249586
lumacaftor,16678941,8.155706,7.163529
flavin-adenine-dinucleotide,643975,6.3299522,8.706833
astemizole,2247,8.12705,7.6856213
s4,53342705,8.703001,3.2745388
trolox,688071,9.898804,1.6096859
nemorubicin,65907,9.943884,3.5173106
zstk-474,11647372,6.4772296,8.389905
cimaterol,10911051,8.182728,2.1969728
bms-911543,50922691,6.4545493,8.049616
vecuronium,39765,-2.7137609,5.063615
rrx-001,15950826,-1.3125219,6.7447004
as-252424,11630874,10.102083,2.267096
cp-99994,5311057,9.46296,2.8395386
topiramate,5284627,-1.6206074,5.504906
gadodiamide,24847884,-1.368929,6.7306256
risedronate,5245,6.201442,6.964316
laropiprant,9867642,6.663134,6.2739334
diclofenamide,3038,6.780556,1.8982388
hydrocortisone-valerate,5282494,-3.5378444,5.0169144
barasertib,11497983,8.576772,7.3352056
pafuramidine,6529858,9.765022,2.683624
natamycin,5284447,-2.7370799,6.2741194
odq,1456,6.5787086,3.6534274
pf-06463922,78162481,8.190345,7.1528325
mepyramine,4992,8.106216,7.4077477
bitoscanate,19958,6.4585,3.3661916
gsk650394,25022668,6.711163,7.617596
ozenoxacin,9863827,6.8258414,7.231802
ramatroban,123879,6.4378815,6.279089
teneligliptin,11949652,6.003355,7.8602414
sograzepide,9870520,6.2130294,6.6347094
id-1101,6918732,-1.6990163,6.9675126
gsk429286a,92472001,6.370437,6.488255
hc-030031,1150897,6.633762,8.046857
eprosartan,5281037,6.8146462,7.874687
3-bromocamphor,3006542,-2.1317735,5.675564
fk-866,6914657,6.456268,6.855426
zilpaterol,25218684,7.19035,3.61663
cpp,6603754,-1.4751831,6.8417473
nvp-tnks656,136237316,9.5050335,3.0570312
cgs-20625,163844,8.055665,6.6726937
pizotifen,27400,6.725649,1.9448019
nms-1286937,49792852,8.400811,7.5027013
ag-14361,9840076,6.7847376,8.014527
pf-03049423,24963293,8.1114,7.0575423
aqw-051,50914822,7.8533835,6.7711115
gnf-7,11478363,6.4300647,7.7076254
propofol,4943,9.480516,1.4896543
luteolin,5280445,10.674535,1.839469
bethanechol,6603779,-1.423415,6.5284915
f351,11217901,8.658585,3.2729013
isoquercitrin,5280804,10.868356,1.6969769
sulfapyridine,5336,6.2009807,7.408881
pfi-3,78243717,6.984503,7.342912
pd-318088,17753852,7.309769,3.3770351
tecastemizole,123618,6.6231017,8.357619
paopa,44281634,-1.4806927,6.8826346
vl285,71667162,6.7061176,6.8260603
btb06584,2799764,9.12215,3.2165117
vorapaxar,10077130,6.4959307,6.6585813
voriconazole,71616,6.86997,7.5846047
cytidine,6175,-2.5920584,8.07052
bemotrizinol,136218979,9.842369,2.7975526
gadopentetic-acid,6857474,-1.3871869,6.6323385
avagacestat,46883536,6.7941923,2.7165892
oxybenzone,4632,10.585,1.946764
trandolapril,5484727,7.5488033,2.2745802
omecamtiv-mecarbil,11689883,6.092357,6.7596645
cefprozil,5281006,8.234861,2.5895343
ethacizin,107841,6.220572,3.4424043
lomitapide,9853053,7.052788,2.5418055
ganaxolone,6918305,-2.597734,5.113543
proscillaridin-a,5284613,-3.3861055,5.3409066
hydrocortisone-butyrate,26133,-3.5647144,5.0266323
camostat-mesilate,2536,9.001938,3.5508022
stf-62247,704473,6.5342813,7.4598126
ropinirole,5095,7.165654,3.5444114
lodoxamide,44564,6.90671,3.6385543
oxonic-acid,4604,-1.304255,6.666138
emodin,3220,10.316247,1.6735666
paeonol,11092,10.550238,1.9261948
radiprodil,10200813,8.999808,3.359093
medroxyprogesterone-acetate,6279,-3.215097,4.744373
cpi-203,71291068,7.0478983,7.9329805
gemigliptin,11953153,5.9831667,7.9041853
dimethyl-isosorbide,59968542,-1.6071198,5.520874
kn-93,5312122,8.956605,3.217476
icatibant-acetate,6918173,7.5554676,2.351449
nps-2143,6918446,9.441502,2.4696534
spp86,66549796,5.980664,8.31692
"3,5-dhpg-(s)",71668376,8.701287,1.9088895
perfluamine,67645,-1.1509142,6.1324224
pf-02545920,11581936,8.132673,6.7569947
tocainide,3080825,6.922106,3.687974
pf-06873600,134247638,6.0393286,7.9893622
zanamivir,60855,-2.2836785,6.972789
ml204,230710,5.9630036,7.6796155
dimethisoquin,6857,7.9922,6.669021
ac1ndss5,4581100,7.859275,1.4122918
azd3514,46893585,8.106703,7.611551
jx-401,1126109,9.569817,2.996074
etilefrine,164652,8.873037,2.0893557
al-8697,25060093,6.421694,7.9925785
candesartan,2541,6.978065,8.053827
aurothioglucose,6916934,-1.5824069,5.525063
srt3190,59149652,6.088136,7.843199
jzl-195,46232606,9.263069,3.066212
travoprost,5282226,9.939303,1.8516915
a0001,2734086,-2.3126945,5.9712877
ethylenediaminetetraacetic-acid,6049,-1.3681322,6.621538
pempidine,6603,-0.9846356,6.5555167
ah6809,119461,10.608459,1.9438349
aphidicolin,457964,-2.686447,5.106665
diosgenin,99474,-3.115572,5.194132
fluorescein,16850,10.603711,1.9110968
atn-161,9960285,4.9213495,8.84249
voreloxin,9952884,6.8073754,7.306799
glafenine,969495,6.978676,6.528398
bisoprolol,6604464,9.445485,2.4739192
hexamethonium,3604,-1.0191265,6.5231667
l-778123,216454,6.6516128,8.078382
boronophenylalanine,150315,7.4835534,1.9445702
praziquantel,1917817,7.0564866,2.3759449
balicatib,10201696,7.2057076,3.3280826
of-1,35397514,8.951308,3.3133278
ferroquine,92043331,6.005318,6.633017
fluralaner,71300892,7.0201445,2.5352564
cytochlor,92132144,-2.596399,8.073613
nitrendipine,157702,7.431781,0.812823
delpazolid,44205191,6.6870227,3.5433471
mk-7246,45268455,6.6403117,6.2281613
acipimox,5310993,4.8564625,9.061873
fluconazole,3365,7.89553,2.0609171
chpg,6604802,8.70569,1.9292159
corosolic-acid,6918774,-3.2387578,5.0800753
meloxicam,54677470,6.809626,7.396362
hqk-1001,11684,-1.6343185,5.95989
sb-939,49855250,6.6822834,8.313246
ornithine,74765349,-1.725409,7.0677476
alpha-asarone,636822,9.962216,1.8960513
pf-04457845,24771824,8.256362,7.3275766
mcn-5652-(+/-),6336338,6.635067,1.9808002
chlorotrianisene,11289,9.789338,1.9297671
chlorobutanol,5977,-1.2846248,6.0202923
ici-199441,3082718,6.903827,2.494898
ripasudil,9863672,5.914476,6.8529162
avoralstat,86566678,7.906685,6.702061
uk-5099,6438504,6.409919,6.291557
gsk690693,16725726,8.170148,7.8415
e-2012,11560787,8.141799,7.507947
psi-7976,45375809,9.0383,2.3993382
n-acetylglycyl-d-glutamic-acid,6604718,-1.8439734,7.0700574
amidopyrine,6009,6.6763964,3.63182
pamidronate,4674,-1.1889012,6.450112
estriol,5756,10.143427,1.1702093
g-caryophyllene,5281515,-2.2416327,5.9441237
unc2327,71583615,6.752813,4.0891623
sulfametopyrazine,9047,6.2118483,7.477987
sar-245409,49867926,8.445267,7.2015543
ski-ii,753704,7.3958855,7.360831
nms-p715,44556162,8.392705,7.445974
gp2a,16094766,6.3888574,6.4706316
dilazep,3074,10.098561,2.7751715
penbutolol,37464,9.47453,2.495404
amorolfine,25790581,6.786397,2.013226
l-(+)-rhamnose-monohydrate,439710,-1.6260393,5.4924483
dactinomycin,457193,9.456876,3.8725154
exo-iwr-1,1163034,6.4941173,6.446377
epetraborole,46836890,9.318924,2.2568116
benazepril,5362124,7.4016585,3.1589525
verdiperstat,11528958,6.4472103,6.892481
dehydroacetic-acid,54678494,-2.072349,6.128878
mmpx,155806,4.853642,9.230175
fenticonazole,36688220,7.4185586,8.097594
aklomide,2075,7.071934,3.183411
etoricoxib,123619,5.9883738,6.9531827
protirelin,638678,4.9111648,8.849739
propranolol-(r),21138,9.447024,2.548159
az-10417808,135665263,7.2770586,3.376246
tolperisone,688589,6.999207,2.2015443
talampanel,164509,9.953,2.8741987
atb-346,76963724,9.868709,2.2912061
4-ibp,132995,7.0629992,2.5023353
chloroxoquinoline,66593,7.3736267,3.2435997
zapa,6604703,-1.7632887,6.1770597
ofloxacin,6956357,9.493703,4.1975265
famotidine,5702160,4.8267236,8.748258
04/01/46,76965201,-1.7504702,6.532163
5-hydroxytryptophan,6971044,7.6110706,6.351103
fosinoprilat,62956,7.5325465,2.2127333
k145,71714682,9.511858,2.6195114
minodronic-acid,130956,6.46423,8.322368
viloxazine,12226596,9.461389,2.446001
fostamatinib,11671467,8.58559,7.4397554
anabasine,641266,5.9320974,7.017206
cpi-444,44537963,8.3190775,7.652744
fosaprepitant-dimeglumine,135413538,7.9945498,1.9708551
gallamine-triethiodide,3450,9.512259,2.423468
stat3-inhibitor-vi,252682,8.55542,3.4013264
meclizine,6604289,6.627966,2.1875238
simeprevir,24873435,7.934304,6.7923183
tuftsin,156080,-1.8959492,6.989643
4-hqn,135408753,7.322952,3.290655
bms-345541,9813758,6.502684,8.389334
isoguvacine,7059534,-1.6765026,6.7042127
ampyrone,2151,6.6829224,3.6603723
p22077,46931953,6.662181,3.168918
oxybutynin,6098167,7.86984,1.5912484
ispinesib,6851740,7.3486724,3.312167
hjc-0350,22200891,5.9816504,6.9043317
glutathione-monoisopropyl-ester,40466869,-1.9249772,7.0462623
pit,124334,6.544127,6.702529
ltb4,5280492,-2.3254092,6.079517
plicamycin,457831,10.889308,1.7022539
rivastigmine,77991,9.487944,2.768858
bupivacaine,92253,7.048656,3.6440234
cefixime,5362065,4.7550535,7.740287
azd6738,54761305,6.2791533,8.367266
daltroban,54343,7.41877,1.9445826
oxelaidin,4619,7.734265,1.6102704
nalmefene,5284594,10.358529,3.2221768
avacopan,49841217,7.224558,3.4897048
ar-c155858,10226546,6.48416,6.5035424
clomethiazole,10783,4.8629646,8.755655
cefuroxime-axetil,9806360,8.831195,2.6559393
gsk239512,9976892,8.046193,6.8287883
bruceantin,124605168,-3.445364,5.2205625
metaxalone,25271694,9.478597,2.4899983
l-cysteinesulfinic-acid,28167170,-1.5299019,7.1257477
apratastat,11452716,9.361249,2.53478
ng-nitro-arginine,440005,-1.734672,7.1122003
sitosterol,222284,-3.036923,5.1442523
limonin,179651,10.516149,1.8657265
reversine,210332,6.418593,8.485393
tc-s-7003,11785878,6.4720616,7.988456
oxolamine,13738,6.754549,2.5763993
alimemazine,6604496,6.142792,3.4316435
adx-10059,10331863,5.953176,6.918777
rn-1,45376076,9.502476,2.774499
fn-1501,72195175,6.31719,8.154529
n-acetyltryptamine,70547,6.3975625,6.2767143
krca-0008,72547474,8.529032,7.5496182
vuf11207,97018453,9.894706,3.0133944
bay-61-3606,10200390,8.2462435,7.5958257
hymecromone,5280567,10.206881,1.8751501
bepridil,50088,6.727757,3.5138226
pnu-22394,27559,6.137692,6.348566
succinylsulfathiazole,5315,6.5001836,7.3773723
levamisole,26879,6.632756,2.191222
amylene-hydrate,6405,-1.3469532,5.998591
at7867,11175137,5.9185557,6.8235474
zln005,899323,6.7089796,8.439018
stiripentol,25271730,9.971013,1.9081708
petcm,736879,6.1807036,6.9457903
valrubicin,454216,9.930044,3.4895153
ampa-(rs),7059442,-1.689456,7.036891
cetirizine,28145930,6.822789,2.228506
dexfosfoserine,68841,-1.5273467,6.944055
fanetizole,54339,6.6560526,7.3869605
oleoylethanolamide,5283454,-1.9471658,6.750813
altanserin,3033677,7.1823597,3.4365792
pci-34051,24753719,7.9455013,6.415469
cloxacillin,6098,8.058684,3.9366536
5-fp,101498,-1.0690199,6.606476
bedaquiline,5388906,7.937392,6.574474
clodronic-acid,25419,-1.1480561,6.111382
czc24832,42623951,6.0818367,8.287414
px-12,86308851,4.7756934,8.824995
galantamine,9651,10.088428,2.9765174
tetrabenazine,11634155,10.03104,3.0086858
zami-633,75743,-1.421528,6.6544724
ciclopirox,2749,-2.072249,6.165459
buserelin,50225,7.2830973,7.196513
methocarbamol,688484,9.661586,1.9738114
aloperine,162147,-1.4396517,6.5821986
isoliquiritigenin,638278,10.465816,1.8791395
rotundine,72301,10.042942,2.9603958
bonaphthone,23384,7.1902432,1.5696106
taminadenant,53466958,5.3383126,8.764869
maltobionic-acid,7314,-1.7909989,5.6132593
5-methylfurmethiodide,4141,9.599178,2.8358219
ecabet,65781,7.6432076,1.4324816
etizolam,3307,6.953049,7.9722805
ap1903,16135625,10.031281,3.0379632
kartogenin,2826191,7.9267063,3.3687844
tomelukast,3969,10.602947,1.9539757
sgs-742,130021,-1.1158775,6.4651537
pco-400,129348,9.73324,2.2182245
ha-966-(s)-(-),183351,-1.3904566,6.837206
ag-490,5328779,8.978162,2.4714391
irl-2500,5311192,6.723159,6.2670174
tame,1550286,7.062809,1.9962907
cycloserine-(d),6234,-1.4635578,6.910023
tc-i-15,90488948,7.507822,2.499649
ica-110381,4314115,6.4250665,6.851912
salvinorin-a,128563,10.486356,1.9027525
pp-121,24905142,6.0639954,8.297351
guanidine,3520,-1.0558159,6.2362275
fenofibrate,3339,10.164069,2.0160387
asimadoline,179340,7.1943274,2.2690454
kuromanin,441667,10.869824,1.7013007
rose-bengal,25474,10.636205,1.9134525
bortezomib,387447,6.414781,6.8401484
"ici-215,001",164451,9.426146,2.4382722
c188-9,1324494,9.064505,3.0671494
suxibuzone,5362,6.8143406,3.590108
vemurafenib,42611257,6.5820284,7.9741163
ebrotidine,65869,6.4667187,7.3793187
sb-431542,4521392,8.153744,7.5416217
artemether,68911,-2.127831,5.4051037
unc3230,46355372,6.645611,7.404053
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445,9.422267,2.4221287
norethisterone-enanthate,229295,-3.1958385,4.754141
ct-7758,10186367,6.2481,7.7222533
naltrexone,5360515,10.378586,3.2061608
palosuran,10173280,6.2786493,6.661337
elinogrel,16066663,7.106036,3.3693323
nafadotride,6604854,9.506868,2.9901063
th-302,11984561,4.622581,8.836443
monostearin,15560610,-1.955856,6.0113716
pyrithyldione,4994,-1.3921217,6.7200475
matrine,91466,-1.5275729,6.6139812
thymalfasin,16130571,-1.9666814,6.973828
sb-408124,4331799,6.072172,6.7157087
propacetamol,68865,8.923925,3.3159828
mebicar,122282,-1.2620878,6.7337165
procysteine,72390,-1.7015967,7.2832875
acedoben,19266,8.106979,3.3956966
emd-1214063,25171648,6.271132,7.9537487
pdp-ea,69724031,9.465259,2.4970698
chlorphensin-carbamate,73416025,9.630665,2.033454
sc-236,9865808,6.076419,6.7207403
indomethacin,3715,7.9385457,6.4015994
idalopirdine,21071390,7.927889,6.449338
pdd-00017273,121398766,6.477696,7.2349744
as-2034178,24808572,9.094285,3.4574935
ml323,60167849,6.203423,8.248239
fluoxetine,657320,9.523069,2.566432
pim-447,44814409,6.416462,6.808553
hydroxyzine,1548976,6.742424,2.154284
benzyl-benzoate,2345,7.8681216,1.4291536
bms-754807,24785538,6.095149,8.254542
bms-299897,11249248,7.573929,3.0768077
verbascoside,5281800,10.055054,1.6536139
terutroban,9938840,7.362619,1.9205823
cefodizime,5361871,4.782603,7.7531166
elacridar,119373,9.203835,3.5927792
roquinimex,54676478,8.010515,3.3630657
psncbam-1,11560249,6.0027986,7.670754
bazedoxifene,154257,7.974606,6.382669
raltitrexed,135400182,7.2480187,3.2594442
cpi-613,70881528,7.579612,1.4575448
thiomersal,67361,7.822751,1.4548941
calcipotriol,5288783,-2.9118187,5.3847623
mimosine,6971294,-1.4667753,6.849332
bay-1436032,118310260,7.793929,7.676411
imiquimod,57469,6.322159,8.256179
quinine-ethyl-carbonate,5702001,7.735804,6.623327
srt2104,25108829,6.5987086,7.676225
vinflunine,11967282,8.156688,6.2478366
hexamethylenebisacetamide,3616,-1.4050705,6.7480054
combretastatin-a-4,5351344,10.010126,1.8425267
omapatrilat,656629,7.6486526,2.429385
pridinol,4904,7.962733,1.9610819
msdc-0602k,90835967,9.904895,2.3593576
flumazenil,3373,6.879071,7.9368386
ethyl-pyruvate,11228779,-1.7359488,6.0595655
ssr180711,9797360,9.496857,2.5842855
cep-40783,71576419,8.512847,6.882401
zk-811752,512282,9.143446,3.4729757
mebeverine,6604311,9.959063,2.901584
fomocaine,71693,9.604904,2.5202422
flunixin-meglumin,38081,6.9172115,7.18976
rs-45041-190,127951,6.532836,2.306736
gw-1100,11692123,6.9595747,7.3842688
mebrofenin,54158,6.9754386,3.6905043
picolinic-acid,1018,6.958941,6.8055334
dpcpx,1329,4.851848,9.22658
dazoxiben,53001,7.8107786,7.8227634
ethambutol,14052,-1.4127612,6.578329
delavirdine,5625,6.619675,7.830443
danusertib,11442891,6.294148,7.245049
favipiravir,492405,-1.226358,6.7255135
cqs,72462,6.1336236,7.560969
l-lysine,71774817,-1.6865093,7.043765
triprolidine,5282443,6.0427566,6.848507
p5091,2819993,6.781661,3.1045282
u-0126,54539763,6.285727,3.4024985
4e1rcat,16195554,9.036991,3.5544007
4-cmtb,854190,6.805661,7.4821687
sb-200646,126769,6.2068753,6.4066725
saquinavir,441243,6.6449723,6.3796988
ac-261066,11530459,7.645119,6.975401
dixanthogen,10404,-1.2279834,6.0475945
tideglusib,11313622,6.766229,3.6488948
saclofen,57453816,6.7505093,1.9926802
mps1-in-1,25195352,8.35284,7.7461085
mocetinostat,9865515,6.431533,7.69858
xav-939,135418940,6.7931137,2.4415333
dalcetrapib,6918540,6.8852577,3.4331236
levonorgestrel,13109,-3.164114,4.733926
flurbiprofen-axetil,40468023,7.6377525,1.4152212
deracoxib,3058754,7.9556303,6.46646
lofemizole,71967,6.670775,8.24469
ketotifen,57392700,8.1469145,1.9489057
salubrinal,2305942,6.1768417,6.589647
hsr6071,159466,4.90486,9.150195
cibenzoline,57357423,6.485573,2.0702713
gsk163090,11292933,6.0842843,6.602515
linalool,443158,-2.2059767,5.980979
eplerenone,443872,-3.5597665,5.066489
voxelotor,71602803,8.118048,6.8363423
brilliant-green,12450,6.682009,3.5707555
mrs-2578,16078986,6.5242634,3.6146388
podophyllotoxin,10607,10.578843,1.7303263
rivanicline,5310967,5.9731383,7.0447826
imidurea,6604401,-1.343609,6.8068876
vaborbactam,56649692,7.5841026,2.4072866
mm-11253,10389639,7.9305286,1.2991661
su9516,5289419,8.027538,7.39719
gefitinib,123631,8.726447,7.269966
nitisinone,5289053,7.9720283,3.257844
methyl-5-hydroxytryptamine,14083218,7.7479024,6.4193106
aceclofenac,71771,7.802087,3.3190398
futibatinib,71621331,8.260681,7.6427455
fezolinetant,117604931,6.650586,7.8476315
garenoxacin,40461170,9.464706,4.0211964
metyrapone,4174,6.5120354,6.811973
preladenant,10117987,8.290433,7.617392
avitinib,72734520,8.338168,7.6334667
phenothiazine,7108,6.1727,3.4280353
camphor-(+),159055,-2.0904899,5.7027984
