name,pubchem_cid,PC1,PC2
be-2254,86308637.0,-0.27227702354551253,0.17446953512941882
tasimelteon,10220503.0,-0.5742298778750435,0.3304724108163474
esaxerenone,25052023.0,1.0949321331546507,-0.5089436429881884
ixazomib-citrate,69040311.0,-0.09156362836415707,-0.10527756704068736
alendronate,44400013.0,-1.3465617692265082,-1.2095074844867642
dazmegrel,53555.0,0.7177639705012806,-0.6714284391159183
nobiletin,72344.0,-0.06924815317133262,-0.1796792561955524
azd7986,118253852.0,0.16222751386429432,1.007058371746752
bebt-908,59474330.0,1.2974573786184724,1.3080187696017593
nitromide,4511.0,-0.8792493132927649,-0.9765323199656596
saroglitazar,60151560.0,0.282206180599464,-0.5784253725322421
l-368899,9872389.0,-0.3207284043909585,1.2642482684701468
betamethasone-valerate,16533.0,-2.2177922848232483,1.5875258776613264
2-methylimidazole,12749.0,-0.23498113101460147,-0.7578206428284944
pnu-282987,9795278.0,0.12381854191618767,0.6351687672416636
kx2-391,23635314.0,1.552329413889969,0.5456337654566844
asivatrep,56649347.0,0.6248943010742033,-0.829966472427585
diclofenac,3033.0,0.4046378265185771,-1.2609382476401323
emeramide,21133161.0,0.24190585185833396,-1.0924006861722988
hemado,10981286.0,-0.6754124658554032,0.3870157844027154
proadifen,4910.0,-0.23205238417768237,-1.157078653416988
simvastatin,54454.0,-1.6883589216002992,1.0223691844302238
gabexate,3447.0,-0.34118101244109655,-1.0826300722065427
cis-aconitic-acid,643757.0,-1.2198602534028662,-1.306607703611637
thioperamide,6604452.0,-0.43929306475408053,0.8755670060829476
methicillin,6087.0,-0.021878512507155945,0.6245300495758449
capadenoson,9936489.0,0.7149441665149477,-0.3356093703513607
fluvoxamine,5324346.0,-0.2191600761404173,-0.7456828669106632
cp-316819,10273347.0,1.0066707293870092,-1.007351968588598
bay-11-7085,5353432.0,-0.4502010310374466,-1.018627228979702
capsazepine,2733484.0,0.4471889939383275,0.06100740960624193
montelukast,5281040.0,0.6421174903919705,-0.3943363145514203
cgp-52411,1697.0,0.32105699928561676,-0.7370473029250197
sym-2206,92209239.0,0.26488931209755245,0.5612951219863191
pac-1,9675990.0,0.58674015228457,-0.1930001002838162
tenofovir-disoproxil,5481350.0,-0.15833671035893254,-0.2971155196445442
relebactam,44129647.0,-0.9279996457456088,0.9559521670382488
cerulenin,5282054.0,-1.5466956320554412,-0.5360883783075815
gr-135531,4284525.0,0.3371537714914623,-0.6651216835934044
pipotiazine-palmitate,37767.0,0.3901471730289142,0.8912544673633694
erlotinib,176870.0,1.427928219743979,-0.4651763043966384
farnesyl-thiosalicylic-acid-amide,25187973.0,-0.5509487862583163,-1.0385376265690989
losmapimod,11552706.0,0.6880318625046509,0.6410093629921396
ru-42173,3086576.0,-0.24438172008103748,1.181925354471815
(r)-baclofen,6918881.0,-0.5424716252938248,-1.3978044115369113
raloxifene,5035.0,0.8127122293719758,0.5202395931127468
butaprost,5311035.0,-1.7684266656747532,0.6250831613834147
aee788,10297043.0,1.7169858464006673,-0.008137463556425799
thiamet-g,24808478.0,-1.431221262705357,-0.15939664970647616
mek1-2-inhibitor,54483521.0,-0.028314621596940405,-1.0788840125650465
abamectin,6858005.0,-2.088122239475041,1.8703096588097583
gsk356278,10252640.0,0.401103537033918,1.1688220433289396
salinomycin,3085092.0,-2.0582713296842154,1.1363451965163567
riodoxol,152256.0,-0.8479088333294997,-1.1021875139389767
umeclidinium,11519070.0,-0.27946551926805663,-0.5679276184086506
a922500,24768273.0,0.19179229058054145,-0.09568336374948629
dextran,5460037.0,-2.1919114815269403,-0.2773309057628766
pf-4191834,24986635.0,0.5287878010952178,0.5571876484110678
ursodeoxycholyltaurine,9848818.0,-2.246377824106567,0.8306933072104857
ethynodiol-diacetate,9270.0,-1.9063446149658865,1.1651986838822104
oxyclozanide,16779.0,-0.09877802011760754,-0.9666649691751754
cb-5083,73051434.0,1.1241225174143332,0.5297211164921185
pindolol-(-),688095.0,0.36244623713649765,-0.77989916134843
ambrisentan,6918493.0,0.536601950018943,-0.8742493087422615
sevoflurane,5206.0,-1.0242646309815542,-1.1178998032460834
sulfacarbamide,11033.0,-0.40046023537556336,-1.205349810851266
r306465,10309899.0,1.6346482787820065,0.2158546876768853
dimethyl-fumarate,637568.0,-1.1256889844904248,-0.9058344341668392
relugolix,10348973.0,1.293232175889603,0.15149885654044828
mirabegron,9865528.0,0.7957240611350089,-1.4447348329401777
sasapyrine,5161.0,-0.0894053488493362,-1.2416639890481351
gdc-0927,87055263.0,0.7030822451514541,0.937843429385246
gnf-2,5311510.0,1.4797497171201106,-0.6895241106960666
mln0128,45375953.0,0.7400814078835892,-0.24540986183292382
atropine-oxide,,-0.6143129580389403,0.008240403007678473
buclizine,3246096.0,0.7200380204819121,-0.335905389599009
bremelanotide,,0.47960338154908233,0.5118444668823298
decamethoxine,,-1.8418268675762892,0.2458750087368036
mofegiline,6437850.0,-0.45236502325137934,-1.1481276200594472
cefditoren-pivoxil,6437877.0,0.032681570921396036,1.3116300348865613
bix-02189,,0.66396470013778,-0.7107040002846082
ly344864,5311097.0,0.40971481253790615,0.5373538105349981
fenebrutinib,86567195.0,0.683069487141127,2.260932081747128
shikimic-acid,11332752.0,-1.4667762990678932,-0.06664305112978257
tegaserod,135409453.0,0.12938159169929841,-0.7967728627796502
apramycin,3081545.0,-2.0024048756606536,0.5330943665799608
alizarin,6293.0,-0.4007614635222355,-1.0675072124061609
azd3965,10369242.0,-0.8081690933100417,1.3458000833420851
cid-5458317,,-0.4675483581843285,-0.06482802278645275
roflumilast,449193.0,0.9017784603978095,0.4544579787794014
ssr128129e,11347895.0,0.4110609350230165,-0.42966281521658617
ombrabulin,6918405.0,0.030719611875445328,-0.7813205478855328
deferiprone,2972.0,-0.4666067902962816,-0.4252444722383939
cevimeline,18642481.0,-1.3723301176788103,0.9907630999333255
tc-f-2,25198728.0,0.8980164638494217,1.5734195175107075
gsk269962,16095342.0,2.3521391731950896,1.1772444616174
cgp-54626,197584.0,-0.2942947815761917,0.17501409687273595
ticlopidine,5472.0,0.44492303049341747,0.11297826030716375
dofequidar,9960287.0,1.3466939684881263,0.014638976212548506
tgx-221,51601993.0,1.2303150760540302,0.6205089774717961
rs-100329,3567002.0,1.2180023647500098,1.3064659604520494
sa-47,9840648.0,0.6539855423256365,1.0529255434893208
olopatadine,5281071.0,-0.004735612549087252,-0.5004043845109245
khellin,3828.0,-0.00692518495572768,-0.1173556355388709
osi-930,9868037.0,1.6664131448067523,-0.7196598436728738
ammonium-lactate,10313098.0,-1.4604007892622095,-1.3151306661357476
azd4573,124155204.0,0.06860338603292769,1.5389537953795194
cefoselis,9830520.0,0.1881375761840967,1.1245219402574658
isoflurane,4369440.0,-0.9736069280912205,-1.0942593732220465
cp-775146,10410059.0,0.2816922438754519,0.8024622084366974
n-methylpyrrolidone,13387.0,-0.9173288780923923,0.5136171967546727
clomifene,1548955.0,0.19561614259402368,-1.0741619802593343
minerval,11066464.0,-1.6489617610717728,-1.4511327834989822
pifithrin-alpha,4817.0,-0.26934830509478663,0.061629600460255535
way-161503,6604916.0,-0.3744386078919301,1.0597456134251078
palonosetron,6337614.0,-0.11818406133829874,1.2645033464583695
quinethazone,6604207.0,-0.5560779362650828,-0.28869749761785435
xe-991,656732.0,0.20815588232133875,-0.7417388288832246
megestrol,19090.0,-1.9885459302718993,1.3524702707964702
ac-7954-(+/-),10937426.0,-0.13119503378976463,0.027311242261742596
edonerpic-maleate,9901946.0,-0.10799531780274405,0.7568631445782066
norcyclobenzaprine,9918.0,-0.015851575487496494,-1.134254278655395
tucatinib,51039094.0,1.1645295928489234,0.7717314630820888
ldn-209929,46871867.0,0.8134226711259172,-0.7581159945007769
fosfructose,84951.0,-1.312058605988261,-1.1351311491628557
liothyronine,7048703.0,-0.44636377305915065,-1.3153880579325519
deoxycorticosterone-acetate,5952.0,-2.1994164278733637,1.5306258663230516
ganetespib,135564985.0,0.48766503157262764,0.02365544196459229
epirizole,3242.0,0.20303167299909192,-0.19126906813421987
opc-21268,114904.0,0.4960704939577176,1.1811226785245814
acrivastine,5284514.0,0.5384320481090767,0.2391592365162039
gsk1070916,46885626.0,1.8488908332011598,-0.3945562002487188
zolmitriptan,60857.0,-0.28413240730313283,0.34185225549857867
"2,4-dinitrochlorobenzene",6.0,-0.30565891091148173,-0.9582957962999176
astragaloside-a,13943299.0,-2.7842171259775306,1.4634355259710274
chir-98014,53396311.0,1.5073292102230582,-0.41676105352077997
dizocilpine-(+),180081.0,-0.2766224978579555,0.35936448096518725
amineptine,38988248.0,-0.3842424310684442,-0.3917912404945912
lb42708,10099206.0,1.3532109381560136,0.45885249149847035
p-dimethylinamyl-benzoate,26890.0,-0.6370091514215368,-1.0585327258984298
tc2559,9823180.0,0.22275112099174266,-0.6921290294760128
anisindione,2197.0,-0.15259193614150843,-0.23245819536025603
dmh1,50997747.0,1.3938824325380657,-0.28279507768610207
butabindide,9817923.0,-0.1511896357870109,0.0053724167306093895
way-100635,5684.0,1.1596172560535338,1.6443291242692935
pivmecillinam,,-1.1184220465475805,1.2753154881091089
lercanidipine,9809926.0,0.03995284873110253,-0.08331763561091504
asp-9521,25210792.0,0.27904852405621416,1.2113195685962719
sb-452533,9842609.0,0.6453060582512393,-0.9651766504880215
resibufogenin,6917974.0,-1.8575739459070475,1.7784266342755923
vinburnine,71203.0,-0.2535168112945053,1.1972370083187358
kl-001,1367681.0,-0.04112970332942942,-0.2561433718117549
fenspiride,3344.0,0.12864494486607617,0.513480251919103
rimcazole,53389.0,0.08777839898471126,0.4344988585069997
cgp-78608,6604872.0,-0.5444413745798841,-0.6064557388814147
mn-64,2802462.0,0.19050820074373112,-0.7292116114678336
liraglutide,16153050.0,0.8098246582915419,-1.3445157112265154
inarigivir,,-0.5053397294419157,1.5652819898885202
bexagliflozin,25195624.0,-0.22035839005810326,0.634871092118801
cinobufotalin,259776.0,-2.0008524560212813,1.646138142430464
alisertib,24771867.0,2.2168803006262205,0.3202990981694534
butibufen,71314316.0,-0.6819242771760139,-1.3582500605858852
miridesap,125516.0,-1.3515987982686877,0.5172688100985733
efaroxan,11957548.0,-0.02104208768601938,-0.02060195267018236
am-580,2126.0,-0.16724570024031493,-0.19477116470899686
l-152804,969478.0,-0.6843336358925586,0.5255926995039442
a61603,6604803.0,-0.11375591977756074,0.48233582438960504
tangeritin,68077.0,-0.11234079674610394,-0.2712768000987499
kaempferol,5280863.0,-0.5609908900309357,-0.7374968396918384
nialamide,4472.0,0.7418259537494739,-1.360988987215194
efatutazone,76962475.0,0.8511867947398188,0.7007670705148603
doxercalciferol,46931009.0,-2.140306556363696,1.0285019633749999
pf-06273340,66571548.0,1.4733491261620586,-0.2928196276155427
cintirorgon,124126348.0,0.5149285778316018,0.5984985470363026
neridronic-acid,71237.0,-1.36806637961158,-1.2271041647684315
tyrphostin-ag-99,5328768.0,-0.6093618018574344,-1.1725575773219863
nampt-in-1,92044379.0,1.4848359834277076,0.5998714948158633
vanillylacetone,31211.0,-0.19985800085956865,-0.7667908003776335
nsc-663284,379077.0,1.2559279211077676,0.7046086295990993
sitaxentan,216235.0,0.5436542718085122,-0.10242328718764696
osemozotan,198747.0,0.3411113354353088,0.12576127005077947
drofenine,38988270.0,-0.3612690264278901,0.2573676265031408
semapimod,492132.0,-0.5806554328024242,-1.0054907600498175
erteberel,10286159.0,-0.7263176966034165,0.36526364784205984
inc-280,25145656.0,1.9479127564596541,-0.23955701146864014
acoziborole,44178354.0,0.08350169879952771,-0.14004936505564383
