name,pubchem_cid,UMAP1,UMAP2
travoprost,5282226.0,0.49842092,7.5513277
a0001,2734086.0,1.4710385,6.3833365
ethylenediaminetetraacetic-acid,6049.0,1.7926819,8.770624
pempidine,6603.0,3.4976795,8.1156
ah6809,119461.0,-0.6588882,-0.42682758
aphidicolin,457964.0,1.7855964,7.944992
diosgenin,99474.0,2.345706,7.363207
fluorescein,16850.0,-0.780441,-0.062577456
atn-161,9960285.0,0.25517124,6.0856137
voreloxin,9952884.0,-0.7903739,1.1846488
glafenine,969495.0,-0.5653037,0.96803045
bisoprolol,6604464.0,0.34949493,8.7441025
hexamethonium,3604.0,16.301983,3.814314
l-778123,216454.0,0.023631446,0.14118637
boronophenylalanine,150315.0,-1.2243848,8.774087
praziquantel,1917817.0,0.16320753,10.045244
balicatib,10201696.0,0.18235905,8.291325
of-1,35397514.0,-0.40217844,0.2947544
ferroquine,92043331.0,-2.5392494,4.144757
fluralaner,71300892.0,-1.7249227,4.4558544
cytochlor,92132144.0,-1.077063,8.687119
nitrendipine,157702.0,0.21905449,8.365804
delpazolid,44205191.0,-0.26598877,9.169089
mk-7246,45268455.0,-0.29876137,0.29273665
acipimox,5310993.0,-1.2113742,10.226254
fluconazole,3365.0,-0.9612239,0.26236054
chpg,6604802.0,-1.2005627,9.484811
copanlisib,,-0.5428816,6.042244
corosolic-acid,6918774.0,2.0650039,7.1429415
meloxicam,54677470.0,-2.742627,5.954034
hqk-1001,11684.0,3.4910035,8.409371
sb-939,49855250.0,-2.088408,4.8250914
ornithine,74765349.0,2.6571052,9.186902
alpha-asarone,636822.0,0.07125995,10.20421
pf-04457845,24771824.0,0.4161197,0.55432224
mcn-5652-(+/-),6336338.0,-3.8770607,4.1119785
chlorotrianisene,11289.0,0.7596998,-0.10487753
chlorobutanol,5977.0,3.522937,8.213954
deforolimus,,0.7757679,5.689366
ici-199441,3082718.0,-3.257161,3.965133
ripasudil,9863672.0,-3.3755383,5.6343427
avoralstat,86566678.0,0.29918352,2.110529
uk-5099,6438504.0,-0.49723014,-0.617339
gsk690693,16725726.0,-0.56805164,1.5074936
e-2012,11560787.0,0.47688296,0.215119
psi-7976,45375809.0,-0.671957,5.6748676
n-acetylglycyl-d-glutamic-acid,6604718.0,2.130425,8.984121
amidopyrine,6009.0,-4.326054,5.293928
pamidronate,4674.0,2.163285,9.040317
ms-424,,-0.809844,10.328623
estriol,5756.0,-0.42610097,9.8840065
g-caryophyllene,5281515.0,3.1267257,7.791074
unc2327,71583615.0,-2.8637087,5.8900084
sulfametopyrazine,9047.0,-2.6158397,6.2264876
sar-245409,49867926.0,2.0121806,2.477386
ski-ii,753704.0,-0.3298079,-0.4101434
nms-p715,44556162.0,1.9233097,2.1168723
gp2a,16094766.0,0.7947087,0.28419992
dilazep,3074.0,-0.3115421,5.49999
penbutolol,37464.0,0.16689521,9.556869
amorolfine,25790581.0,0.5935308,9.590351
l-(+)-rhamnose-monohydrate,439710.0,2.2017224,9.256284
cdba,,0.9696664,4.939796
trospium,,15.268166,3.987515
dactinomycin,457193.0,0.80177915,5.336193
exo-iwr-1,1163034.0,-0.14222576,0.31013066
tipranavir,,0.94949806,1.779988
ixabepilone,,0.80886394,7.6834702
epetraborole,46836890.0,-1.033955,8.767252
benazepril,5362124.0,-1.6912291,5.0524354
verdiperstat,11528958.0,-3.5532331,5.7319098
dehydroacetic-acid,54678494.0,-0.88194585,10.177533
mmpx,155806.0,-3.2432098,6.06085
fenticonazole,36688220.0,3.2189727,0.9558741
aklomide,2075.0,-0.72818583,10.010111
etoricoxib,123619.0,-0.09170839,-0.3079546
protirelin,638678.0,-0.6070476,8.096372
propranolol-(r),21138.0,-3.4879801,5.2838297
az-10417808,135665263.0,-0.33866683,1.3031847
tolperisone,688589.0,0.27091956,10.020485
talampanel,164509.0,-3.0890594,5.1992536
atb-346,76963724.0,-0.029831108,-7.222381e-05
4-ibp,132995.0,-3.1939108,4.3283386
chloroxoquinoline,66593.0,-4.450838,5.3218803
balsalazide,,-1.8358927,5.5797396
zapa,6604703.0,2.808858,9.19802
ofloxacin,6956357.0,-2.9343634,5.605393
famotidine,5702160.0,-0.608358,8.100686
04/01/46,76965201.0,2.9757676,8.792032
nateglinide,,0.15452269,9.455533
5-hydroxytryptophan,6971044.0,-3.196647,5.962985
fosinoprilat,62956.0,0.46416968,8.173428
k145,71714682.0,0.3833091,8.854905
minodronic-acid,130956.0,-2.230716,6.31077
viloxazine,12226596.0,-0.24608636,9.674015
fostamatinib,11671467.0,0.36928657,2.3193252
anabasine,641266.0,-0.4639717,10.737836
cpi-444,44537963.0,2.7779756,1.9735757
fosaprepitant-dimeglumine,135413538.0,0.31739107,1.8365937
gallamine-triethiodide,3450.0,16.296394,3.8166292
stat3-inhibitor-vi,252682.0,-1.9551928,5.72237
meclizine,6604289.0,0.7595936,-0.14289974
simeprevir,24873435.0,0.39608437,5.282204
tuftsin,156080.0,0.21325631,6.2218328
4-hqn,135408753.0,-4.31797,5.6957235
bms-345541,9813758.0,-0.9604845,-0.25606212
isoguvacine,7059534.0,3.3127913,9.065886
ampyrone,2151.0,-4.243476,5.7040863
p22077,46931953.0,-3.28264,4.3506827
oxybutynin,6098167.0,0.35590604,9.034235
ispinesib,6851740.0,2.5646715,1.3825828
hjc-0350,22200891.0,-4.075885,4.5806856
glutathione-monoisopropyl-ester,40466869.0,1.5810647,8.662708
pit,124334.0,-4.212402,5.32898
ltb4,5280492.0,1.5144694,6.9117966
plicamycin,457831.0,0.8416373,5.289022
rivastigmine,77991.0,0.17646715,10.028049
bupivacaine,92253.0,0.4343578,9.829916
cephalosporin-c-zn,,-0.085452236,7.2267337
cefixime,5362065.0,-0.20479156,6.7914495
azd6738,54761305.0,-0.54272425,1.0883684
dmps,1549058.0,2.8130465,9.168031
daltroban,54343.0,-2.8491337,5.2408686
oxelaidin,4619.0,0.51642,9.030837
pf-562271,11713159.0,-0.055601407,1.7476492
nalmefene,5284594.0,-0.08442378,9.310326
avacopan,49841217.0,1.0219277,0.981574
ar-c155858,10226546.0,-0.6682586,1.3295777
clomethiazole,10783.0,-0.37923795,10.703326
cefuroxime-axetil,9806360.0,-0.166036,6.370461
gsk239512,9976892.0,-2.8550265,4.3554916
bruceantin,124605168.0,0.32992217,6.865976
glimepiride,,0.36403024,7.5863295
metaxalone,25271694.0,-0.39043278,10.113353
l-cysteinesulfinic-acid,28167170.0,2.6341398,9.26142
apratastat,11452716.0,-0.221553,7.9772243
ng-nitro-arginine,440005.0,2.1344652,8.989451
sitosterol,222284.0,2.053903,6.8887424
limonin,179651.0,0.71558464,7.8544936
reversine,210332.0,-0.4080725,1.0653428
tc-s-7003,11785878.0,2.5095937,2.652349
oxolamine,13738.0,-3.4837072,4.559274
alimemazine,6604496.0,-3.7250657,4.0380116
adx-10059,10331863.0,-4.2533727,5.139732
rn-1,45376076.0,-2.4178202,4.529821
fn-1501,72195175.0,2.7316346,1.8666792
n-acetyltryptamine,70547.0,-3.9671967,5.643759
krca-0008,72547474.0,0.45528978,2.0356643
ginsenoside-rd,,0.88882625,5.331816
vuf11207,97018453.0,-1.799023,4.4331007
bay-61-3606,10200390.0,2.88234,1.926327
hymecromone,5280567.0,-4.272704,5.7056246
bepridil,50088.0,-2.4776106,4.171107
pnu-22394,27559.0,-4.4605117,5.268569
succinylsulfathiazole,5315.0,-2.0080473,5.6494884
levamisole,26879.0,-0.31521454,10.53683
amylene-hydrate,6405.0,3.5271902,8.534775
at7867,11175137.0,-0.13681374,-0.41966674
zln005,899323.0,-0.38644323,-0.7618011
stiripentol,25271730.0,-0.013450186,10.238471
nvp-aew541,,2.9604955,1.2940546
petcm,736879.0,-0.16891861,10.454214
valrubicin,454216.0,0.24975258,5.6078777
ampa-(rs),7059442.0,-1.2853931,8.94072
cetirizine,28145930.0,-2.3549767,4.4972377
dexfosfoserine,68841.0,2.2778385,9.098873
fanetizole,54339.0,-0.10666168,-0.552613
oleoylethanolamide,5283454.0,1.5470722,6.673891
altanserin,3033677.0,0.07672384,0.17761222
pci-34051,24753719.0,-0.721296,-0.2379148
cloxacillin,6098.0,-2.0043173,5.463782
5-fp,101498.0,-1.1308213,10.557508
bedaquiline,5388906.0,2.4677153,2.5631852
clodronic-acid,25419.0,2.5367467,9.079022
czc24832,42623951.0,-0.85442704,0.8454309
px-12,86308851.0,-0.18764414,10.293638
galantamine,9651.0,-0.1953143,9.706323
tetrabenazine,11634155.0,0.34618235,9.532753
zami-633,75743.0,3.3702915,9.101275
ciclopirox,2749.0,-0.1696309,10.440112
buserelin,50225.0,0.9855374,4.833183
methocarbamol,688484.0,-0.68077374,9.052403
aloperine,162147.0,3.1778932,7.946393
isoliquiritigenin,638278.0,-3.1382298,5.783518
rotundine,72301.0,-2.8017206,4.5157
bonaphthone,23384.0,-0.32831267,10.534127
taminadenant,53466958.0,-1.0424546,0.07455568
maltobionic-acid,7314.0,0.2882859,6.4068
5-methylfurmethiodide,4141.0,15.062251,4.203539
ecabet,65781.0,0.29550493,9.2880745
etizolam,3307.0,-0.13252454,-0.51031274
ap1903,16135625.0,1.636159,2.9707577
kartogenin,2826191.0,-0.23601429,-0.36164716
tomelukast,3969.0,-1.9824822,5.2618275
sgs-742,130021.0,2.9396484,8.614794
pco-400,129348.0,-0.17650378,9.319819
ha-966-(s)-(-),183351.0,3.1147583,9.264044
ag-490,5328779.0,-2.736022,5.7659407
irl-2500,5311192.0,2.220213,2.437248
tame,1550286.0,-0.48406708,8.342701
cycloserine-(d),6234.0,3.1109245,9.300012
tc-i-15,90488948.0,-1.1139116,5.577114
ica-110381,4314115.0,-4.053589,4.829763
salvinorin-a,128563.0,0.33719987,8.184085
pp-121,24905142.0,3.3898675,1.7829491
guanidine,3520.0,3.2387662,9.246803
fenofibrate,3339.0,-2.831877,4.2387342
asimadoline,179340.0,0.25945455,0.17412062
ht-2157,,0.27839655,-0.38477084
kuromanin,441667.0,14.735575,4.003739
rose-bengal,25474.0,1.0019712,1.0676113
bortezomib,387447.0,-1.6463495,5.7111197
obeticholic-acid,,2.0087738,7.117637
"ici-215,001",164451.0,-1.5868323,5.409243
c188-9,1324494.0,2.5115583,2.6581957
suxibuzone,5362.0,-1.7065277,4.8345637
belizatinib,,0.6163099,1.5249147
vemurafenib,42611257.0,2.7490711,1.3176132
ebrotidine,65869.0,-1.4728545,5.4770913
sb-431542,4521392.0,3.3123498,1.6826333
artemether,68911.0,2.78034,7.7977624
desmopressin-acetate,,0.8431168,5.045099
unc3230,46355372.0,-2.3942127,5.426445
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,-0.10579707,9.56119
norethisterone-enanthate,229295.0,2.1637635,7.252888
ct-7758,10186367.0,0.31446683,1.4809378
naltrexone,5360515.0,-0.23448914,9.113493
palosuran,10173280.0,-0.15936477,0.81845045
acrylate,,3.4998558,8.834689
elinogrel,16066663.0,2.6725993,1.8530335
nafadotride,6604854.0,-2.3487012,4.526292
th-302,11984561.0,0.09658263,8.278754
monostearin,15560610.0,1.4821905,6.6370234
pyrithyldione,4994.0,3.2706885,8.698541
matrine,91466.0,3.1232364,7.921161
thymalfasin,16130571.0,1.0895637,4.739614
sb-408124,4331799.0,-0.11462453,-0.26124284
propacetamol,68865.0,-0.060154065,9.409569
mebicar,122282.0,3.3984084,8.716512
procysteine,72390.0,3.1882908,9.056962
acedoben,19266.0,-1.216272,9.970769
emd-1214063,25171648.0,2.6359122,1.6980819
pdp-ea,69724031.0,1.4125087,6.4622293
chlorphensin-carbamate,73416025.0,-0.6300234,9.354365
sc-236,9865808.0,-0.1724133,0.04739646
indomethacin,3715.0,-0.12326043,-0.113393486
idalopirdine,21071390.0,0.68802446,0.07066774
pdd-00017273,121398766.0,2.7735302,1.960792
as-2034178,24808572.0,0.6700199,1.0330657
ml323,60167849.0,3.2482853,1.2608006
fluoxetine,657320.0,-3.4073043,4.304037
pim-447,44814409.0,0.32106322,0.6316203
hydroxyzine,1548976.0,-2.3911033,4.454244
benzyl-benzoate,2345.0,-4.2378707,4.89561
bms-754807,24785538.0,2.7017455,1.8401899
bms-299897,11249248.0,0.88611495,0.93844664
verbascoside,5281800.0,0.22189432,5.7561917
terutroban,9938840.0,-2.4689565,4.9601145
cefodizime,5361871.0,-0.13948001,6.048461
elacridar,119373.0,2.2406576,2.532181
roquinimex,54676478.0,-0.7617664,-0.53119755
psncbam-1,11560249.0,0.5095165,0.26065838
bazedoxifene,154257.0,2.7504249,1.207887
raltitrexed,135400182.0,-0.4340059,1.5638204
cpi-613,70881528.0,-1.8389031,4.3141894
thiomersal,67361.0,0.16035827,9.887868
calcipotriol,5288783.0,2.0286317,7.137886
mimosine,6971294.0,-1.2472024,8.889539
bay-1436032,118310260.0,0.8431944,0.87095284
imiquimod,57469.0,-0.710284,-0.6694786
quinine-ethyl-carbonate,5702001.0,-2.1264012,4.6036963
srt2104,25108829.0,2.4728816,2.5900428
vinflunine,11967282.0,0.39299524,5.3616962
jnj-16259685,,-3.2976615,4.264368
hexamethylenebisacetamide,3616.0,2.8762703,8.585971
combretastatin-a-4,5351344.0,-2.698051,4.7734346
omapatrilat,656629.0,-0.09316158,8.622402
incb-057643,,0.18336907,8.436159
pridinol,4904.0,-3.5677526,4.4635572
msdc-0602k,90835967.0,-0.3773675,1.0291544
flumazenil,3373.0,-3.4919379,5.2778153
ethyl-pyruvate,11228779.0,3.3694544,8.80356
ssr180711,9797360.0,0.15912217,10.061934
cep-40783,71576419.0,2.1710176,2.5277178
zk-811752,512282.0,-2.119048,5.0623965
mebeverine,6604311.0,-1.6895044,4.4733953
fomocaine,71693.0,-3.3748024,4.203037
flunixin-meglumin,38081.0,-3.4253175,5.206563
rs-45041-190,127951.0,-0.4724903,10.267813
gw-1100,11692123.0,2.4070036,1.6572875
mebrofenin,54158.0,-0.090432756,8.505981
picolinic-acid,1018.0,-1.0990727,10.570734
dpcpx,1329.0,-3.2788508,5.3445177
dazoxiben,53001.0,-3.6132653,5.609265
ethambutol,14052.0,2.2903488,8.921572
delavirdine,5625.0,-0.5273656,1.1756722
danusertib,11442891.0,-0.4287867,1.2254311
favipiravir,492405.0,-1.3263347,9.980842
cqs,72462.0,-0.9232742,0.12817137
l-lysine,71774817.0,2.5862076,9.188947
triprolidine,5282443.0,-3.8203483,4.117342
p5091,2819993.0,-3.2112534,4.248432
u-0126,54539763.0,-1.8499843,5.488282
4e1rcat,16195554.0,2.6811268,1.3502429
4-cmtb,854190.0,-3.6323297,4.621739
sb-200646,126769.0,-0.5920455,-0.6743113
saquinavir,441243.0,0.10419668,5.0216346
ac-261066,11530459.0,-2.1267152,4.5991135
dixanthogen,10404.0,2.8965554,8.036549
tideglusib,11313622.0,3.599207,1.4410826
saclofen,57453816.0,-0.775328,9.652892
androstenone,,2.8546283,7.5474286
mps1-in-1,25195352.0,2.2066047,1.8366418
mocetinostat,9865515.0,2.8820596,1.7617943
xav-939,135418940.0,-3.697793,4.966012
dalcetrapib,6918540.0,1.60869,6.8318024
levonorgestrel,13109.0,2.7614884,7.4743176
flurbiprofen-axetil,40468023.0,-3.2020009,4.2444687
deracoxib,3058754.0,-0.28713855,0.26721153
lofemizole,71967.0,-4.4522915,5.1580653
ketotifen,57392700.0,-3.7793357,4.3520536
salubrinal,2305942.0,0.42664957,0.627429
hsr6071,159466.0,-2.501914,6.350249
cibenzoline,57357423.0,-3.9015653,4.901742
gsk163090,11292933.0,0.025814625,0.21687421
linalool,443158.0,3.2996051,8.263073
eplerenone,443872.0,1.7896347,7.6133747
voxelotor,71602803.0,-0.3413134,0.16229501
brilliant-green,12450.0,15.312297,3.9547246
mrs-2578,16078986.0,-1.5434132,4.7651286
podophyllotoxin,10607.0,-1.799029,5.4542084
rivanicline,5310967.0,-0.4362141,10.595143
imidurea,6604401.0,0.28459582,6.470528
vaborbactam,56649692.0,-0.56952935,8.679249
mm-11253,10389639.0,0.889581,0.47149658
su9516,5289419.0,-3.7091546,5.838666
gefitinib,123631.0,0.18399644,1.2355694
nitisinone,5289053.0,0.12026007,9.146452
methyl-5-hydroxytryptamine,14083218.0,-3.8833988,5.947195
aceclofenac,71771.0,-2.6451797,4.973643
futibatinib,71621331.0,-0.75940925,1.1186241
fezolinetant,117604931.0,-0.7906266,0.2787247
garenoxacin,40461170.0,0.11581798,0.64443856
metyrapone,4174.0,-4.0947723,5.0769563
preladenant,10117987.0,2.3512428,2.2026272
avitinib,72734520.0,2.4713101,1.7272058
phenothiazine,7108.0,-4.452475,5.0720086
camphor-(+),159055.0,3.5141814,8.142294
deoxycholic-acid,222528.0,2.05414,7.217469
cpi-1205,78320408.0,0.41731358,1.1815431
l-cystine,6992103.0,2.065933,8.882454
6-iodo-nordihydrocapsaicin,5149140.0,0.45268875,8.618341
penciclovir,135398748.0,-2.098263,6.4577975
bifonazole,5459391.0,3.6026075,1.151988
ml141,7454812.0,-0.19199349,0.42797938
tacrolimus,445643.0,0.76439214,5.7997813
aminopterin,169371.0,-0.3265992,6.072624
brolitene,1550874.0,-1.0576648,9.811065
fipronil,15278226.0,-2.7119188,4.6030955
sf-11,2936384.0,0.67545456,0.49297783
dc-260126,2843133.0,-3.4739347,4.443498
sodium-nitroprusside,,2.2186894,8.889595
jnj-42165279,54576693.0,-2.5230062,4.835307
n20c,6603827.0,-3.3924966,5.291321
er-50891,10094345.0,2.6733441,2.6633441
beclomethasone-dipropionate,21700.0,1.0771977,7.364934
msdc-0160,36687794.0,-2.1484225,5.0252066
cyromazine,47866.0,-1.1169578,8.997899
cycluc1,91885395.0,-2.8248463,5.9381094
tomeglovir,475330.0,-0.25056615,1.0265082
btt-3033,49841251.0,2.9241095,1.4780148
chlorprothixene,667467.0,-3.7613094,4.0407643
2-chloroadenosine,8974.0,-1.8074839,6.5639157
q-203,68234908.0,2.422659,1.3702056
cilastatin,6435415.0,1.8972073,8.505732
plx51107,90448953.0,2.6624904,2.7427633
hippuric-acid,464.0,-1.1465307,9.873611
prasterone-acetate,14709.0,2.6394243,7.4739947
gaba-linoleamide,6438152.0,1.5354928,6.5826726
gentamycin,72395.0,0.20588169,6.3995113
ns-11394,16747643.0,3.5671983,1.2578837
ubenimex,72172.0,-0.43728074,8.491928
triptan,10044.0,3.5154226,8.121152
olodanrigan,9937291.0,2.5951662,1.2870266
doxazosin,6604102.0,-0.5064065,1.4016945
diltiazem,39186.0,-2.1418016,4.6639605
me-0328,135566764.0,-0.71875024,-0.08265906
lisofylline,501254.0,-3.1453652,6.023886
azelaic-acid,2266.0,2.8406663,8.492952
tamoxifen,2733526.0,0.754964,-0.069907784
azd4635,86676119.0,-0.7204381,-0.35373384
ay-9944,,-2.9210222,4.257986
toceranib,5329106.0,-2.483786,4.9849434
psb-06126,25124826.0,2.8943126,1.728491
ly364947,447966.0,3.6772137,1.4032973
benzthiazide,132458842.0,-2.0277534,5.6102157
gdc-0810,56941241.0,3.2477798,1.0605419
mirtazapine,3085219.0,-4.156728,5.087481
amg-232,58573469.0,-1.5862142,4.352519
progesterone,5994.0,2.7237628,7.46523
r-1479,457388.0,-1.0118005,8.180314
costunolide,5281437.0,3.1166139,7.823797
sodium-ascorbate,6857365.0,2.0900328,9.233984
fisetin,5281614.0,-1.1665412,0.3325527
dinaciclib,46926350.0,-0.6211245,1.0186768
rwj-67657,3008319.0,3.2618477,1.090384
triptorelin,25074470.0,1.0114027,4.80516
ibudilast,3671.0,-4.1625032,4.7000093
venetoclax,49846579.0,1.7294433,2.781669
rucaparib,9931954.0,-0.6797755,-0.16838923
bindarit,71354.0,-0.22885312,-0.08794642
autotaxin-modulator-1,,0.9934295,0.9379704
ivosidenib,71657455.0,0.3688031,1.549672
tizanidine,5487.0,-3.3216481,6.043885
mpep,3025961.0,-4.4516883,5.1198945
gepotidacin,25101874.0,-0.74964,1.1888312
unc1215,57339144.0,-1.7872367,4.4609156
lenalidomide,12044976.0,-0.9349199,9.21363
ah-7614,233085.0,-0.10406175,-0.3446268
medica-16,121871.0,1.569314,6.6473894
kenpaullone,3820.0,-0.4238031,-0.64974445
prx-08066,11502243.0,-0.01104154,0.3347246
miglitol,441314.0,1.9533765,9.225596
cep-37440,71721648.0,0.26931557,2.035027
tetramethylthiuram-monosulfide,7347.0,3.3245935,8.439963
rose-bengal-lactone,69439.0,1.001491,1.1552298
palbociclib,5330286.0,-0.34756124,1.4488229
chc,5328791.0,-0.936612,9.780632
tiapride,5467.0,0.19613408,8.850941
pu-h71,9549213.0,-0.15912738,1.476781
bergapten,2355.0,-0.7750242,-0.73142695
mefenamic-acid,4044.0,-3.874889,5.090521
indoximod,6920151.0,-3.8581736,5.9086394
tenapanor,71587953.0,1.5981274,3.0311744
hydroxyfasudil,3064778.0,-3.0497508,6.0033617
tolbutamide,5505.0,-0.3793908,9.477449
3-deazauridine,,-1.0993418,8.463911
demecarium,5966.0,16.289656,3.8187344
lm11a-31,28174760.0,2.5580313,8.744561
ot-r-antagonist-1,9690136.0,0.2407646,1.2535836
etoposide-phosphate,6918092.0,-0.04798314,5.9390125
larazotide-acetate,9810532.0,0.35974762,5.8602185
egf816,72703790.0,0.27013737,1.1944486
gsk2656157,53469059.0,3.3221173,1.6924835
vu0364739,46937439.0,-0.009661143,0.6463448
arq-092,53262401.0,2.7954364,2.6682086
als-8112,71621663.0,-1.0333447,8.645995
sorbitol,5780.0,1.8415717,9.183931
ly2608204,46832368.0,-1.3624177,4.5854673
olesoxime,9930827.0,2.0757287,6.9416575
trimebutine,13248159.0,-2.007887,4.5758085
ramelteon,208902.0,0.08489831,9.968611
cg-400549,11844916.0,-0.19078161,0.023936957
gr125487,4284721.0,-1.7039856,5.3764033
tolimidone,39065.0,-4.1375875,5.6938467
milacemide,53569.0,2.9827535,8.766868
pheniramine,667440.0,-3.7685747,4.3349004
taurine,4068592.0,2.9119432,9.246818
tcs-21311,50925411.0,0.09447347,1.5026206
sarpogrelate,40468125.0,-1.6478187,4.9485116
aq-ra741,129989.0,-1.7835522,4.535501
ursodiol,31401.0,2.0526025,7.2195277
dorzolamide,5284549.0,-0.5780474,8.921785
roblitinib,118036971.0,-0.68670875,5.7789984
spautin-1,51037431.0,-0.42849135,-0.63178277
reynoutrin,5320861.0,-0.5367026,6.2230897
clemastine,26987.0,-3.391671,4.003135
cid-16020046,51436118.0,3.096888,1.550977
pd-166285,5311382.0,2.47614,1.4441736
nedaplatin,,2.564955,9.076539
azapropazone,6604340.0,-0.08297978,9.556804
efonidipine,11764616.0,0.8537236,1.9374837
mestinon,4991.0,14.988748,4.276512
laquinimod,54677946.0,-0.2275929,-0.22845325
telotristat-ethyl,25181577.0,2.082694,1.9272314
2-iodohippuric-acid,8614.0,-0.9062448,9.799693
aminoglutethimide,1548995.0,-0.7580504,9.827255
tiagabine,60648.0,-2.7194955,4.167861
eglumetad,213056.0,2.6460285,9.185984
tetrandrine,73078.0,2.1192853,1.8148501
carmofur,2577.0,-0.6556562,9.417602
acetylspiramycin,,0.9015268,5.56966
zoliflodacin,76685216.0,-1.6421033,5.5582566
asymmetrical-dimethylarginine,123831.0,2.3294802,9.062978
ceforanide,43507.0,-0.2591726,6.1203537
o6-benzylguanine,4578.0,-1.0847397,0.019811843
exherin,,0.020300455,6.3651986
abt-239,9818903.0,0.13795012,-0.45338717
centazolone,72846.0,-0.9062108,-0.5622241
forodesine,135409409.0,-1.8023822,6.5972157
quercetin,5280343.0,-1.2186689,0.38049817
tc-ask-10,24944925.0,3.5460825,1.3698453
tak-733,24963252.0,-0.6801791,1.158691
pre-084,126402.0,0.27701932,9.411834
iso-1,5288525.0,-0.5534408,9.544185
stobadine,108089.0,-0.29416013,10.561881
ly223982,6444688.0,0.7701636,1.4401374
saracatinib,10302451.0,0.3687777,1.9294926
asa-404,123964.0,-0.72953004,-0.56504416
sar131675,71295845.0,-2.0031648,6.040788
sc-51089,132749.0,-0.06490398,0.4797624
wiki4,2984337.0,2.3104298,2.5572941
cenobamate,11962412.0,-3.1145837,6.1065745
bet-bay-002,73425805.0,3.4109328,1.4009328
dimaprit,3077.0,3.0493352,8.795572
butacaine,2480.0,0.46978495,8.875726
levonordefrin,164739.0,-1.4110129,9.000983
octinoxate,6993341.0,0.5383109,9.281914
afobazole,9862937.0,-3.0293217,4.9415865
gdc-0077,124173720.0,-1.9811047,5.599282
haloperidol,3559.0,-2.7852952,4.267641
taprenepag,18376177.0,2.6508157,1.7033393
3-aqc,3073499.0,-3.4203677,5.2423835
entasobulin,10203597.0,2.7187328,2.7136405
ethynylcytidine,176885.0,-1.0547733,8.274163
lafutidine,40490609.0,-1.6291571,4.959732
adapalene,60164.0,0.8378456,0.34154215
plx8394,90116675.0,2.571301,1.7174834
cloxyquin,2817.0,-4.4526258,5.3308864
roluperidone,9799284.0,-2.9881175,4.3429747
buflomedil,2467.0,0.36231187,8.978384
madrasin,135444382.0,-0.97082376,0.2390752
fucoxanthin,5364094.0,1.2833319,6.3937693
ri-1,1074953.0,0.11985935,9.603741
sirreal-2,1096292.0,3.096335,1.3227632
azd8330,16666708.0,-1.9513099,5.4858265
levalbuterol,123600.0,-0.93478537,9.035241
pixantrone,134019.0,-1.802098,6.0587935
monepantel,44449087.0,-1.8965245,4.445592
ioversol,6604447.0,0.0062214057,6.224674
bt-11,121299620.0,2.4932132,2.6181314
flunisolide,82153.0,1.3791423,7.6995764
citalopram,146570.0,-3.3125267,4.1937766
pnu-37883,64393.0,2.6780095,7.469663
mk-0608,3011893.0,-1.9091451,6.542048
ticarcillin,36921.0,-0.3308734,8.262744
nitrocaramiphen,3941250.0,0.36006808,8.923575
pik-75,10275789.0,-0.39835906,0.8093016
gts21,5310985.0,-3.3381636,4.231863
hesperadin,,0.5310329,1.3495681
cep-32496,56846693.0,2.2813637,1.7214477
udenafil,135564686.0,0.18696885,1.7830446
5-hydroxyectoine,40488256.0,2.7207198,9.253501
sr-27897,122077.0,3.2812793,1.3450463
at13148,24905401.0,-0.7657595,-0.021091172
pamiparib,135565554.0,-3.666374,5.646875
hthq,119193.0,0.41525322,9.857583
l-hydroxyproline,6971053.0,2.8306146,9.289504
nu-7026,9860529.0,-0.6945194,-0.724742
pq-401,9549305.0,-0.13002415,-0.23258395
nabumetone,4409.0,-3.9534605,4.4575415
piromidic-acid,4855.0,-3.0556266,5.956354
procyanidin-b-2,11250133.0,-0.4008311,6.101198
ru-ski-43,93160320.0,-2.3750029,4.330952
penicillamine-(d),6926437.0,2.8851748,9.19133
cortisone,222786.0,1.7957834,7.917693
gsk-j1,56963315.0,-0.554163,1.0274768
dau-5884,,-0.035373036,9.502349
pf-05180999,60143346.0,3.302929,1.6998304
inh1,959043.0,-0.108348906,-0.5367493
disodium-sebacate,5192.0,2.84027,8.411476
rn-1734,3601086.0,0.3901413,9.235879
thiotepa,5453.0,3.415682,8.589999
tug-770,66553168.0,-3.436534,4.9302177
albendazole,2082.0,-3.4041286,5.420348
methacholine,6603706.0,14.952055,4.3145022
amd11070,11256587.0,-0.11556292,0.2280506
pargyline,4688.0,-0.33738375,10.700279
4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,5234410.0,-3.31818,3.9951465
tropisetron,,-3.743997,5.0478277
tegobuvir,23649154.0,0.8793401,0.67489105
chlorophyllin-copper,,-0.92257845,4.9804196
gavestinel,6450546.0,0.03313479,-0.11290362
senicapoc,216327.0,-0.22880456,-0.49081254
alpha-tochopherol,1548900.0,1.4988331,6.4039063
fedratinib,16722836.0,0.31224188,1.7976866
azalomycin-b,6444206.0,0.8941089,5.4231477
htmt,6604743.0,-2.1330686,4.866857
alisporivir,11513676.0,0.69986194,5.2719426
furagin,6870646.0,-0.6264346,9.058842
ademetionine,34756.0,14.714748,3.985896
pridopidine,9795739.0,0.14795096,9.911979
