name,pubchem_cid,PC1,PC2
be-2254,86308637.0,-0.7921483195125704,0.0024326781414621993
tasimelteon,10220503.0,-1.4217345964309585,-0.6120367014638278
esaxerenone,25052023.0,0.24969296534201935,1.0043239849662229
ixazomib-citrate,69040311.0,1.6735809298154756,-0.7638703459684146
alendronate,44400013.0,0.19103478265982318,-2.7711834167422147
dazmegrel,53555.0,-0.9441617262071533,0.39358417689019126
nobiletin,72344.0,0.27939451364755813,0.8246148501027611
azd7986,118253852.0,0.5139231484610148,0.1863814207582951
bebt-908,59474330.0,1.9905150151385271,0.6443401123068914
nitromide,4511.0,-0.7465033495298857,-1.4311177502666708
saroglitazar,60151560.0,0.14509314392726644,1.510906079949638
l-368899,9872389.0,1.2969708402542224,-0.43043241044966174
betamethasone-valerate,16533.0,0.409568417131036,-0.3940641085759482
2-methylimidazole,12749.0,-2.447020211408729,-1.4484555579486424
pnu-282987,9795278.0,-1.5381423969833385,-0.6385051667788971
kx2-391,23635314.0,0.25429098149204493,0.9275014701481094
asivatrep,56649347.0,0.35732663314280466,0.7980245806531251
diclofenac,3033.0,-1.1223585165354644,0.3230602268030777
emeramide,21133161.0,-0.41418219082142477,-1.2178555090050625
hemado,10981286.0,0.8367120885733865,-1.096022480594412
proadifen,4910.0,-0.6982148703370037,0.9037917155770685
simvastatin,54454.0,-0.2691233484610819,-0.10517919881453806
gabexate,3447.0,0.23204439114466924,-0.8738235278223103
cis-aconitic-acid,643757.0,-0.9094964849786956,-2.2907649506084238
thioperamide,6604452.0,-1.3604247577554949,-0.9662383874743724
methicillin,6087.0,0.149855739259553,-0.9729327801264528
capadenoson,9936489.0,1.3491144744902397,1.730899155331504
fluvoxamine,5324346.0,-0.5628412303107808,-0.1986885403652329
cp-316819,10273347.0,0.37276076868476515,0.3894032299037227
bay-11-7085,5353432.0,-1.521020851926949,-0.4971791652556936
capsazepine,2733484.0,-0.5284318594710818,0.1776030781354065
montelukast,5281040.0,0.8828759814670724,3.1448045236251225
cgp-52411,1697.0,-0.319232371168715,0.6188992587410169
sym-2206,92209239.0,-0.21174497913730736,0.07241033894977669
pac-1,9675990.0,0.15303544776022523,0.05193034823312246
tenofovir-disoproxil,5481350.0,2.3553042469655705,0.18898940761702743
relebactam,44129647.0,0.21996988408019885,-2.189691829924976
cerulenin,5282054.0,-1.0590072258733776,-1.4303201615178287
gr-135531,4284525.0,-0.5917524083619412,-0.48916536049337855
pipotiazine-palmitate,37767.0,1.9319924467794218,3.2166442166594766
erlotinib,176870.0,0.4283379407768298,0.8019832308348397
farnesyl-thiosalicylic-acid-amide,25187973.0,-0.7795525410465909,0.8157286913770755
losmapimod,11552706.0,-0.3666533251592651,0.39800203339476964
ru-42173,3086576.0,-0.8034631518343404,-0.7682716898854718
(r)-baclofen,6918881.0,-1.313677574888813,-0.9679839036537339
raloxifene,5035.0,0.4892582195845803,1.9903710302676718
butaprost,5311035.0,0.33920577186199147,-0.17806953539346151
aee788,10297043.0,0.28674713197753315,1.678667646924185
thiamet-g,24808478.0,-0.2328011460259234,-2.5962095896066377
mek1-2-inhibitor,54483521.0,-0.6553983888591838,0.39912336482041477
abamectin,6858005.0,3.3607849504031964,0.4680314289727402
gsk356278,10252640.0,0.7575310400030664,1.2090064283731976
salinomycin,3085092.0,2.81725487187925,0.6410090725768265
riodoxol,152256.0,-1.2717632639628997,-0.4635298742892859
umeclidinium,11519070.0,-0.42279845275705485,1.8527707036936096
a922500,24768273.0,0.1584945550582679,1.2918988449679167
dextran,5460037.0,4.624179003814565,-4.701927029073412
pf-4191834,24986635.0,-0.29611087640021455,0.8659363852860557
ursodeoxycholyltaurine,9848818.0,0.8187890935716333,-0.6180287656354936
ethynodiol-diacetate,9270.0,-1.0009630601766306,-0.14099918535256956
oxyclozanide,16779.0,-0.6566052651362189,0.6315285267792193
cb-5083,73051434.0,0.3013011262921376,1.119971420937952
