name,pubchem_cid,PC1,PC2
timolol,33624,-2.2647470475345606,-3.996999151545968
eupatilin,5273755,-3.4353383555041543,5.430235282785051
yoda-1,2746822,2.9507782529813356,-2.6307942558302524
ceramide,5497136,-4.266076967301094,-2.276957314537559
"n-methyl-(-)ephedrine-[1r,2s]",64782,-2.6923711602548925,0.9092960188761835
palmatine-chloride,19009,3.175863465930293,3.036411907936303
nifedipine,4485,-1.0411917695621142,1.2957663379520106
nifekalant,4486,-0.048573889533566596,-0.9054555610016483
mephentermine,3677,-2.2636727412748523,-1.0493958441530262
cefotiam,43708,0.703128002346846,-4.305536616909744
tetrahydrozoline,716128,-0.9214323920889571,-1.3989747217678727
misonidazole,73050801,-0.9232230642675071,-5.201397401338743
clavulanate,5280980,-4.381341456215485,-2.1195182780593536
levopropoxyphene,133687039,-2.565635142086544,1.7407676172969269
dr-2313,135522417,-2.9446661392168147,-4.011561701923636
drospirenone,68873,-5.022329737741634,-0.4778783729691858
ave-0991,9851724,4.128490035446479,-1.1021983400608095
cts21166,445649,-2.055804129680078,0.4894009580889967
lidamidine,47510,0.35510766942556954,-1.5801569095453099
salidroside,159278,-3.790601409037588,2.785751950629182
ornidazole,688540,-0.7007121949347175,-5.59151146547863
rad140,44200882,1.8199532449261353,2.0362820770331793
flubendazole,35802,3.9864731494500996,-1.312331534646189
cantharidin,5944,-5.823226491843217,-1.6487771427417908
metirosine,6918925,-2.974642287600917,2.451827027339908
glycopyrrolate,9933193,-2.8398929015518464,1.8590865971157395
nafamostat,4413,0.4878836172032575,4.135834642726699
aim-100,11501591,4.209503346127494,2.1688407817897466
n-acetylmannosamine,11869379,-4.793855082684122,-2.745562446732621
bms-182874,122272,2.2537605569387624,0.646129058187214
stetaderm,92730,-5.255542567062233,-0.40514566953400416
cefuroxime,5479529,-0.6685384234789207,2.367016444632744
aminothiazole,2155,-1.2498521656381731,-5.788906443172917
doxylamine,43833352,2.48245817721333,0.8852747365158739
icariin,5318997,-3.481294209677369,5.434877227190891
pi-828,25181195,-0.1609981925747095,3.9206253844090635
nxy-059,6913176,-2.033969569004482,-1.3308941980652964
f-11440,208928,1.6332627206629888,-5.212684172048819
azd1283,23649325,3.4007674827565384,0.2184213427262689
ly2109761,11655119,4.486269693820469,2.3105235319253157
ym-201636,9956222,5.884921150878302,1.5445986148243633
tinoridine,5480,-0.17604196491017265,1.4132455593019637
aloxistatin,65663,-4.422145544208017,-2.951810539203309
anagrelide,135409400,1.011183497404682,-1.7637303490312444
dibenzothiophene,3023,-2.3561030183418854,-0.8810861011583944
bu-224,2457,3.289954007511474,-2.2098163205418055
brivanib,11234052,5.497867081760148,1.568295346114967
talmapimod,9871074,4.366310902269613,-0.7950726275438811
pf-06412562,74223726,5.426735623073154,1.41249787003138
kynurenic-acid,3845,-0.5012361858559999,0.42812196696028276
denopamine,5311064,-2.2320687890460555,3.8627679126917016
pifithrin-cyclic,443278,4.472446836946673,-2.9202448657565196
fusidic-acid,3000226,-5.407280949606506,0.3958670944045747
scriptaid,5186,-0.9906828974561813,0.3772655573344603
gpi-688,24901657,3.6003790845944224,-0.6676311520460492
mrs-3777,11771279,4.1941538776120355,-0.28046113431029823
kd-023,115175,-3.8076956639305495,3.29147498345624
dolutegravir,54726191,-0.6639005804557269,0.4951376510370864
purmorphamine,5284329,5.1924469376846565,1.384650471042119
pha-568487,9932000,-0.6982845736737898,4.176274106697351
ripretinib,71584930,4.277242427365867,-1.6818663780909844
nitrofurantoin,6604200,0.562015717983613,1.1388463809958254
skf-77434,6603997,-2.3209922492317574,2.835109805892128
2-chloropyrazine,73277,-1.669820868599067,-5.201784419390307
l-701324,54682505,0.21930225359318276,4.184824746610578
nqdi-1,5522952,-0.14181019830351183,1.4969524941014978
pf-4981517,71315139,4.917772107933504,-2.9511774452475557
lithocholic-acid,9903,-5.887668944180771,-1.4016129879109622
betahistine,2366,2.4101969193039237,-2.910545827698022
ehop-016,51031035,5.409240333720842,-2.2867439139668977
gka-50,11340230,3.501750234437901,3.164418700425173
oac2,2814138,3.7960381005399326,-1.3410004311308934
iwp-l6,71601111,4.2722484969490555,-2.2246785370694178
treosulfan,9882105,-6.095598644001602,-3.6029301108393854
temsirolimus,134812825,-4.0759046469537195,0.6628395298206031
