name,pubchem_cid,UMAP1,UMAP2
dipyrocetyl,68093.0,10.048534,3.1552992
glpg0492-r-enantiomer,59317173.0,9.720899,2.2458231
ly2811376,44251605.0,9.09426,1.9603679
unc0642,53315878.0,8.814571,4.334636
k-858,686905.0,9.95433,3.0651927
caccinh-a01,747218.0,10.153217,2.4448922
gsk3117391,53630042.0,10.1938925,2.0668476
crt0044876,81409.0,8.584584,2.2418246
homoquinolinic-acid,3080554.0,10.02731,2.464674
dimesna,65626.0,9.663883,1.6406925
pk-11195,24839733.0,9.747263,2.4243422
amibegron,3035442.0,10.537644,2.9845552
coenzyme-a,87642.0,10.403388,-0.58821523
atenolol-(+),180559.0,10.8812065,3.7653484
8-m-pdot,92211535.0,9.812005,2.6061099
ic261,5288600.0,9.188037,2.940338
kainic-acid,44338126.0,10.540942,1.7322385
acetriazoic-acid,6806.0,10.097557,1.821093
piroctone-olamine,38988592.0,9.591947,1.585233
diphenyleneiodonium,,9.287657,2.5261106
sofosbuvir,45375808.0,10.541437,-0.47507858
snap-5089,10326374.0,12.206783,4.167283
arry-334543,42642648.0,9.027202,4.125829
epalrestat,1549120.0,10.108503,2.303821
nsc-4644,72326.0,9.471065,1.1391784
piperacetazine,19675.0,8.73596,3.9779778
ml10302,5311299.0,10.4691,3.752506
cinchocaine,3025.0,10.534022,3.516065
telatinib,9808844.0,9.665185,3.2615583
dmp-777,177992.0,9.418981,2.6468
avadomide,24967954.0,8.917244,2.2232397
sr-11302,9976842.0,10.49784,0.61823595
estropipate,3001028.0,8.368143,-0.13012429
mm77,3994476.0,9.69015,3.9543905
ganoderic-acid-a,471002.0,10.619425,1.7800988
wehi-345-analog,56602558.0,9.043308,2.4196637
pf-05190457,58438464.0,9.607247,2.068181
alcaftadine,19371515.0,9.092636,2.8145456
f-16915,14671646.0,9.408866,3.556567
dmeob,6891506.0,8.993874,2.9495058
hypericin,,9.455467,2.0119615
cariporide,151172.0,10.0067835,1.9891615
sisomicin-sulfate,36119.0,9.5463705,0.34600097
linopirdine,3932.0,9.6276865,2.730721
zeatin,449093.0,8.641397,1.6555009
vecabrutinib,72547837.0,9.750707,1.9610251
tmc647055,44556044.0,9.063541,2.4750724
ci-976,122327.0,10.811742,1.2096419
2-pmdq,,9.373643,2.7296848
4-mu-8c,12934390.0,9.411522,2.1097376
etafenone,3275.0,10.488889,3.1631866
jw-67,644733.0,9.220872,2.2249563
2'-c-methylguanosine,135433495.0,10.473767,-0.47805163
2-fluoro-2-deoxy-d-galactose,445913.0,9.767305,0.2677373
naproxen,156391.0,9.195168,3.140696
azd5438,16747683.0,8.678315,2.448144
loperamide,3955.0,10.125971,2.8949761
lumateperone,21302490.0,10.248862,3.847018
ronidazole,5094.0,8.7422905,1.4821261
tenylidone,1550999.0,9.092824,2.0327532
carboxyamidotriazole,108144.0,10.051994,2.3727825
ki-8751,11317348.0,9.272172,3.9406967
fudosteine,36689154.0,11.219937,1.8047336
palifosfamide,100427.0,9.75344,1.4280753
nolatrexed,135400184.0,8.923867,1.9724312
gsk-j5,78243729.0,9.506441,3.6101382
lx1031,23633604.0,10.929783,2.3694153
pd1-pdl-inhibitor-1,91663303.0,9.63402,2.8427844
isovaleramide,10930.0,10.298116,1.7710744
sonepiprazole,133079.0,8.808968,2.5021112
trigonelline,5571.0,10.036394,2.6664562
camphor-(1r),5284500.0,9.115949,1.0349686
doxifluridine,18343.0,10.6544485,-0.6401755
trv130,66553195.0,9.267822,3.0343769
troxipide,40467000.0,8.949561,3.371069
lanabecestat,,9.016292,2.0093012
sucralose,71485.0,9.737398,0.25154895
wb-4101,13305910.0,9.268392,2.3460298
sp-420,135511704.0,9.567011,2.5974197
blebbistatin-(-),5287792.0,8.892433,2.8047304
tc-ot-39,135413563.0,9.364119,2.6829855
rosiptor,76965484.0,8.928231,0.18733741
rebamipide,969464.0,11.163956,2.7576838
diflunisal,3059.0,10.254433,2.392023
zm-306416,5329006.0,9.054644,4.133916
capreomycin,,10.240276,1.6179085
etanidazole,3276.0,9.564394,1.4541564
itd-1,71512660.0,10.619783,2.8206084
s-isopropylisothiourea,445319.0,9.79598,1.692191
lomeguatrib,3025944.0,8.770518,1.7434273
aceglutamide,182230.0,11.2421665,1.9859097
cabaletta,7427.0,9.69465,0.26726383
protionamide,666418.0,9.507616,2.1734774
lomefloxacin,6603903.0,12.189191,0.6774627
sb-742457,11256720.0,8.752183,2.2185926
ethacridine-lactate-monohydrate,2017.0,8.826347,2.3623996
levodropropizine,65859.0,9.867398,3.278488
ldn-57444,51537051.0,9.448961,2.2830052
cyclocreatine,2896.0,10.323855,1.8275006
tulobuterol,688591.0,11.071171,3.3071983
miltefosine,3600.0,10.678054,1.1980214
gr-113808,119376.0,10.378244,3.0938315
orphenadrine,736041.0,10.062218,3.0186298
rg108,702558.0,11.515307,2.8026583
streptozotocin,124202159.0,9.766741,0.33366928
ldn-212854,60182388.0,8.920465,2.5259342
e3330,6439397.0,10.934183,1.300939
mequinol,9015.0,9.051759,2.8879826
pht-427,44240850.0,10.52255,1.335431
sancycline,,10.369751,0.94010496
atracurium,73416109.0,8.693292,3.3109155
cyproheptadine,2913.0,9.129691,2.8306596
bgt226,11978790.0,8.801539,2.197466
az-10606120,10310632.0,9.707173,2.0678062
enilconazole,6992070.0,7.788103,2.3895752
kakonein,25790885.0,9.62502,0.39457667
sb-743921,9936388.0,10.1513405,2.51461
sr-3677,93600633.0,9.637612,2.9195993
enzalutamide,15951529.0,9.784924,1.994032
glpg1837,117857370.0,9.86692,1.9736555
ntncb,,8.89402,2.3245223
glpg0492,59317190.0,9.823279,2.2181644
"3,4-dcpg-(s)",16062593.0,11.255149,2.3619115
rgfp966,56650312.0,9.388492,3.0615919
raclopride,3033769.0,9.434854,4.444051
ac-710,54760053.0,9.921215,3.5205984
ammonium-glycyrrhizinate,14982.0,9.452247,0.66759056
aminoguanidine,2146.0,9.622108,1.8240436
crenolanib,10366136.0,8.884322,2.3820052
meisoindigo,,9.271007,2.7956104
2-hydroxyflutamide,91649.0,9.728863,3.64376
amg458,24764449.0,8.586826,3.355586
erythromycin-ethylsuccinate,132274075.0,9.17637,0.71991754
maprotiline,,9.466214,2.244959
guanfacine,3519.0,9.920746,2.0061448
rs-56812,6604789.0,10.000127,2.3424995
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,10.087575,1.0466729
lindane,,9.163318,1.6921895
4-methylgenistein,5280373.0,9.408926,0.7657773
zd-7155,4673492.0,10.933014,3.2793891
noscapine,275196.0,8.647999,3.0493155
dexniguldipine,6918097.0,12.221549,4.1779943
protoporphyrin-ix,,10.692945,1.6374141
estradiol-benzoate,222757.0,8.316861,-0.13041246
efletirizine,66003.0,10.260818,3.624793
etretinate,5282375.0,10.0926485,1.9142579
moclobemide,4235.0,9.727422,3.2027807
cyproterone-acetate,9880.0,8.431323,-0.47850013
homosalate,41097438.0,10.231013,3.113687
bergenin,66065.0,9.771615,0.26288387
proxodolol,940099.0,11.123841,4.0021267
whi-p154,3795.0,9.036429,4.1528635
arofylline,166553.0,8.613368,1.5788207
apck-110,24786010.0,8.823387,2.2564287
gant-61,421610.0,9.328525,2.39437
gedunin,12004512.0,9.256033,1.1608018
vadadustat,23634441.0,10.214081,2.663747
gs-9620,46241268.0,9.790782,2.709212
mk-8998,24765479.0,10.674784,2.7524517
rmc-4550,134183206.0,8.980662,2.2031493
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,10.626816,1.2419698
a-412997,10425450.0,9.740465,3.1958756
sis3,10138988.0,8.949428,3.1443396
amprenavir,65016.0,8.509256,2.6518993
acebutolol,657184.0,10.996924,3.9262893
edo-s101,46836227.0,10.414734,2.036215
cephapirin,30699.0,13.333019,1.6072499
omeprazole-sulfide,155794.0,8.193344,2.5627112
clopidol,18087.0,9.000712,1.7506453
melevodopa,23497.0,10.731066,2.3601215
ys-035,5714.0,8.795099,3.2862883
ginkgolide-b,,9.264535,1.3941709
rg4733,49867930.0,9.455059,2.719911
levobetaxolol,60657.0,10.939147,3.844167
vericiguat,54674461.0,9.685195,3.1185005
elbasvir,71661251.0,10.181691,2.6079369
l-694247,132059.0,11.424106,2.8547845
wz811,11565518.0,9.453335,3.0270886
2-octyldodecan-1-ol,73415990.0,10.632224,1.1878293
eprodisate,428573.0,9.540518,1.5145015
paeoniflorin,442534.0,9.725602,0.22547373
vitamin-b12,,10.447076,-0.5775778
hematoporphyrin,,10.670979,1.6860791
marimastat,119031.0,10.364847,1.8870249
gw-4064,9893571.0,9.864064,2.7512567
lumacaftor,16678941.0,9.937138,2.9106836
flavin-adenine-dinucleotide,643975.0,10.393663,-0.5296094
astemizole,2247.0,9.421913,3.1079586
s4,53342705.0,9.811405,3.4820735
trolox,688071.0,10.11626,1.5622286
nemorubicin,65907.0,8.396409,2.8922641
zstk-474,11647372.0,9.015623,2.2732852
cimaterol,10911051.0,11.022204,3.0494015
bms-911543,50922691.0,8.719667,1.5508361
vecuronium,39765.0,8.916307,0.043948848
rrx-001,15950826.0,9.831035,1.808266
as-252424,11630874.0,8.882214,1.9709663
cp-99994,5311057.0,9.554008,2.7751217
topiramate,5284627.0,9.315766,1.6349274
gadodiamide,24847884.0,9.938746,1.6766546
risedronate,5245.0,9.37492,3.6516402
laropiprant,9867642.0,10.366341,2.0822513
diclofenamide,3038.0,8.406958,2.4239585
hydrocortisone-valerate,5282494.0,8.311812,-0.74641764
barasertib,11497983.0,10.011935,3.595502
pafuramidine,6529858.0,9.487334,1.9596605
natamycin,5284447.0,9.538942,1.2547573
odq,1456.0,9.243082,2.2926037
pf-06463922,78162481.0,8.656585,1.3155782
mepyramine,4992.0,9.506519,3.120491
bitoscanate,19958.0,9.307856,1.8067303
mk-5108,,9.764016,2.7507174
gsk650394,25022668.0,9.9419,2.9709473
ozenoxacin,9863827.0,12.165019,0.7018222
ramatroban,123879.0,10.350329,2.1115391
teneligliptin,11949652.0,9.965796,1.9701791
sograzepide,9870520.0,9.657181,3.2363605
id-1101,6918732.0,10.486744,1.758051
gsk429286a,92472001.0,9.841629,3.509024
hc-030031,1150897.0,8.199034,1.1696326
eprosartan,5281037.0,10.325908,2.523977
3-bromocamphor,3006542.0,9.06456,0.83266205
fk-866,6914657.0,9.474659,3.6147404
cdk9-in-6,,8.972892,2.0505517
zilpaterol,25218684.0,9.265909,1.7175686
cpp,6603754.0,9.983249,1.5623348
nvp-tnks656,136237316.0,9.0945635,3.1724322
cgs-20625,163844.0,8.831459,2.6834846
pizotifen,27400.0,9.119734,2.932023
nms-1286937,49792852.0,8.688296,3.5701156
ag-14361,9840076.0,8.831641,2.0925891
pf-03049423,24963293.0,9.917382,3.5727973
aqw-051,50914822.0,9.130249,1.8996464
gnf-7,11478363.0,9.84198,3.6301908
propofol,4943.0,9.957155,2.3622098
luteolin,5280445.0,9.4319935,0.73463106
bethanechol,6603779.0,10.388856,1.7699206
f351,11217901.0,9.303166,2.4134188
isoquercitrin,5280804.0,9.547516,0.3748884
cfi-402257,,9.400093,3.5770025
sulfapyridine,5336.0,8.276127,2.7423663
pfi-3,78243717.0,9.882642,3.1097388
pd-318088,17753852.0,9.944187,1.2113783
tecastemizole,123618.0,9.108382,2.5582516
paopa,44281634.0,9.800281,1.6693112
vl285,71667162.0,9.77723,2.3805099
btb06584,2799764.0,9.5266285,2.6549754
vorapaxar,10077130.0,10.16361,2.519292
voriconazole,71616.0,9.446952,1.6344515
cytidine,6175.0,10.519921,-0.56981415
bemotrizinol,136218979.0,9.163735,3.0452342
gadopentetic-acid,6857474.0,10.135441,1.5801066
avagacestat,46883536.0,9.884885,2.2472122
oxybenzone,4632.0,9.273774,3.1883485
trandolapril,5484727.0,11.160784,2.4135597
omecamtiv-mecarbil,11689883.0,9.920671,3.510746
cefprozil,5281006.0,13.286045,1.6605986
ethacizin,107841.0,9.212055,3.7675917
lomitapide,9853053.0,10.132158,3.2072346
carbazochrome,,9.683551,1.8267194
ganaxolone,6918305.0,8.867302,-0.03277743
proscillaridin-a,5284613.0,9.138385,0.4759118
hydrocortisone-butyrate,26133.0,8.310905,-0.7533079
camostat-mesilate,2536.0,10.053917,3.2279696
stf-62247,704473.0,8.933095,2.4250715
ropinirole,5095.0,9.226951,1.891736
lodoxamide,44564.0,9.962231,1.9032073
oxonic-acid,4604.0,9.865622,1.7467456
emodin,3220.0,9.268521,2.4550042
paeonol,11092.0,9.06593,3.0368595
polymyxin-b-sulfate,,10.745501,2.1245987
radiprodil,10200813.0,9.791255,3.3033016
medroxyprogesterone-acetate,6279.0,8.410753,-0.5358582
cpi-203,71291068.0,9.701161,3.0393028
gemigliptin,11953153.0,10.19032,1.7886263
dimethyl-isosorbide,59968542.0,9.240702,1.3648479
kn-93,5312122.0,8.7708845,2.9800227
icatibant-acetate,6918173.0,11.352652,2.0932763
nps-2143,6918446.0,11.110897,4.0008307
spp86,66549796.0,8.966087,2.3424435
octreotide,,11.544051,2.7114005
"3,5-dhpg-(s)",71668376.0,11.198799,2.325493
perfluamine,67645.0,9.198319,1.4815294
pf-02545920,11581936.0,9.820916,2.8266683
tocainide,3080825.0,10.09935,3.5917
pf-06873600,134247638.0,9.001954,1.5552024
zanamivir,60855.0,10.082492,1.2091743
ml204,230710.0,8.87965,2.6404452
dimethisoquin,6857.0,9.943491,2.8742514
ac1ndss5,4581100.0,10.629373,2.5735397
azd3514,46893585.0,9.916422,2.8367777
jx-401,1126109.0,10.026752,2.8508475
etilefrine,164652.0,10.878598,3.0290372
saxagliptin,,9.771096,1.6330525
al-8697,25060093.0,9.65062,2.00539
candesartan,2541.0,10.925076,3.2872653
aurothioglucose,6916934.0,9.744836,0.29516077
srt3190,59149652.0,9.937259,1.418346
jzl-195,46232606.0,9.965978,2.6290755
travoprost,5282226.0,11.155529,1.150039
a0001,2734086.0,9.906607,1.4263645
ethylenediaminetetraacetic-acid,6049.0,10.352626,1.8751676
pempidine,6603.0,9.108682,1.5672415
ah6809,119461.0,10.035547,2.4331686
aphidicolin,457964.0,9.287857,1.0964215
diosgenin,99474.0,8.886945,-0.106202126
fluorescein,16850.0,9.319569,2.3729098
atn-161,9960285.0,11.498482,2.202637
voreloxin,9952884.0,11.8745,0.97116345
glafenine,969495.0,10.101038,3.3901582
bisoprolol,6604464.0,10.948038,3.8623333
hexamethonium,3604.0,10.137124,1.3726159
l-778123,216454.0,9.086047,2.1386364
boronophenylalanine,150315.0,11.085924,2.2468476
praziquantel,1917817.0,9.4212265,2.368507
balicatib,10201696.0,9.949645,3.0006354
of-1,35397514.0,8.753153,2.5144963
ferroquine,92043331.0,9.164637,3.3096046
fluralaner,71300892.0,9.8226385,2.0253599
cytochlor,92132144.0,10.703594,-0.81999195
nitrendipine,157702.0,12.147202,4.1186843
delpazolid,44205191.0,9.747862,1.3160129
mk-7246,45268455.0,10.063219,2.5254161
acipimox,5310993.0,9.84804,2.004407
fluconazole,3365.0,9.319785,1.6309018
chpg,6604802.0,11.11934,2.2723188
copanlisib,,9.281489,3.4749453
corosolic-acid,6918774.0,9.356763,0.7816663
meloxicam,54677470.0,9.533681,3.0570815
hqk-1001,11684.0,10.180863,1.922554
sb-939,49855250.0,9.44267,2.8904474
ornithine,74765349.0,11.123249,1.8010381
alpha-asarone,636822.0,8.758484,2.9881294
pf-04457845,24771824.0,9.698051,3.55819
mcn-5652-(+/-),6336338.0,9.114901,2.068629
chlorotrianisene,11289.0,8.981609,2.9501271
chlorobutanol,5977.0,9.49761,1.6183958
deforolimus,,9.007485,1.0773994
ici-199441,3082718.0,10.024251,2.6942534
ripasudil,9863672.0,8.900398,1.9725387
avoralstat,86566678.0,9.685782,3.4213047
uk-5099,6438504.0,9.974184,2.6010983
gsk690693,16725726.0,9.251848,1.7433919
e-2012,11560787.0,8.857586,3.077204
psi-7976,45375809.0,10.540071,-0.5008367
n-acetylglycyl-d-glutamic-acid,6604718.0,11.214883,1.9737515
amidopyrine,6009.0,8.298391,3.2257648
pamidronate,4674.0,9.81381,1.3949968
ms-424,,9.4210005,3.675387
estriol,5756.0,8.3364525,-0.11272347
g-caryophyllene,5281515.0,9.036448,1.1046413
unc2327,71583615.0,9.578984,2.5018227
sulfametopyrazine,9047.0,8.256958,2.713868
sar-245409,49867926.0,8.445904,2.9585307
ski-ii,753704.0,9.101599,2.4353955
nms-p715,44556162.0,9.2641,3.4198616
gp2a,16094766.0,8.519159,3.004841
dilazep,3074.0,9.046757,3.601568
penbutolol,37464.0,11.153611,4.0417438
amorolfine,25790581.0,9.583369,1.8018475
l-(+)-rhamnose-monohydrate,439710.0,9.415255,0.8594428
cdba,,9.752032,0.33905005
trospium,,10.628477,2.952273
dactinomycin,457193.0,9.898416,1.7683308
exo-iwr-1,1163034.0,9.495018,3.210528
tipranavir,,9.896141,2.7780566
ixabepilone,,9.157816,1.1735034
epetraborole,46836890.0,9.637398,1.8003596
benazepril,5362124.0,11.1173935,2.4652267
verdiperstat,11528958.0,9.054387,1.5815287
dehydroacetic-acid,54678494.0,9.544801,2.0517278
mmpx,155806.0,8.703456,1.4908519
fenticonazole,36688220.0,7.767998,2.3813877
aklomide,2075.0,8.335025,2.104217
etoricoxib,123619.0,8.649142,2.3670716
protirelin,638678.0,10.794717,1.9512751
propranolol-(r),21138.0,10.956539,3.9149082
az-10417808,135665263.0,8.311553,2.1699796
tolperisone,688589.0,10.02478,2.4621315
talampanel,164509.0,8.719794,2.5400944
atb-346,76963724.0,9.079723,3.0624013
4-ibp,132995.0,10.0858755,3.1280773
chloroxoquinoline,66593.0,9.188441,2.086654
balsalazide,,10.245267,2.6857777
zapa,6604703.0,10.034575,1.7163196
ofloxacin,6956357.0,12.202604,0.66775054
famotidine,5702160.0,9.824002,1.8310485
04/01/46,76965201.0,9.221546,1.5604185
nateglinide,,10.877878,2.4471004
5-hydroxytryptophan,6971044.0,11.470285,2.746896
fosinoprilat,62956.0,10.399771,2.519085
k145,71714682.0,10.375408,2.3535814
minodronic-acid,130956.0,9.8883705,1.443519
viloxazine,12226596.0,9.160744,1.8400279
fostamatinib,11671467.0,8.868616,3.1572127
anabasine,641266.0,9.203274,3.3609827
cpi-444,44537963.0,9.143941,1.9976271
fosaprepitant-dimeglumine,135413538.0,9.52534,1.5470414
gallamine-triethiodide,3450.0,9.837143,2.0831618
stat3-inhibitor-vi,252682.0,9.730973,3.2036433
meclizine,6604289.0,10.203507,3.455998
simeprevir,24873435.0,8.672336,3.281723
tuftsin,156080.0,11.353828,2.0597377
4-hqn,135408753.0,9.347927,2.6007378
bms-345541,9813758.0,9.267982,1.7653552
isoguvacine,7059534.0,9.731939,1.8000183
ampyrone,2151.0,8.299294,3.2198727
p22077,46931953.0,8.473246,2.1180363
oxybutynin,6098167.0,10.604898,3.1477494
ispinesib,6851740.0,10.217181,2.5582101
hjc-0350,22200891.0,8.863152,2.123025
glutathione-monoisopropyl-ester,40466869.0,11.117517,1.8609219
pit,124334.0,9.465082,2.8201468
ltb4,5280492.0,11.187704,1.1455716
plicamycin,457831.0,9.630889,1.2024301
rivastigmine,77991.0,10.003976,2.6979027
bupivacaine,92253.0,10.07121,3.675735
cephalosporin-c-zn,,9.344861,1.5245463
cefixime,5362065.0,13.423254,1.521619
azd6738,54761305.0,9.108852,1.9267703
dmps,1549058.0,9.674353,1.5836332
daltroban,54343.0,9.163623,2.7089243
oxelaidin,4619.0,10.672497,3.1989357
pf-562271,11713159.0,9.074719,2.999908
nalmefene,5284594.0,6.2662334,5.245877
avacopan,49841217.0,10.014222,3.633005
ar-c155858,10226546.0,9.431624,1.4423167
clomethiazole,10783.0,9.19876,1.8077956
cefuroxime-axetil,9806360.0,13.397075,1.5490112
gsk239512,9976892.0,9.167124,1.7103695
bruceantin,124605168.0,9.720664,1.3970692
glimepiride,,8.416626,2.7129116
metaxalone,25271694.0,9.143253,1.7735598
l-cysteinesulfinic-acid,28167170.0,11.149097,1.8327128
apratastat,11452716.0,9.243393,2.4390235
ng-nitro-arginine,440005.0,11.232423,1.8454014
sitosterol,222284.0,8.8623495,-0.1921528
limonin,179651.0,9.137745,1.1595844
reversine,210332.0,8.64497,1.7523514
tc-s-7003,11785878.0,8.510002,3.6013947
oxolamine,13738.0,9.546474,2.5231092
alimemazine,6604496.0,8.768489,3.8993154
adx-10059,10331863.0,9.10957,2.200919
rn-1,45376076.0,9.870081,2.6543396
fn-1501,72195175.0,9.580031,3.0982416
n-acetyltryptamine,70547.0,11.471721,2.82245
krca-0008,72547474.0,8.514067,3.7563524
ginsenoside-rd,,9.647494,0.30302173
vuf11207,97018453.0,8.927857,3.3799489
bay-61-3606,10200390.0,9.892623,3.150084
hymecromone,5280567.0,9.295559,2.0752041
bepridil,50088.0,9.996903,2.797626
pnu-22394,27559.0,9.433603,2.216119
succinylsulfathiazole,5315.0,8.410818,2.8207145
levamisole,26879.0,9.451816,2.4252782
amylene-hydrate,6405.0,9.67617,1.6443815
at7867,11175137.0,9.122007,1.803297
zln005,899323.0,8.628205,2.5677645
stiripentol,25271730.0,9.026728,2.4889786
nvp-aew541,,9.636138,2.6568663
petcm,736879.0,9.570496,1.937475
valrubicin,454216.0,8.355689,2.8992562
ampa-(rs),7059442.0,11.093629,1.8271658
cetirizine,28145930.0,10.250021,3.6302323
dexfosfoserine,68841.0,10.931203,1.7465051
fanetizole,54339.0,9.807298,2.7465413
oleoylethanolamide,5283454.0,11.1287155,1.1709826
altanserin,3033677.0,10.148922,3.813884
pci-34051,24753719.0,9.144347,3.0988913
cloxacillin,6098.0,13.265828,1.9045278
5-fp,101498.0,9.038725,1.7353629
bedaquiline,5388906.0,10.033783,2.9877431
clodronic-acid,25419.0,9.751855,1.4537835
czc24832,42623951.0,8.794504,2.154797
px-12,86308851.0,9.090523,1.8760293
galantamine,9651.0,9.322406,1.8018674
tetrabenazine,11634155.0,8.607352,3.2804568
zami-633,75743.0,10.053684,2.1048372
ciclopirox,2749.0,9.146501,1.5104297
buserelin,50225.0,11.665331,2.347598
methocarbamol,688484.0,10.652002,3.5221117
aloperine,162147.0,8.893845,1.489998
isoliquiritigenin,638278.0,9.070824,2.884018
rotundine,72301.0,8.632447,3.2465558
bonaphthone,23384.0,9.314655,2.1148546
taminadenant,53466958.0,9.024413,1.9405365
maltobionic-acid,7314.0,9.877638,0.5002513
5-methylfurmethiodide,4141.0,9.379623,1.8679023
ecabet,65781.0,10.082841,1.7666565
etizolam,3307.0,9.324921,2.1491485
ap1903,16135625.0,8.968838,3.4017649
kartogenin,2826191.0,9.817957,3.4203136
tomelukast,3969.0,10.578657,2.1524713
sgs-742,130021.0,10.342734,1.2903751
pco-400,129348.0,8.398966,0.922644
ha-966-(s)-(-),183351.0,9.436285,1.4898646
ag-490,5328779.0,8.70344,2.9343956
irl-2500,5311192.0,11.550731,2.7776854
tame,1550286.0,11.02821,2.007301
cycloserine-(d),6234.0,9.147183,1.5248696
tc-i-15,90488948.0,10.576278,2.633015
ica-110381,4314115.0,9.802653,3.444368
salvinorin-a,128563.0,9.301584,1.2445456
pp-121,24905142.0,9.024498,2.1986215
guanidine,3520.0,9.686331,1.8520135
fenofibrate,3339.0,10.015073,2.5640378
asimadoline,179340.0,10.339823,2.8659601
ht-2157,,9.5093355,2.7371285
kuromanin,441667.0,9.699049,0.23231967
rose-bengal,25474.0,9.568051,1.9209305
bortezomib,387447.0,10.773815,2.4191558
obeticholic-acid,,8.909101,-0.36819038
"ici-215,001",164451.0,10.853804,3.713502
c188-9,1324494.0,8.822294,2.9119027
suxibuzone,5362.0,10.75732,1.5612209
belizatinib,,10.109835,3.3647048
vemurafenib,42611257.0,8.924834,2.2407231
ebrotidine,65869.0,9.84097,1.87389
sb-431542,4521392.0,9.376285,2.553199
artemether,68911.0,9.172995,1.1403531
desmopressin-acetate,,11.814747,2.2803905
unc3230,46355372.0,9.899365,2.848985
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445.0,10.997009,3.9133167
norethisterone-enanthate,229295.0,8.433606,-0.21961483
ct-7758,10186367.0,10.887531,2.436106
naltrexone,5360515.0,6.2664757,5.2453527
palosuran,10173280.0,9.884493,2.8941464
acrylate,,10.03974,1.677927
elinogrel,16066663.0,9.84315,3.5340474
nafadotride,6604854.0,9.412965,4.494968
th-302,11984561.0,8.903082,1.6224385
monostearin,15560610.0,10.917226,1.1884216
pyrithyldione,4994.0,9.075784,1.527177
matrine,91466.0,8.978973,1.5909982
thymalfasin,16130571.0,11.239874,2.01014
sb-408124,4331799.0,9.775754,3.4640253
propacetamol,68865.0,9.879328,3.5300872
mebicar,122282.0,9.114787,1.7359114
procysteine,72390.0,9.96662,1.5788168
acedoben,19266.0,9.906148,3.3176212
emd-1214063,25171648.0,9.286896,2.3130374
pdp-ea,69724031.0,10.710827,1.4672606
chlorphensin-carbamate,73416025.0,10.5803585,3.3113327
sc-236,9865808.0,8.544752,2.5467048
indomethacin,3715.0,9.184841,3.6423924
idalopirdine,21071390.0,11.477049,2.8170857
pdd-00017273,121398766.0,8.434196,2.515578
as-2034178,24808572.0,10.393528,2.3290074
ml323,60167849.0,9.524236,2.9109976
fluoxetine,657320.0,10.462314,2.9335124
pim-447,44814409.0,9.447649,3.3902102
hydroxyzine,1548976.0,10.175326,3.6135952
benzyl-benzoate,2345.0,10.384824,2.8266652
bms-754807,24785538.0,9.665147,3.430472
bms-299897,11249248.0,10.574591,1.8823848
verbascoside,5281800.0,9.701666,0.28406256
terutroban,9938840.0,10.37563,2.0289261
cefodizime,5361871.0,13.424522,1.5263376
elacridar,119373.0,9.576303,3.5424414
roquinimex,54676478.0,9.877009,2.696223
psncbam-1,11560249.0,9.735609,3.3432405
bazedoxifene,154257.0,9.507778,2.8585358
raltitrexed,135400182.0,11.162288,1.9306649
cpi-613,70881528.0,10.653496,1.9964164
thiomersal,67361.0,10.06284,2.954343
calcipotriol,5288783.0,2.5571363,2.4745362
mimosine,6971294.0,11.114237,1.9347557
bay-1436032,118310260.0,10.494142,2.2559886
imiquimod,57469.0,9.368824,2.4959397
quinine-ethyl-carbonate,5702001.0,8.147587,3.6260881
srt2104,25108829.0,9.417547,3.6597042
vinflunine,11967282.0,8.908217,3.3896515
jnj-16259685,,9.305979,2.0872486
hexamethylenebisacetamide,3616.0,10.428782,2.006017
combretastatin-a-4,5351344.0,8.775894,3.2039895
omapatrilat,656629.0,10.469885,2.6981053
incb-057643,,9.236078,1.9536706
pridinol,4904.0,9.936257,3.0152552
msdc-0602k,90835967.0,9.074723,3.0637589
flumazenil,3373.0,10.466494,2.4594793
ethyl-pyruvate,11228779.0,10.384132,2.1116762
ssr180711,9797360.0,9.252303,1.7005304
cep-40783,71576419.0,9.426742,3.9059799
zk-811752,512282.0,9.950208,2.713988
mebeverine,6604311.0,10.640386,3.1864874
fomocaine,71693.0,9.643512,3.126483
flunixin-meglumin,38081.0,10.058738,3.357489
rs-45041-190,127951.0,8.534965,1.717015
gw-1100,11692123.0,10.609215,2.8727367
mebrofenin,54158.0,10.387557,1.9127301
picolinic-acid,1018.0,9.643738,3.0421715
dpcpx,1329.0,8.71179,1.5363692
dazoxiben,53001.0,10.072915,2.583617
ethambutol,14052.0,9.884264,1.3735608
delavirdine,5625.0,9.43073,2.8760695
danusertib,11442891.0,10.109144,3.0887222
favipiravir,492405.0,9.459329,1.678028
cqs,72462.0,8.214954,2.7141342
l-lysine,71774817.0,11.160776,1.8477002
triprolidine,5282443.0,9.4606695,2.9323895
p5091,2819993.0,8.643655,2.1771052
u-0126,54539763.0,9.371976,2.0944963
4e1rcat,16195554.0,9.795456,2.5231934
4-cmtb,854190.0,9.569529,2.6858904
sb-200646,126769.0,9.470735,3.5969236
saquinavir,441243.0,10.74861,2.4908695
ac-261066,11530459.0,10.44702,2.3756444
