compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score,mean_source_normalized_error_z,variance_source_normalized_error_z,std_source_normalized_error_z,median_source_normalized_error_z,n_sources,source_normalized_error_percentile,source_normalized_predictability_score,profile_count_bin,raw_error_inverted_score,source_normalized_inverted_score
3453,6-(6-aminopyrimidin-4-yl)oxy-N-[3-(trifluoromethyl)phenyl]naphthalene-1-carboxamide,4,0.09978694,5.16169e-06,0.0022719372,0.09958519,0.02671324,3.5092837e-06,0.0018733083,0.07012425,3.8254107e-06,0.00071336806,0.0056135436,0.092903405,0.014511848,0.980769225,0.99531,0.2119606358819076,0.7880393641180924,-0.317473852211571,0.0009911496626065,0.0314825294823419,-0.3202694670813944,1,0.1235427706283118,0.8764572293716881,2-4,0.7833557374090896,0.8882880071242552
2681,"2-[2-(2,5-dimethyl-1-phenylpyrrol-3-yl)ethyl]-N,N,1-trimethylquinolin-1-ium-6-amine; pyrvinium-pamoate",29,0.09982879,0.0005709655,0.023894884,0.09673698,0.06273301,0.00041528794,0.020378616,0.03086147,2.5708594e-05,0.0004857915,0.012274294,0.180376639275862,0.030375961,0.9791873006896552,0.99164593,0.212112036336109,0.787887963663891,-0.0581568885085867,0.3067737573303061,0.5538716072613815,-0.1298234737689687,1,0.2314912944738834,0.7685087055261166,20-99,0.783199254581829,0.8359976687369927
590,"3-(4-amino-1-propan-2-ylpyrazolo[3,4-d]pyrimidin-3-yl)-N-(3,4-dihydro-2H-pyrrol-5-yl)benzamide; PP-30",11,0.09984049,0.00018589015,0.013634155,0.10228209,0.06397746,9.094205e-05,0.009536354,0.027342696,3.7758626e-05,0.0010668319,0.016613932,0.1765052072727272,0.02852376,0.9816055372727271,0.9909131,0.2122634367903103,0.7877365632096897,-0.0578857009197448,0.099876846140365,0.3160329826780189,-0.0012905575616242,1,0.2316426949280847,0.7683573050719152,5-19,0.783155506694638,0.8359429847294967
6512,1-[3-[(5-bromo-2-pyridinyl)-butylamino]propyl]-3-[3-(1H-imidazol-5-yl)propyl]thiourea; BRD-K94296811,1,0.099888735,0.0,0.0,0.099888735,0.042337064,0.0,0.0,0.049584888,0.0,0.0004813544,0.015741026,0.2050985,0.01496161,0.97556007,0.9932581,0.2124148372445117,0.7875851627554883,-0.056767346600873,0.0,0.0,-0.056767346600873,1,0.2320968962906888,0.7679031037093111,1,0.7829751120948486,0.8357174725804433
1686,"1-(methylamino)-3-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)propan-2-ol; Oxaprotiline",3,0.099900104,0.00017695162,0.013302316,0.09545965,0.030668424,0.00021694571,0.014729076,0.066263564,2.8599727e-06,0.00023170903,0.005843545,0.0384032586666666,0.032792155,1.0,0.9893009,0.2125662376987131,0.7874337623012869,-0.3159057070847683,0.0339782843418169,0.184331994894584,-0.3774376921595783,1,0.1239969719909159,0.876003028009084,2-4,0.7829326018615601,0.8879717962672795
23737,vitexin,4,0.09990741,6.5873355e-05,0.008116238,0.100196846,0.035369873,0.00011364575,0.010660476,0.06252594,3.5499103e-05,0.0003829616,0.0038700087,0.320077195,0.010721038,0.924144985,0.99721533,0.2127176381529144,0.7872823618470856,-0.0028544463886353,0.0426519756065782,0.2065235473416487,0.0045103728139253,1,0.2590461771385314,0.7409538228614686,2-4,0.7829052837364474,0.8248461290505785
6486,"15-Deoxy-delta12,14-prostaglandin; BRD-K05396879",28,0.09991257,0.0005017,0.022398662,0.100111485,0.07095304,0.0004843926,0.022008918,0.019560706,1.4346279e-05,0.00040012022,0.018637585,0.1962291121428571,0.02559315,0.9780778917857142,0.99179244,0.2128690386071158,0.7871309613928842,-0.0562149731535564,0.2695581657704154,0.5191899130091179,-0.0516041230004886,1,0.2325510976532929,0.767448902346707,20-99,0.7828859897964554,0.8356060884501347
7828,6-(1-methyl-5-indolyl)-N-(thiophen-2-ylmethyl)-4-quinazolinamine; BRD-K49630153,10,0.099921845,0.00028949048,0.017014422,0.10065444,0.055900745,0.00023118261,0.015204691,0.038133908,7.827013e-06,0.0003185737,0.011646961,0.1501577706,0.0127407005,0.990682577,0.99531,0.2130204390613171,0.7869795609386828,-0.055999794312904,0.1555402437089809,0.3943859070871839,-0.0390187517117193,1,0.2327024981074943,0.7672975018925057,5-19,0.7828513093132334,0.8355626984064183
7242,"BRD-K04238564; N-[(3R,9R,10S)-9-[[benzenesulfonyl(methyl)amino]methyl]-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-4-(dimethylamino)butanamide",1,0.10001117,0.0,0.0,0.10001117,0.067095906,0.0,0.0,0.026789159,0.0,0.0003630218,0.012106997,0.15514861,0.0046599647,0.9959514,0.9983878,0.2131718395155185,0.7868281604844815,-0.0539293636580918,0.0,0.0,-0.0539293636580918,1,0.2331566994700984,0.7668433005299016,1,0.7825173110206397,0.8351452034689428
441,4-(2-Methylpropoxy)-6-oxa-1-azabicyclo[3.2.1]octan-7-one; 4-(2-methylpropoxy)-6-oxa-1-azabicyclo[3.2.1]octan-7-one,4,0.100039236,0.00067222165,0.025927238,0.101181455,0.053231664,0.0007346098,0.027103689,0.04477472,8.076194e-07,0.0006232524,0.0038164065,0.08622403275,0.033817958,0.996392315,0.9888612,0.2133232399697199,0.7866767600302801,-0.3139777383214875,0.1290801602092701,0.3592772748299982,-0.2981498610048317,1,0.12445117335352,0.8755488266464799,2-4,0.7824123684392803,0.8875830282607734
6969,"6-[4-methoxy-3-(3-oxolanyloxy)phenyl]-3-[2-(trifluoromethyl)phenyl]-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine; BRD-A01999384",1,0.10010446,0.0,0.0,0.10010446,0.054678,0.0,0.0,0.041440286,0.0,0.00013023104,0.007920253,0.15439504,0.022583751,0.99188644,0.9920856,0.2134746404239212,0.7865253595760787,-0.0517669474475957,0.0,0.0,-0.0517669474475957,1,0.2343679031037093,0.7656320968962906,1,0.7821684870551646,0.8347091599731133
7107,"KU-C104254; [4-[2-(3-Chlorophenyl)-5-(3-methoxyphenyl)-7-pyrazolo[1,5-a]pyrimidinyl]-1-piperazinyl]-(3-furanyl)methanone",1,0.10011278,0.0,0.0,0.10011278,0.05284652,0.0,0.0,0.04049886,0.0,0.00026939873,0.013427029,0.19379877,0.014920715,0.9757576,0.99428403,0.2136260408781226,0.7863739591218774,-0.0515740939491359,0.0,0.0,-0.0515740939491359,1,0.2345193035579106,0.7654806964420893,1,0.7821373774464954,0.8346702717548123
7021,"1-[(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-3-(4-methoxyphenyl)urea; SA-90030",1,0.10015952,0.0,0.0,0.10015952,0.055252172,0.0,0.0,0.03349799,0.0,2.6915546e-05,0.022807945,0.14137124,0.0034568352,0.9919192,0.9989741,0.213777441332324,0.786222558667676,-0.0504906837907204,0.0,0.0,-0.0504906837907204,1,0.2351249053747161,0.7648750946252839,1,0.7819626102458703,0.8344518059707511
2828,"GP-2a; N-cyclohexyl-1-(2,4-dichlorophenyl)-6-methyl-1,4-dihydroindeno[1,2-c]pyrazole-3-carboxamide",2,0.10018051,0.00047334944,0.021756599,0.10018051,0.059145615,0.0005628589,0.023724647,0.03631215,5.0347256e-07,9.032646e-05,0.009409358,0.15522009,0.020643435,0.994918575,0.9925253,0.2139288417865253,0.7860711582134746,-0.0500041459382356,0.2543258350667439,0.5043072823851981,-0.0500041459382356,1,0.2352763058289174,0.7647236941710825,2-4,0.7818841257884224,0.8343536973527057
1718,"(2S)-N-[(1S)-2-[(3aR,7aS)-6-(2-phenylethyl)-3,3a,4,5,7,7a-hexahydro-2H-pyrrolo[2,3-c]pyridin-1-yl]-1-cyclohexyl-2-oxoethyl]-2-(methylamino)propanamide; NG5DD6UA5D",3,0.10019492,0.0005575607,0.023612725,0.0970013,0.04907759,0.0004402809,0.020982873,0.04823624,4.7223107e-06,0.0002288058,0.0056706574,0.110002913,0.019715995,0.9888953333333332,0.99223214,0.2140802422407267,0.7859197577592733,-0.3118204108589857,0.1070629527874719,0.327204756669997,-0.3560748381476511,1,0.1255109765329295,0.8744890234670704,2-4,0.7818302448435998,0.8871480108927791
7532,"BRD-K57678861; N-(2-aminophenyl)-4-[[[(2R,3S)-10-[[anilino(oxo)methyl]amino]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-2-yl]methyl-methylamino]methyl]benzamide",5,0.10020182,0.0004629397,0.02151603,0.107198186,0.07518111,0.0005375339,0.023184778,0.020003045,2.103421e-05,0.0002884133,0.009919967,0.163709178,0.0038998087,0.98904819,0.9989741,0.2142316426949281,0.7857683573050719,-0.0495102833615304,0.248732577898081,0.4987309674544795,0.1126621242129951,1,0.2357305071915215,0.7642694928084784,5-19,0.7818044448075641,0.8342541117302151
7781,"BRD-K88069074; N-[(3S,9S,10R)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3,5-dimethyl-4-isoxazolesulfonamide",2,0.10020688,6.1848485e-05,0.00786438,0.10020688,0.055892155,1.31325505e-05,0.003623886,0.0404191,2.2740436e-05,0.00046981566,0.0076033273,0.28969252,0.008652186,0.945416575,0.9967756,0.2143830431491294,0.7856169568508705,-0.0493928443891809,0.0332305506763424,0.1822924866151714,-0.0493928443891809,1,0.2360333080999243,0.7639666919000757,2-4,0.7817855247811378,0.8342304305814143
6963,2-(4-chloro-N-(2-chloro-1-oxoethyl)anilino)-N-cyclohexyl-2-(4-methoxyphenyl)acetamide; BRD-A18725729,10,0.10024451,0.00069034274,0.026274374,0.09722223,0.06536271,0.00058682245,0.02422442,0.030208668,5.1742036e-06,0.00049505377,0.009148265,0.150982904,0.008742259,0.986422176,0.9973618400000002,0.2145344436033308,0.7854655563966692,-0.0485205786782199,0.3709139096118357,0.6090270187863882,-0.1185755716253779,1,0.236336109008327,0.763663890991673,5-19,0.7816448211063514,0.8340545413201087
6110,2-Hydroxy-6-(2-naphthalen-2-yl-ethyl)-benzoic acid; 2-hydroxy-6-(2-naphthalen-2-ylethyl)benzoic acid,2,0.10026687,1.4067002e-06,0.001186044,0.10026687,0.016733553,1.4650464e-06,0.0012103904,0.08006072,6.667245e-07,0.0002918733,0.0068284385,0.1585747,0.0071183457,1.0,0.99780154,0.2146858440575321,0.7853141559424679,-0.3108234176241723,0.0002701137887754,0.0164351388425971,-0.3108234176241723,1,0.1256623769871309,0.874337623012869,2-4,0.7815612140330528,0.8869469707723266
1339,2-ethylpyridine-4-carboximidothioic acid,1,0.10028826,0.0,0.0,0.10028826,0.019628823,0.0,0.0,0.07899447,0.0,0.0003665729,0.0031833048,0.06953433,0.013003532,1.0,0.99531,0.2148372445117335,0.7851627554882665,-0.3105269857667318,0.0,0.0,-0.3105269857667318,1,0.1258137774413323,0.8741862225586676,1,0.7814812339213417,0.8868871963483438
5607,"(3S,6S,9R,12R,15S,18S,21R,24R,27S,30S,33R,36R)-6,18,30-trimethyl-3,9,12,15,21,24,27,33,36-nona(propan-2-yl)-1,7,13,19,25,31-hexaoxa-4,10,16,22,28,34-hexazacyclohexatriacontane-2,5,8,11,14,17,20,23,26,29,32,35-dodecone; Valinomycin",8,0.100313894,7.8796045e-05,0.008876714,0.09833381,0.04991871,0.00011006746,0.010491304,0.044685032,4.547578e-06,0.00019789953,0.0113411425,0.12101115825,0.021993633,0.9897190425,0.9925253,0.2149886449659349,0.7850113550340652,-0.1779962129249543,0.0256551946684924,0.1601723904688085,-0.2010200185983975,2,0.1794095382286147,0.8205904617713853,5-19,0.781385384917901,0.8601628399481218
