name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
2-pmdq,,-3.0418613,5.188215,,2-pmdq,True,5.0,2.0,3.0,True,4+ rings
4-mu-8c,12934390.0,-3.9943929,5.842025,12934390,4-mu-8c,True,2.0,2.0,0.0,True,2 rings
etafenone,3275.0,-2.6196077,4.197498,3275,etafenone,True,2.0,2.0,0.0,True,2 rings
jw-67,644733.0,-2.4944966,5.83474,644733,jw-67,True,6.0,2.0,4.0,True,4+ rings
2'-c-methylguanosine,135433495.0,-1.6990426,6.587062,135433495,2'-c-methylguanosine,True,3.0,2.0,1.0,True,3 rings
2-fluoro-2-deoxy-d-galactose,445913.0,2.2040944,9.243284,445913,2-fluoro-2-deoxy-d-galactose,True,1.0,0.0,1.0,True,1 ring
naproxen,156391.0,-4.046144,5.092671,156391,naproxen,True,2.0,2.0,0.0,True,2 rings
azd5438,16747683.0,-0.41501233,0.5969179,16747683,azd5438,True,3.0,3.0,0.0,True,3 rings
loperamide,3955.0,0.77765065,0.5992425,3955,loperamide,True,4.0,3.0,1.0,True,4+ rings
lumateperone,21302490.0,-2.822401,4.2854376,21302490,lumateperone,True,5.0,2.0,3.0,True,4+ rings
ronidazole,5094.0,-0.80351526,9.245354,5094,ronidazole,True,1.0,1.0,0.0,True,1 ring
tenylidone,1550999.0,-3.7998486,4.093996,1550999,tenylidone,True,3.0,2.0,1.0,True,3 rings
carboxyamidotriazole,108144.0,-0.6282508,0.91244847,108144,carboxyamidotriazole,True,3.0,3.0,0.0,True,3 rings
ki-8751,11317348.0,2.6945329,1.2844406,11317348,ki-8751,True,4.0,4.0,0.0,True,4+ rings
fudosteine,36689154.0,2.4871998,9.05438,36689154,fudosteine,True,0.0,0.0,0.0,False,0 rings
palifosfamide,100427.0,2.9320784,8.683306,100427,palifosfamide,True,0.0,0.0,0.0,False,0 rings
nolatrexed,135400184.0,-1.0462184,0.01577335,135400184,nolatrexed,True,3.0,3.0,0.0,True,3 rings
gsk-j5,78243729.0,-0.114214204,1.132905,78243729,gsk-j5,True,4.0,3.0,1.0,True,4+ rings
lx1031,23633604.0,2.1761427,1.8467242,23633604,lx1031,True,4.0,4.0,0.0,True,4+ rings
pd1-pdl-inhibitor-1,91663303.0,0.6881568,1.0990697,91663303,pd1-pdl-inhibitor-1,True,4.0,3.0,1.0,True,4+ rings
isovaleramide,10930.0,3.5056355,8.716112,10930,isovaleramide,True,0.0,0.0,0.0,False,0 rings
sonepiprazole,133079.0,-2.2452502,5.2258224,133079,sonepiprazole,True,4.0,2.0,2.0,True,4+ rings
trigonelline,5571.0,14.963193,4.3023357,5571,trigonelline,True,1.0,1.0,0.0,True,1 ring
camphor-(1r),5284500.0,3.502324,8.12377,5284500,camphor-(1r),True,2.0,0.0,2.0,True,2 rings
doxifluridine,18343.0,-1.1213274,8.6468935,18343,doxifluridine,True,2.0,1.0,1.0,True,2 rings
trv130,66553195.0,-2.387617,4.2711463,66553195,trv130,True,4.0,2.0,2.0,True,4+ rings
troxipide,40467000.0,-0.26900178,8.993839,40467000,troxipide,True,2.0,1.0,1.0,True,2 rings
lanabecestat,,-2.4958673,4.643362,,lanabecestat,True,5.0,2.0,3.0,True,4+ rings
sucralose,71485.0,1.4263965,8.581996,71485,sucralose,True,2.0,0.0,2.0,True,2 rings
wb-4101,13305910.0,-2.192279,4.8633256,13305910,wb-4101,True,3.0,2.0,1.0,True,3 rings
sp-420,135511704.0,0.08224803,8.300133,135511704,sp-420,True,2.0,1.0,1.0,True,2 rings
blebbistatin-(-),5287792.0,-3.4748604,5.067985,5287792,blebbistatin-(-),True,4.0,2.0,2.0,True,4+ rings
tc-ot-39,135413563.0,0.31053084,1.5945038,135413563,tc-ot-39,True,6.0,3.0,3.0,True,4+ rings
rosiptor,76965484.0,2.1458204,7.6574426,76965484,rosiptor,True,3.0,0.0,3.0,True,3 rings
rebamipide,969464.0,-0.6502419,0.4964463,969464,rebamipide,True,3.0,3.0,0.0,True,3 rings
diflunisal,3059.0,-3.8500597,5.4565043,3059,diflunisal,True,2.0,2.0,0.0,True,2 rings
zm-306416,5329006.0,-0.24650507,-0.17134418,5329006,zm-306416,True,3.0,3.0,0.0,True,3 rings
capreomycin,,0.4890187,6.1203065,,capreomycin,True,2.0,0.0,2.0,True,2 rings
etanidazole,3276.0,-1.0221584,8.900517,3276,etanidazole,True,1.0,1.0,0.0,True,1 ring
itd-1,71512660.0,-2.6468,4.138269,71512660,itd-1,True,4.0,2.0,2.0,True,4+ rings
s-isopropylisothiourea,445319.0,3.3262656,9.013478,445319,s-isopropylisothiourea,True,0.0,0.0,0.0,False,0 rings
lomeguatrib,3025944.0,-0.9854044,0.14145315,3025944,lomeguatrib,True,3.0,3.0,0.0,True,3 rings
aceglutamide,182230.0,2.456787,9.137225,182230,aceglutamide,True,0.0,0.0,0.0,False,0 rings
cabaletta,7427.0,0.28579995,6.4768457,7427,cabaletta,True,2.0,0.0,2.0,True,2 rings
protionamide,666418.0,-0.50606805,10.583816,666418,protionamide,True,1.0,1.0,0.0,True,1 ring
lomefloxacin,6603903.0,-2.8486102,5.659606,6603903,lomefloxacin,True,3.0,2.0,1.0,True,3 rings
sb-742457,11256720.0,-0.70049375,0.17638394,11256720,sb-742457,True,4.0,3.0,1.0,True,4+ rings
ethacridine-lactate-monohydrate,2017.0,-0.9533671,-0.25334698,2017,ethacridine-lactate-monohydrate,True,3.0,3.0,0.0,True,3 rings
levodropropizine,65859.0,-1.0039387,9.657892,65859,levodropropizine,True,2.0,1.0,1.0,True,2 rings
ldn-57444,51537051.0,-3.111803,4.2553606,51537051,ldn-57444,True,3.0,2.0,1.0,True,3 rings
cyclocreatine,2896.0,2.780005,9.172498,2896,cyclocreatine,True,1.0,0.0,1.0,True,1 ring
tulobuterol,688591.0,-0.2945984,10.059274,688591,tulobuterol,True,1.0,1.0,0.0,True,1 ring
miltefosine,3600.0,15.401191,3.886076,3600,miltefosine,True,0.0,0.0,0.0,False,0 rings
gr-113808,119376.0,-2.2145529,5.2074966,119376,gr-113808,True,3.0,2.0,1.0,True,3 rings
orphenadrine,736041.0,-3.6006138,4.1807113,736041,orphenadrine,True,2.0,2.0,0.0,True,2 rings
rg108,702558.0,-0.8408302,0.041016877,702558,rg108,True,4.0,3.0,1.0,True,4+ rings
streptozotocin,124202159.0,1.7328565,9.087925,124202159,streptozotocin,True,1.0,0.0,1.0,True,1 ring
ldn-212854,60182388.0,2.902477,2.666173,60182388,ldn-212854,True,6.0,5.0,1.0,True,4+ rings
e3330,6439397.0,1.4229175,7.0643616,6439397,e3330,True,1.0,0.0,1.0,True,1 ring
mequinol,9015.0,-0.7391266,10.786034,9015,mequinol,True,1.0,1.0,0.0,True,1 ring
pht-427,44240850.0,-1.7501304,4.3583164,44240850,pht-427,True,2.0,2.0,0.0,True,2 rings
sancycline,,-0.17853984,7.345295,,sancycline,True,4.0,1.0,3.0,True,4+ rings
atracurium,73416109.0,16.28015,3.810321,73416109,atracurium,True,6.0,4.0,2.0,True,4+ rings
cyproheptadine,2913.0,-3.976666,4.2022734,2913,cyproheptadine,True,4.0,2.0,2.0,True,4+ rings
bgt226,11978790.0,2.5703244,2.6322186,11978790,bgt226,True,6.0,5.0,1.0,True,4+ rings
az-10606120,10310632.0,-1.5636966,5.0751214,10310632,az-10606120,True,6.0,2.0,4.0,True,4+ rings
enilconazole,6992070.0,-3.6046116,4.1390204,6992070,enilconazole,True,2.0,2.0,0.0,True,2 rings
kakonein,25790885.0,-0.700099,6.209608,25790885,kakonein,True,4.0,3.0,1.0,True,4+ rings
sb-743921,9936388.0,2.5042198,1.3745253,9936388,sb-743921,True,4.0,4.0,0.0,True,4+ rings
sr-3677,93600633.0,-0.50618744,1.051129,93600633,sr-3677,True,4.0,3.0,1.0,True,4+ rings
enzalutamide,15951529.0,-2.372143,4.614688,15951529,enzalutamide,True,3.0,2.0,1.0,True,3 rings
glpg1837,117857370.0,-2.4940495,5.7733936,117857370,glpg1837,True,3.0,2.0,1.0,True,3 rings
ntncb,,-1.547254,4.796704,,ntncb,True,4.0,2.0,2.0,True,4+ rings
glpg0492,59317190.0,-2.6562371,5.038874,59317190,glpg0492,True,3.0,2.0,1.0,True,3 rings
"3,4-dcpg-(s)",16062593.0,-1.2203134,8.620191,16062593,"3,4-dcpg-(s)",True,1.0,1.0,0.0,True,1 ring
rgfp966,56650312.0,0.05750071,0.12836039,56650312,rgfp966,True,3.0,3.0,0.0,True,3 rings
raclopride,3033769.0,0.11425373,9.1444845,3033769,raclopride,True,2.0,1.0,1.0,True,2 rings
ac-710,54760053.0,0.6564633,1.6822208,54760053,ac-710,True,4.0,3.0,1.0,True,4+ rings
ammonium-glycyrrhizinate,14982.0,0.8764259,5.4934764,14982,ammonium-glycyrrhizinate,True,7.0,0.0,7.0,True,4+ rings
aminoguanidine,2146.0,3.1172016,9.29699,2146,aminoguanidine,True,0.0,0.0,0.0,False,0 rings
crenolanib,10366136.0,3.0648506,1.5941021,10366136,crenolanib,True,6.0,4.0,2.0,True,4+ rings
meisoindigo,,-4.0733266,5.330957,,meisoindigo,True,4.0,2.0,2.0,True,4+ rings
2-hydroxyflutamide,91649.0,-0.26254576,9.235001,91649,2-hydroxyflutamide,True,1.0,1.0,0.0,True,1 ring
amg458,24764449.0,2.303864,2.529352,24764449,amg458,True,5.0,5.0,0.0,True,4+ rings
erythromycin-ethylsuccinate,132274075.0,0.9173481,5.551438,132274075,erythromycin-ethylsuccinate,True,3.0,0.0,3.0,True,3 rings
maprotiline,,-3.811814,4.317171,,maprotiline,True,5.0,2.0,3.0,True,4+ rings
guanfacine,3519.0,-1.0478476,9.70888,3519,guanfacine,True,1.0,1.0,0.0,True,1 ring
rs-56812,6604789.0,-3.495997,5.511772,6604789,rs-56812,True,5.0,2.0,3.0,True,4+ rings
2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,,1.6859564,9.059767,,2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose,True,0.0,0.0,0.0,False,0 rings
lindane,,3.1870255,7.8540244,,lindane,True,1.0,0.0,1.0,True,1 ring
4-methylgenistein,5280373.0,-0.97693235,-0.037740834,5280373,4-methylgenistein,True,3.0,3.0,0.0,True,3 rings
zd-7155,4673492.0,3.0574327,1.4495339,4673492,zd-7155,True,5.0,4.0,1.0,True,4+ rings
noscapine,275196.0,-1.9157033,5.2623167,275196,noscapine,True,5.0,2.0,3.0,True,4+ rings
dexniguldipine,6918097.0,0.7939138,1.9270853,6918097,dexniguldipine,True,5.0,3.0,2.0,True,4+ rings
protoporphyrin-ix,,0.785303,1.5895338,,protoporphyrin-ix,True,5.0,3.0,2.0,True,4+ rings
estradiol-benzoate,222757.0,-3.0899158,4.0909424,222757,estradiol-benzoate,True,5.0,2.0,3.0,True,4+ rings
efletirizine,66003.0,-2.3497624,4.529106,66003,efletirizine,True,3.0,2.0,1.0,True,3 rings
etretinate,5282375.0,0.6553499,9.358063,5282375,etretinate,True,1.0,1.0,0.0,True,1 ring
moclobemide,4235.0,-0.2728143,10.014785,4235,moclobemide,True,2.0,1.0,1.0,True,2 rings
cyproterone-acetate,9880.0,2.3041625,7.412521,9880,cyproterone-acetate,True,5.0,0.0,5.0,True,4+ rings
homosalate,41097438.0,0.2807256,10.030034,41097438,homosalate,True,2.0,1.0,1.0,True,2 rings
bergenin,66065.0,-0.7951324,7.9730234,66065,bergenin,True,3.0,1.0,2.0,True,3 rings
proxodolol,940099.0,-1.9755509,5.2187886,940099,proxodolol,True,2.0,2.0,0.0,True,2 rings
whi-p154,3795.0,-0.5615809,0.37336642,3795,whi-p154,True,3.0,3.0,0.0,True,3 rings
arofylline,166553.0,-0.78096294,-0.4818441,166553,arofylline,True,3.0,3.0,0.0,True,3 rings
apck-110,24786010.0,3.543134,1.3522197,24786010,apck-110,True,4.0,4.0,0.0,True,4+ rings
gant-61,421610.0,0.43430063,0.3632057,421610,gant-61,True,4.0,3.0,1.0,True,4+ rings
gedunin,12004512.0,0.69870734,7.9335213,12004512,gedunin,True,6.0,1.0,5.0,True,4+ rings
vadadustat,23634441.0,-2.707865,5.855209,23634441,vadadustat,True,2.0,2.0,0.0,True,2 rings
gs-9620,46241268.0,-1.5779015,5.2060714,46241268,gs-9620,True,4.0,2.0,2.0,True,4+ rings
mk-8998,24765479.0,-2.6333487,4.29431,24765479,mk-8998,True,2.0,2.0,0.0,True,2 rings
rmc-4550,134183206.0,-2.1296272,5.0916758,134183206,rmc-4550,True,4.0,2.0,2.0,True,4+ rings
1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,,1.5573418,6.6597476,,1e-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,True,1.0,1.0,0.0,True,1 ring
a-412997,10425450.0,-3.3192632,4.858445,10425450,a-412997,True,3.0,2.0,1.0,True,3 rings
sis3,10138988.0,3.2170389,1.1983886,10138988,sis3,True,5.0,4.0,1.0,True,4+ rings
amprenavir,65016.0,-0.9194204,5.459543,65016,amprenavir,True,3.0,2.0,1.0,True,3 rings
acebutolol,657184.0,0.13654391,8.394271,657184,acebutolol,True,1.0,1.0,0.0,True,1 ring
edo-s101,46836227.0,-1.8537785,4.756372,46836227,edo-s101,True,2.0,2.0,0.0,True,2 rings
cephapirin,30699.0,-0.026028275,7.825662,30699,cephapirin,True,3.0,1.0,2.0,True,3 rings
omeprazole-sulfide,155794.0,-0.30401853,-0.07567277,155794,omeprazole-sulfide,True,3.0,3.0,0.0,True,3 rings
clopidol,18087.0,-0.36599278,10.824488,18087,clopidol,True,1.0,1.0,0.0,True,1 ring
melevodopa,23497.0,-1.0294005,9.033204,23497,melevodopa,True,1.0,1.0,0.0,True,1 ring
ys-035,5714.0,-2.214765,4.4625483,5714,ys-035,True,2.0,2.0,0.0,True,2 rings
ginkgolide-b,,-0.07985686,7.250747,,ginkgolide-b,True,6.0,0.0,6.0,True,4+ rings
rg4733,49867930.0,-2.0720265,4.873349,49867930,rg4733,True,3.0,2.0,1.0,True,3 rings
levobetaxolol,60657.0,0.28501984,8.861572,60657,levobetaxolol,True,2.0,1.0,1.0,True,2 rings
vericiguat,54674461.0,2.8038538,1.9340563,54674461,vericiguat,True,4.0,4.0,0.0,True,4+ rings
elbasvir,71661251.0,1.8057855,2.694747,71661251,elbasvir,True,9.0,6.0,3.0,True,4+ rings
l-694247,132059.0,2.8838384,1.8801583,132059,l-694247,True,4.0,4.0,0.0,True,4+ rings
wz811,11565518.0,-0.48375544,-0.12758407,11565518,wz811,True,3.0,3.0,0.0,True,3 rings
2-octyldodecan-1-ol,73415990.0,1.7320119,6.5333366,73415990,2-octyldodecan-1-ol,True,0.0,0.0,0.0,False,0 rings
eprodisate,428573.0,2.5602539,9.1041155,428573,eprodisate,True,0.0,0.0,0.0,False,0 rings
paeoniflorin,442534.0,-0.14749955,6.718585,442534,paeoniflorin,True,8.0,1.0,7.0,True,4+ rings
vitamin-b12,,0.9684105,4.890393,,vitamin-b12,True,8.0,2.0,6.0,True,4+ rings
hematoporphyrin,,0.411028,2.212489,,hematoporphyrin,True,5.0,3.0,2.0,True,4+ rings
marimastat,119031.0,1.8591747,8.755916,119031,marimastat,True,0.0,0.0,0.0,False,0 rings
gw-4064,9893571.0,1.7384366,1.5789834,9893571,gw-4064,True,4.0,4.0,0.0,True,4+ rings
lumacaftor,16678941.0,0.20687868,0.94222385,16678941,lumacaftor,True,5.0,3.0,2.0,True,4+ rings
flavin-adenine-dinucleotide,643975.0,0.42861417,5.558169,643975,flavin-adenine-dinucleotide,True,6.0,3.0,3.0,True,4+ rings
astemizole,2247.0,3.0055938,1.2016577,2247,astemizole,True,5.0,4.0,1.0,True,4+ rings
s4,53342705.0,-2.6057296,5.706675,53342705,s4,True,2.0,2.0,0.0,True,2 rings
trolox,688071.0,-0.4809366,9.947373,688071,trolox,True,2.0,1.0,1.0,True,2 rings
nemorubicin,65907.0,-0.014432628,5.9605637,65907,nemorubicin,True,6.0,2.0,4.0,True,4+ rings
zstk-474,11647372.0,-0.68886656,1.2210664,11647372,zstk-474,True,5.0,3.0,2.0,True,4+ rings
cimaterol,10911051.0,-0.9224406,9.145258,10911051,cimaterol,True,1.0,1.0,0.0,True,1 ring
bms-911543,50922691.0,3.1854064,1.5448339,50922691,bms-911543,True,6.0,4.0,2.0,True,4+ rings
vecuronium,39765.0,15.23872,4.0220976,39765,vecuronium,True,6.0,0.0,6.0,True,4+ rings
rrx-001,15950826.0,2.3804655,8.813968,15950826,rrx-001,True,1.0,0.0,1.0,True,1 ring
as-252424,11630874.0,-3.127888,5.4750466,11630874,as-252424,True,3.0,2.0,1.0,True,3 rings
cp-99994,5311057.0,-3.3361747,5.193282,5311057,cp-99994,True,3.0,2.0,1.0,True,3 rings
topiramate,5284627.0,2.000575,8.571877,5284627,topiramate,True,3.0,0.0,3.0,True,3 rings
gadodiamide,24847884.0,-0.07298471,7.222885,24847884,gadodiamide,True,2.0,0.0,2.0,True,2 rings
risedronate,5245.0,-1.2048169,8.587639,5245,risedronate,True,1.0,1.0,0.0,True,1 ring
laropiprant,9867642.0,0.18058927,0.24982572,9867642,laropiprant,True,4.0,3.0,1.0,True,4+ rings
diclofenamide,3038.0,-0.8630798,8.991867,3038,diclofenamide,True,1.0,1.0,0.0,True,1 ring
hydrocortisone-valerate,5282494.0,1.2360436,7.453195,5282494,hydrocortisone-valerate,True,4.0,0.0,4.0,True,4+ rings
barasertib,11497983.0,0.82506275,2.3788135,11497983,barasertib,True,4.0,4.0,0.0,True,4+ rings
pafuramidine,6529858.0,-0.58837074,0.87276804,6529858,pafuramidine,True,3.0,3.0,0.0,True,3 rings
natamycin,5284447.0,0.26742542,6.0852337,5284447,natamycin,True,4.0,0.0,4.0,True,4+ rings
odq,1456.0,-0.9035933,-0.5349148,1456,odq,True,3.0,3.0,0.0,True,3 rings
pf-06463922,78162481.0,-0.7441558,0.7143518,78162481,pf-06463922,True,4.0,3.0,1.0,True,4+ rings
mepyramine,4992.0,-3.4353786,4.492808,4992,mepyramine,True,2.0,2.0,0.0,True,2 rings
bitoscanate,19958.0,-0.076681815,10.380459,19958,bitoscanate,True,1.0,1.0,0.0,True,1 ring
mk-5108,,0.4037106,1.1202515,,mk-5108,True,4.0,3.0,1.0,True,4+ rings
gsk650394,25022668.0,3.4137106,1.1187419,25022668,gsk650394,True,5.0,4.0,1.0,True,4+ rings
ozenoxacin,9863827.0,-0.24556962,0.35673112,9863827,ozenoxacin,True,4.0,3.0,1.0,True,4+ rings
ramatroban,123879.0,-0.120256454,0.6184873,123879,ramatroban,True,4.0,3.0,1.0,True,4+ rings
teneligliptin,11949652.0,-2.35179,5.2697725,11949652,teneligliptin,True,5.0,2.0,3.0,True,4+ rings
sograzepide,9870520.0,0.13356934,1.5401173,9870520,sograzepide,True,4.0,3.0,1.0,True,4+ rings
id-1101,6918732.0,2.7281082,9.221654,6918732,id-1101,True,0.0,0.0,0.0,False,0 rings
gsk429286a,92472001.0,-0.0818142,0.506136,92472001,gsk429286a,True,4.0,3.0,1.0,True,4+ rings
hc-030031,1150897.0,-0.71475106,0.27387893,1150897,hc-030031,True,3.0,3.0,0.0,True,3 rings
eprosartan,5281037.0,0.2816993,0.9779166,5281037,eprosartan,True,3.0,3.0,0.0,True,3 rings
3-bromocamphor,3006542.0,3.424362,8.05751,3006542,3-bromocamphor,True,2.0,0.0,2.0,True,2 rings
fk-866,6914657.0,-2.3926458,4.4240046,6914657,fk-866,True,3.0,2.0,1.0,True,3 rings
cdk9-in-6,,-1.1371784,5.074489,,cdk9-in-6,True,4.0,2.0,2.0,True,4+ rings
zilpaterol,25218684.0,-3.4587953,5.9603605,25218684,zilpaterol,True,3.0,2.0,1.0,True,3 rings
cpp,6603754.0,2.2209945,9.015225,6603754,cpp,True,1.0,0.0,1.0,True,1 ring
nvp-tnks656,136237316.0,-1.2564696,5.251833,136237316,nvp-tnks656,True,5.0,2.0,3.0,True,4+ rings
cgs-20625,163844.0,-0.6682371,-0.58920264,163844,cgs-20625,True,4.0,3.0,1.0,True,4+ rings
pizotifen,27400.0,-3.9740248,4.229657,27400,pizotifen,True,4.0,2.0,2.0,True,4+ rings
nms-1286937,49792852.0,-0.0056508956,1.9057322,49792852,nms-1286937,True,5.0,3.0,2.0,True,4+ rings
ag-14361,9840076.0,-0.70991117,-0.48102927,9840076,ag-14361,True,4.0,3.0,1.0,True,4+ rings
pf-03049423,24963293.0,-0.19275938,1.5778077,24963293,pf-03049423,True,4.0,3.0,1.0,True,4+ rings
aqw-051,50914822.0,-3.699643,4.272761,50914822,aqw-051,True,5.0,2.0,3.0,True,4+ rings
gnf-7,11478363.0,2.2746089,1.6634176,11478363,gnf-7,True,5.0,4.0,1.0,True,4+ rings
propofol,4943.0,0.029798074,10.44988,4943,propofol,True,1.0,1.0,0.0,True,1 ring
luteolin,5280445.0,-1.1714542,0.3290902,5280445,luteolin,True,3.0,3.0,0.0,True,3 rings
bethanechol,6603779.0,14.933565,4.317817,6603779,bethanechol,True,0.0,0.0,0.0,False,0 rings
f351,11217901.0,-4.3296156,5.505068,11217901,f351,True,2.0,2.0,0.0,True,2 rings
isoquercitrin,5280804.0,-0.4522729,6.197082,5280804,isoquercitrin,True,4.0,3.0,1.0,True,4+ rings
cfi-402257,,2.3632941,1.7942173,,cfi-402257,True,6.0,4.0,2.0,True,4+ rings
sulfapyridine,5336.0,-3.2956333,6.0691996,5336,sulfapyridine,True,2.0,2.0,0.0,True,2 rings
pfi-3,78243717.0,-2.9969838,5.0520253,78243717,pfi-3,True,4.0,2.0,2.0,True,4+ rings
pd-318088,17753852.0,-1.4958863,5.068655,17753852,pd-318088,True,2.0,2.0,0.0,True,2 rings
tecastemizole,123618.0,-0.50395066,-0.31819353,123618,tecastemizole,True,4.0,3.0,1.0,True,4+ rings
paopa,44281634.0,2.2288299,9.018322,44281634,paopa,True,2.0,0.0,2.0,True,2 rings
vl285,71667162.0,0.17681764,1.5652375,71667162,vl285,True,5.0,3.0,2.0,True,4+ rings
btb06584,2799764.0,-0.0660679,0.68934166,2799764,btb06584,True,3.0,3.0,0.0,True,3 rings
vorapaxar,10077130.0,-1.8873928,4.42495,10077130,vorapaxar,True,5.0,2.0,3.0,True,4+ rings
voriconazole,71616.0,-0.6858773,0.26999286,71616,voriconazole,True,3.0,3.0,0.0,True,3 rings
cytidine,6175.0,-1.0615917,8.266641,6175,cytidine,True,2.0,1.0,1.0,True,2 rings
bemotrizinol,136218979.0,1.6584721,2.114388,136218979,bemotrizinol,True,4.0,4.0,0.0,True,4+ rings
gadopentetic-acid,6857474.0,-0.07719783,7.2061186,6857474,gadopentetic-acid,True,2.0,0.0,2.0,True,2 rings
avagacestat,46883536.0,0.26409078,1.5370171,46883536,avagacestat,True,3.0,3.0,0.0,True,3 rings
oxybenzone,4632.0,-3.9890478,5.190778,4632,oxybenzone,True,2.0,2.0,0.0,True,2 rings
trandolapril,5484727.0,0.26036647,8.056404,5484727,trandolapril,True,3.0,1.0,2.0,True,3 rings
omecamtiv-mecarbil,11689883.0,-2.2355359,5.273177,11689883,omecamtiv-mecarbil,True,3.0,2.0,1.0,True,3 rings
cefprozil,5281006.0,-0.3254478,8.188175,5281006,cefprozil,True,3.0,1.0,2.0,True,3 rings
ethacizin,107841.0,-2.1574452,4.2926416,107841,ethacizin,True,3.0,2.0,1.0,True,3 rings
lomitapide,9853053.0,1.6258245,1.8188225,9853053,lomitapide,True,6.0,4.0,2.0,True,4+ rings
carbazochrome,,2.0514672,8.822792,,carbazochrome,True,2.0,0.0,2.0,True,2 rings
ganaxolone,6918305.0,2.6745253,7.435547,6918305,ganaxolone,True,4.0,0.0,4.0,True,4+ rings
proscillaridin-a,5284613.0,0.5506746,7.1716127,5284613,proscillaridin-a,True,6.0,1.0,5.0,True,4+ rings
hydrocortisone-butyrate,26133.0,1.2629379,7.591586,26133,hydrocortisone-butyrate,True,4.0,0.0,4.0,True,4+ rings
camostat-mesilate,2536.0,-1.6756686,5.6637025,2536,camostat-mesilate,True,2.0,2.0,0.0,True,2 rings
stf-62247,704473.0,-0.293202,-0.54159516,704473,stf-62247,True,3.0,3.0,0.0,True,3 rings
ropinirole,5095.0,0.2235762,9.817999,5095,ropinirole,True,2.0,1.0,1.0,True,2 rings
lodoxamide,44564.0,-0.8217549,8.499858,44564,lodoxamide,True,1.0,1.0,0.0,True,1 ring
oxonic-acid,4604.0,-1.3235111,8.880504,4604,oxonic-acid,True,1.0,1.0,0.0,True,1 ring
emodin,3220.0,-3.034251,5.998451,3220,emodin,True,3.0,2.0,1.0,True,3 rings
paeonol,11092.0,-0.7603897,10.3773155,11092,paeonol,True,1.0,1.0,0.0,True,1 ring
polymyxin-b-sulfate,,1.0108304,4.82928,,polymyxin-b-sulfate,True,2.0,1.0,1.0,True,2 rings
radiprodil,10200813.0,-0.54377234,0.47968248,10200813,radiprodil,True,4.0,3.0,1.0,True,4+ rings
medroxyprogesterone-acetate,6279.0,2.333197,7.402274,6279,medroxyprogesterone-acetate,True,4.0,0.0,4.0,True,4+ rings
cpi-203,71291068.0,-0.24776465,0.27491492,71291068,cpi-203,True,4.0,3.0,1.0,True,4+ rings
gemigliptin,11953153.0,0.21293882,8.560189,11953153,gemigliptin,True,3.0,1.0,2.0,True,3 rings
dimethyl-isosorbide,59968542.0,3.3356612,8.696452,59968542,dimethyl-isosorbide,True,2.0,0.0,2.0,True,2 rings
kn-93,5312122.0,0.6374051,1.2200265,5312122,kn-93,True,3.0,3.0,0.0,True,3 rings
icatibant-acetate,6918173.0,1.0263672,4.8028755,6918173,icatibant-acetate,True,7.0,2.0,5.0,True,4+ rings
nps-2143,6918446.0,0.27246475,0.57219887,6918446,nps-2143,True,3.0,3.0,0.0,True,3 rings
spp86,66549796.0,-0.85531026,-0.4486532,66549796,spp86,True,3.0,3.0,0.0,True,3 rings
octreotide,,0.78122586,5.038606,,octreotide,True,5.0,4.0,1.0,True,4+ rings
"3,5-dhpg-(s)",71668376.0,-1.4139417,8.9914255,71668376,"3,5-dhpg-(s)",True,1.0,1.0,0.0,True,1 ring
perfluamine,67645.0,2.1037993,6.9518476,67645,perfluamine,True,0.0,0.0,0.0,False,0 rings
pf-02545920,11581936.0,2.7976284,2.7461395,11581936,pf-02545920,True,5.0,5.0,0.0,True,4+ rings
tocainide,3080825.0,-1.0897567,9.963863,3080825,tocainide,True,1.0,1.0,0.0,True,1 ring
pf-06873600,134247638.0,-1.6871612,5.458472,134247638,pf-06873600,True,4.0,2.0,2.0,True,4+ rings
zanamivir,60855.0,1.5966277,8.872149,60855,zanamivir,True,1.0,0.0,1.0,True,1 ring
ml204,230710.0,-4.2208138,4.648289,230710,ml204,True,3.0,2.0,1.0,True,3 rings
dimethisoquin,6857.0,-3.449677,4.2716436,6857,dimethisoquin,True,2.0,2.0,0.0,True,2 rings
ac1ndss5,4581100.0,15.404898,3.8834033,4581100,ac1ndss5,True,1.0,1.0,0.0,True,1 ring
azd3514,46893585.0,-1.8097054,4.922327,46893585,azd3514,True,5.0,2.0,3.0,True,4+ rings
jx-401,1126109.0,-3.2394714,4.091125,1126109,jx-401,True,3.0,2.0,1.0,True,3 rings
etilefrine,164652.0,-1.1496813,9.6223,164652,etilefrine,True,1.0,1.0,0.0,True,1 ring
saxagliptin,,1.9857854,8.092185,,saxagliptin,True,6.0,0.0,6.0,True,4+ rings
al-8697,25060093.0,0.05925759,0.094743766,25060093,al-8697,True,4.0,3.0,1.0,True,4+ rings
candesartan,2541.0,2.707154,2.616327,2541,candesartan,True,5.0,5.0,0.0,True,4+ rings
