name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
suritozole,25431.0,9.193332,2.1844988,25431,suritozole,True,2.0,2.0,0.0,True,2 rings
estetrol,27125.0,8.333362,-0.10422217,27125,estetrol,True,4.0,1.0,3.0,True,4+ rings
gw-5074,5034.0,9.41529,2.7133617,5034,gw-5074,True,3.0,2.0,1.0,True,3 rings
op-0595,73386748.0,9.737241,1.6307423,73386748,op-0595,True,2.0,0.0,2.0,True,2 rings
tyrphostin-ag-879,135419190.0,8.630943,2.05456,135419190,tyrphostin-ag-879,True,1.0,1.0,0.0,True,1 ring
azaguanine-8,135403646.0,9.021475,1.5979459,135403646,azaguanine-8,True,2.0,2.0,0.0,True,2 rings
milademetan,73297272.0,9.668593,1.9420762,73297272,milademetan,True,6.0,2.0,4.0,True,4+ rings
propoxur,4944.0,10.135513,2.7778053,4944,propoxur,True,1.0,1.0,0.0,True,1 ring
am-630,4302963.0,9.140394,3.3069654,4302963,am-630,True,4.0,3.0,1.0,True,4+ rings
enisamium-iodide,2132298.0,10.125184,2.927944,2132298,enisamium-iodide,True,2.0,2.0,0.0,True,2 rings
cefetamet-pivoxil,5486182.0,13.431823,1.5151036,5486182,cefetamet-pivoxil,True,3.0,1.0,2.0,True,3 rings
teicoplanin,,9.716598,0.22043368,,teicoplanin,True,16.0,7.0,9.0,True,4+ rings
pf-4708671,51371303.0,8.642239,2.5178468,51371303,pf-4708671,True,4.0,3.0,1.0,True,4+ rings
gdc-0349,59239165.0,9.79946,3.3500044,59239165,gdc-0349,True,5.0,2.0,3.0,True,4+ rings
ombitasvir,54767916.0,10.431998,2.3260818,54767916,ombitasvir,True,6.0,3.0,3.0,True,4+ rings
setmelanotide,,11.549369,2.4949055,,setmelanotide,True,5.0,4.0,1.0,True,4+ rings
carbidopa,34359.0,10.626357,2.402425,34359,carbidopa,True,1.0,1.0,0.0,True,1 ring
ly2874455,46944259.0,9.512971,1.9346336,46944259,ly2874455,True,4.0,4.0,0.0,True,4+ rings
clofedanol,688422.0,9.852782,2.753976,688422,clofedanol,True,2.0,2.0,0.0,True,2 rings
unc669,46931242.0,9.342335,2.4071953,46931242,unc669,True,3.0,1.0,2.0,True,3 rings
oxatomide,4615.0,10.180561,3.7990246,4615,oxatomide,True,5.0,4.0,1.0,True,4+ rings
tolcapone,4659569.0,8.455079,2.1608732,4659569,tolcapone,True,2.0,2.0,0.0,True,2 rings
gamithromycin,,9.137515,0.6782072,,gamithromycin,True,3.0,0.0,3.0,True,3 rings
methyllycaconitine,5288811.0,10.221042,3.0377467,5288811,methyllycaconitine,True,8.0,1.0,7.0,True,4+ rings
pf-05212384,44516953.0,9.698488,3.2978137,44516953,pf-05212384,True,6.0,3.0,3.0,True,4+ rings
valdecoxib,119607.0,8.777009,2.502671,119607,valdecoxib,True,3.0,3.0,0.0,True,3 rings
fotemustine,,9.9812,1.6431836,,fotemustine,True,0.0,0.0,0.0,False,0 rings
2-aminobenzenesulfonamide,72894.0,8.650136,2.4064975,72894,2-aminobenzenesulfonamide,True,1.0,1.0,0.0,True,1 ring
balaglitazone,76968728.0,10.27742,2.4313147,76968728,balaglitazone,True,4.0,3.0,1.0,True,4+ rings
relcovaptan,60943.0,8.761381,2.9250157,60943,relcovaptan,True,5.0,3.0,2.0,True,4+ rings
