name,pubchem_cid,UMAP1,UMAP2,pubchem_cid_clean,name_clean,has_metal,metal_count,metal_symbols,metal_category,valid_smiles
hexachlorophene,3598.0,9.36713,2.098874,3598,hexachlorophene,False,0.0,,No metal,True
neratinib,9915743.0,9.300246,3.9590323,9915743,neratinib,False,0.0,,No metal,True
"2,3-cis/exo-pinanediol",12518181.0,9.350221,1.1639684,12518181,"2,3-cis/exo-pinanediol",False,0.0,,No metal,True
su3327,11837140.0,8.772989,1.6151745,11837140,su3327,False,0.0,,No metal,True
indiplon,6450813.0,9.822348,2.5472424,6450813,indiplon,False,0.0,,No metal,True
doripenem,73303.0,10.369051,1.7013474,73303,doripenem,False,0.0,,No metal,True
myricetin,5281672.0,9.438545,0.70514715,5281672,myricetin,False,0.0,,No metal,True
omega-(4-iodophenyl)pentadecanoic-acid,123810.0,10.7557125,1.85588,123810,omega-(4-iodophenyl)pentadecanoic-acid,False,0.0,,No metal,True
ef5,389053.0,9.452432,1.5231521,389053,ef5,False,0.0,,No metal,True
dipeptamin,7014883.0,11.123338,1.961506,7014883,dipeptamin,False,0.0,,No metal,True
danegaptide,16656685.0,10.30948,2.5979733,16656685,danegaptide,False,0.0,,No metal,True
ingenol,442042.0,9.343977,1.456309,442042,ingenol,False,0.0,,No metal,True
npy-5ra972,9884833.0,9.915373,2.1867921,9884833,npy-5ra972,False,0.0,,No metal,True
icomucret,5280724.0,11.219444,1.1409557,5280724,icomucret,False,0.0,,No metal,True
pinocembrin,68071.0,9.549759,0.85366064,68071,pinocembrin,False,0.0,,No metal,True
myristyl-nicotinate,531641.0,9.689926,3.6463096,531641,myristyl-nicotinate,False,0.0,,No metal,True
nebivolol,189562.0,9.429428,1.5106629,189562,nebivolol,False,0.0,,No metal,True
brl-15572,92844253.0,10.170626,3.1737566,92844253,brl-15572,False,0.0,,No metal,True
asapiprant,59232326.0,10.426314,1.8717238,59232326,asapiprant,False,0.0,,No metal,True
difloxacin,56206.0,12.180417,0.6817441,56206,difloxacin,False,0.0,,No metal,True
ogerin,56707820.0,9.691723,2.9109056,56707820,ogerin,False,0.0,,No metal,True
opipramol,9417.0,9.154686,3.7503338,9417,opipramol,False,0.0,,No metal,True
sobetirome,9862248.0,10.350139,2.1550183,9862248,sobetirome,False,0.0,,No metal,True
decamethonium,2968.0,10.057529,1.3702842,2968,decamethonium,False,0.0,,No metal,True
sulfisomidin,5343.0,8.176259,2.7315435,5343,sulfisomidin,False,0.0,,No metal,True
banoxantrone,9955116.0,9.441205,2.3158698,9955116,banoxantrone,False,0.0,,No metal,True
cenicriviroc,11285792.0,10.0406065,3.4037204,11285792,cenicriviroc,False,0.0,,No metal,True
10-debc,10521421.0,8.914329,3.565676,10521421,10-debc,False,0.0,,No metal,True
methenamine,4101.0,9.094715,1.7697691,4101,methenamine,False,0.0,,No metal,True
panobinostat,6918837.0,10.189136,2.9630568,6918837,panobinostat,False,0.0,,No metal,True
tucidinostat,12136798.0,9.432035,3.566538,12136798,tucidinostat,False,0.0,,No metal,True
beta-ccb,128618.0,10.553439,2.9434652,128618,beta-ccb,False,0.0,,No metal,True
iproniazid,3748.0,9.782619,2.8461385,3748,iproniazid,False,0.0,,No metal,True
talniflumate,25273599.0,10.080934,3.3784168,25273599,talniflumate,False,0.0,,No metal,True
metenkephalin,73265283.0,11.279299,2.3254392,73265283,metenkephalin,False,0.0,,No metal,True
a-887826,46919335.0,9.478318,3.653238,46919335,a-887826,False,0.0,,No metal,True
cyclovirobuxin-d,260439.0,9.122068,0.7836324,260439,cyclovirobuxin-d,False,0.0,,No metal,True
antazoline,2200.0,8.45993,1.8350074,2200,antazoline,False,0.0,,No metal,True
eb-47,53229989.0,10.38812,-0.5820846,53229989,eb-47,False,0.0,,No metal,True
pepstatin,5478883.0,10.81379,1.8760617,5478883,pepstatin,False,0.0,,No metal,True
ici-162846,134778.0,10.476275,1.8525708,134778,ici-162846,False,0.0,,No metal,True
betamethasone-dipropionate,21800.0,8.03917,-1.1826826,21800,betamethasone-dipropionate,False,0.0,,No metal,True
cadralazine,76968745.0,10.25118,2.0532842,76968745,cadralazine,False,0.0,,No metal,True
eed226,123132228.0,8.632168,2.2788832,123132228,eed226,False,0.0,,No metal,True
pirfenidone,40632.0,8.858476,2.8123207,40632,pirfenidone,False,0.0,,No metal,True
compound-58112,155931.0,9.049378,2.9271142,155931,compound-58112,False,0.0,,No metal,True
ridinilazole,16659285.0,8.70279,2.2225702,16659285,ridinilazole,False,0.0,,No metal,True
jq1-(+),46907787.0,9.71529,2.892948,46907787,jq1-(+),False,0.0,,No metal,True
ly2606368,46700756.0,9.5605545,1.6162326,46700756,ly2606368,False,0.0,,No metal,True
tanespimycin,59996479.0,9.853842,1.6467036,59996479,tanespimycin,False,0.0,,No metal,True
bropirimine,135413497.0,9.362272,2.374828,135413497,bropirimine,False,0.0,,No metal,True
"cp-945,598",10052040.0,9.245911,2.3376787,10052040,"cp-945,598",False,0.0,,No metal,True
compound-w,16760376.0,8.422925,2.268008,16760376,compound-w,False,0.0,,No metal,True
sb-269970,6604889.0,9.386381,2.530856,6604889,sb-269970,False,0.0,,No metal,True
bentiromide,6957673.0,10.496559,2.8552856,6957673,bentiromide,False,0.0,,No metal,True
ciluprevir,9853710.0,8.682912,3.1503952,9853710,ciluprevir,False,0.0,,No metal,True
fosfestrol,3032325.0,9.76227,1.7896793,3032325,fosfestrol,False,0.0,,No metal,True
lerisetron,65997.0,8.783027,2.5257332,65997,lerisetron,False,0.0,,No metal,True
butylphthalide,9990075.0,9.607476,2.2366126,9990075,butylphthalide,False,0.0,,No metal,True
azd5991,131634760.0,9.647876,2.8375456,131634760,azd5991,False,0.0,,No metal,True
ml347,44577753.0,9.010277,2.7565682,44577753,ml347,False,0.0,,No metal,True
tulrampator,24857397.0,9.258671,2.3800821,24857397,tulrampator,False,0.0,,No metal,True
cgp-7930,5024764.0,8.632186,1.8694812,5024764,cgp-7930,False,0.0,,No metal,True
iox1,459617.0,9.337068,3.0459268,459617,iox1,False,0.0,,No metal,True
lidoflazine,3926.0,10.155853,3.7378535,3926,lidoflazine,False,0.0,,No metal,True
maraviroc,,10.554134,2.933067,,maraviroc,False,0.0,,No metal,True
orteronel,10335364.0,9.77758,2.8180447,10335364,orteronel,False,0.0,,No metal,True
s26948,9958279.0,10.471557,2.7384808,9958279,s26948,False,0.0,,No metal,True
bw-b70c,88473969.0,9.996572,2.2266471,88473969,bw-b70c,False,0.0,,No metal,True
propidium-iodide,4939.0,9.5241375,2.083323,4939,propidium-iodide,False,0.0,,No metal,True
jnj-1661010,2809273.0,9.973386,3.2472172,2809273,jnj-1661010,False,0.0,,No metal,True
lanatoside-c,73707447.0,9.212959,0.17947125,73707447,lanatoside-c,False,0.0,,No metal,True
pyrazolanthrone,8515.0,9.355066,2.5576582,8515,pyrazolanthrone,False,0.0,,No metal,True
ipsapirone,56971.0,9.70296,3.9387774,56971,ipsapirone,False,0.0,,No metal,True
loxoprofen,13049027.0,10.84572,2.3973348,13049027,loxoprofen,False,0.0,,No metal,True
cisapride,6917698.0,10.480905,3.7797241,6917698,cisapride,False,0.0,,No metal,True
ce3f4,73669656.0,9.029847,1.5154659,73669656,ce3f4,False,0.0,,No metal,True
taranabant,11226090.0,10.696215,2.5785272,11226090,taranabant,False,0.0,,No metal,True
isosteviol,99514.0,9.191366,0.95477754,99514,isosteviol,False,0.0,,No metal,True
pimodivir,67286591.0,9.974107,1.8436842,67286591,pimodivir,False,0.0,,No metal,True
sb-2343,46912230.0,8.965597,1.8138716,46912230,sb-2343,False,0.0,,No metal,True
venlafaxine,11846746.0,9.073547,2.9578514,11846746,venlafaxine,False,0.0,,No metal,True
cgm097,,8.574807,3.2941482,,cgm097,False,0.0,,No metal,True
e7046,56944705.0,10.0410185,3.1236684,56944705,e7046,False,0.0,,No metal,True
3-methyl-gaba,6604938.0,10.620195,1.8043964,6604938,3-methyl-gaba,False,0.0,,No metal,True
sulfachlorpyridazine,6634.0,8.225187,2.6926095,6634,sulfachlorpyridazine,False,0.0,,No metal,True
lypressin,133588927.0,11.843143,2.2586274,133588927,lypressin,False,0.0,,No metal,True
faropenem,14659032.0,10.376409,1.7034016,14659032,faropenem,False,0.0,,No metal,True
flumethasone-pivalate,443980.0,8.032059,-1.1894238,443980,flumethasone-pivalate,False,0.0,,No metal,True
topiroxostat,5288320.0,8.913905,1.9771919,5288320,topiroxostat,False,0.0,,No metal,True
felbinac-ethyl,26436.0,10.522567,2.732893,26436,felbinac-ethyl,False,0.0,,No metal,True
ml277,53347902.0,8.667338,2.7873359,53347902,ml277,False,0.0,,No metal,True
valsartan,60846.0,10.910797,3.223031,60846,valsartan,False,0.0,,No metal,True
azd1446,96568205.0,8.849007,1.3186312,96568205,azd1446,False,0.0,,No metal,True
bupropion,688387.0,10.0898485,2.7201893,688387,bupropion,False,0.0,,No metal,True
muscimol,4266.0,9.32593,1.6250631,4266,muscimol,False,0.0,,No metal,True
fosfosal,3418.0,10.114095,3.1849883,3418,fosfosal,False,0.0,,No metal,True
promethazine,89044377.0,8.752586,3.846345,89044377,promethazine,False,0.0,,No metal,True
go-6983,3499.0,11.254088,2.8748338,3499,go-6983,False,0.0,,No metal,True
cetrorelix,25074887.0,11.606667,2.2597687,25074887,cetrorelix,False,0.0,,No metal,True
ncx-1015,9850209.0,8.207852,-0.95748925,9850209,ncx-1015,False,0.0,,No metal,True
1-ebio,82320.0,9.609972,2.7692761,82320,1-ebio,False,0.0,,No metal,True
dcc-2618,46208890.0,9.675979,3.403672,46208890,dcc-2618,False,0.0,,No metal,True
prednisone,5865.0,8.22191,-0.91991234,5865,prednisone,False,0.0,,No metal,True
ndt-9513727,10210160.0,10.046513,2.5459597,10210160,ndt-9513727,False,0.0,,No metal,True
olmesartan,158781.0,10.965771,3.303645,158781,olmesartan,False,0.0,,No metal,True
besifloxacin,10178705.0,12.2005415,0.6678318,10178705,besifloxacin,False,0.0,,No metal,True
mavacamten,117761397.0,10.763946,3.0200052,117761397,mavacamten,False,0.0,,No metal,True
clorgiline,4380.0,9.374473,2.1914647,4380,clorgiline,False,0.0,,No metal,True
chlorindione,70846.0,9.139488,2.4179783,70846,chlorindione,False,0.0,,No metal,True
pr-619,2817763.0,9.12566,1.8695971,2817763,pr-619,False,0.0,,No metal,True
sulbentine,67686.0,9.83694,2.64182,67686,sulbentine,False,0.0,,No metal,True
rlx,78144.0,8.969426,2.6376812,78144,rlx,False,0.0,,No metal,True
primidone,4909.0,9.502899,2.3571818,4909,primidone,False,0.0,,No metal,True
mitotane,6603772.0,9.48563,2.1671224,6603772,mitotane,False,0.0,,No metal,True
primaquine,3044369.0,9.055771,2.9094064,3044369,primaquine,False,0.0,,No metal,True
arsanilic-acid,7389.0,8.613815,2.4139888,7389,arsanilic-acid,False,0.0,,No metal,True
ku-55933,5278396.0,9.051165,2.5890284,5278396,ku-55933,False,0.0,,No metal,True
tcs-359,1048845.0,9.070849,3.3480034,1048845,tcs-359,False,0.0,,No metal,True
mk-8617,44230662.0,9.229242,3.318834,44230662,mk-8617,False,0.0,,No metal,True
cyt-997,11351021.0,9.368748,3.644345,11351021,cyt-997,False,0.0,,No metal,True
azd1981,11292191.0,10.133352,2.9661133,11292191,azd1981,False,0.0,,No metal,True
threo-2-methylisocitrate-(dl),,10.745185,1.7161385,,threo-2-methylisocitrate-(dl),True,6.0,Na,Contains metal,True
imiloxan,76966048.0,9.0943,2.2910328,76966048,imiloxan,False,0.0,,No metal,True
acenocoumarol,54683745.0,9.909312,2.6585865,54683745,acenocoumarol,False,0.0,,No metal,True
cedrol,,9.282572,1.1339641,,cedrol,False,0.0,,No metal,True
nifursol,9570327.0,8.299576,2.1054509,9570327,nifursol,False,0.0,,No metal,True
ab-423,90259477.0,9.814125,3.5354154,90259477,ab-423,False,0.0,,No metal,True
5-aminolevulinic-acid,7048523.0,10.555941,1.7802519,7048523,5-aminolevulinic-acid,False,0.0,,No metal,True
kaf-156,49856296.0,9.986217,1.9905719,49856296,kaf-156,False,0.0,,No metal,True
vatinoxan,163952.0,9.364015,2.2971523,163952,vatinoxan,False,0.0,,No metal,True
iodixanol,6604448.0,10.062828,1.1920955,6604448,iodixanol,False,0.0,,No metal,True
amyl-nitrite,129010055.0,10.651264,1.185189,129010055,amyl-nitrite,False,0.0,,No metal,True
tc-g-1000,10220232.0,9.082684,1.6362662,10220232,tc-g-1000,False,0.0,,No metal,True
a205804,9839311.0,9.754304,2.0229533,9839311,a205804,False,0.0,,No metal,True
ceftizoxim,6533629.0,13.424568,1.5216302,6533629,ceftizoxim,False,0.0,,No metal,True
naftidrofuryl,12898282.0,10.739806,3.2576365,12898282,naftidrofuryl,False,0.0,,No metal,True
cinromide,688145.0,9.451909,2.8974838,688145,cinromide,False,0.0,,No metal,True
