name,pubchem_cid,TSNE1,TSNE2
ricinoleic-acid,643684,-54.612854,-31.122238
padsevonil,52911611,3.589537,-65.35719
palmitoylethanolamide,4671,-22.788942,-48.911255
tram-39,9861261,-58.776917,15.863617
sclareolide,929262,-74.88589,-23.826593
probucol,4912,-27.937696,62.54203
alvimopan,5488548,-16.9494,36.06846
lidocaine,3676,-19.474886,0.37750375
6-diazo-5-oxo-l-norleucine,73707377,-24.953196,-38.491768
gsk37647,743974,6.5810547,41.894657
valbenazine,24795069,22.774792,69.0637
azd9496,86287635,21.832327,-4.714979
mln1117,70798655,68.62398,7.5179005
gsk2334470,46215815,44.365784,-40.293346
tetradecylthioacetic-acid,114924,-54.79641,-40.678665
florfenicol,114811,-24.893454,43.884186
hydralazine,9351,4.586244,-36.14618
av-608,9917079,11.7534895,-3.9274256
l-741742,133008,16.536469,16.480076
sib-1757,132466061,-26.050344,-8.716225
olanzapine,135398745,-35.224144,-6.4736176
tak-593,24767976,72.7467,7.047744
clopamide,12492,-32.76457,11.463421
isaxonine,71169,6.387931,-59.57111
ebpc,6919079,-40.872646,16.334478
cefpirome,6917675,-2.2432501,-26.015457
kt-433,3874929,-12.002518,83.35393
l-proline,6971047,-21.581991,-42.11678
benethamine,65055,-49.4891,11.573582
napabucasin,10331844,-13.350427,83.397255
erdafitinib,67462786,46.948368,14.602785
sulmetozine,65790,18.452137,70.28159
ro-5126766,16719221,60.00142,1.360165
lasmiditan,11610526,39.969208,-26.603605
malathion,12358970,-53.749332,-40.772697
mavoglurant,9926832,-34.687157,33.52967
traxoprodil,219101,-22.886347,48.70178
sorafenib,216239,57.405376,9.74674
tannic-acid,16129778,-1.7342526,90.33526
bunazosin,2472,66.40949,21.515696
caroxazone,29083,12.361375,61.7172
1-phenylbiguanide,4780,-26.666195,-8.870923
cw-008,59528098,73.25518,6.248365
chf5074,9996409,-48.777172,37.83293
betamethasone-butyrate-propionate,71470,-83.89366,-10.372847
suprofen,688581,-51.947636,41.935688
bromebric-acid,5284375,-17.033112,76.76533
propagermanium,83030,-55.26005,-42.632294
cardionogen-1,663145,60.91482,28.662703
flurizan,92337,-48.292133,38.74025
benznidazole,31593,39.540718,-45.496986
torin-1,49836027,30.727139,-23.488626
pyridoxal-isonicotinoyl-hydrazone,135409539,38.630527,-4.434216
pf-3845,25154867,55.478405,5.070607
methyl-nicotinate,7151,37.61352,-8.831008
gw-583340,5329480,73.710686,13.546646
unc0631,53315868,67.024216,20.477188
hydroquinidine,91503,42.566383,4.2862906
etp-45658,25229608,78.06251,-0.7677568
sincalide,9833444,29.140923,-7.408635
ci-923,76971447,12.25398,61.126514
valganciclovir,135483663,2.9015656,-69.47685
promestriene,9883915,-27.554535,71.885345
mephenytoin,107921,-38.93917,17.33851
iohexol,6604427,-11.668425,10.999323
elafibranor,9864881,-12.63574,76.14133
bms-983970,73388374,-18.26512,3.792845
ginsenoside-re,441921,-82.62855,-22.122435
stf-118804,20916937,49.89139,4.0159864
resiquimod,159603,37.156715,-57.62693
nan-190,4431,15.697062,38.340473
halofantrine,36688213,-31.650068,46.486748
flurofamide,51173,-36.09647,18.898878
pimavanserin,10071196,13.719099,60.747498
phenazone,2206,-22.861584,-4.6681485
indeloxazine,67212739,5.3214316,63.87605
kpt-9274,117779453,64.15609,7.523038
clindamycin-phosphate,443385,-15.732504,-49.05138
leniolisib,57495353,65.92868,-0.7918258
darolutamide,121489720,4.9896107,-3.5332327
alfadolone-acetate,24733,-74.15356,-21.690413
idronoxil,219100,-11.635305,67.09751
pd-118057,9864959,-1.0117192,16.36201
cep-33779,57336812,25.739475,-53.09515
mrk-409,22609888,78.31754,-1.9889761
ubp-302,6420161,-30.61347,24.292442
clindamycin-palmitate,16052039,-15.745259,-49.022568
td139,73774610,9.216434,-27.628864
succinic-acid,21952380,-54.91275,-42.326176
bms-986142,86582336,20.924822,-2.3660352
difenpiramide,100472,37.67975,-28.223808
brincidofovir,483477,-13.832983,-77.654854
riboflavin-5-phosphate-sodium,643976,-25.20922,7.678246
sacubitril,9811834,-34.776814,30.583206
dihomo-gamma-linolenic-acid,5280581,-54.45773,-32.29301
gnf-5,44129660,62.28,4.692235
ritanserin,5074,-37.84421,10.074815
alda-1,831629,21.304714,62.761417
freselestat,46936829,-27.883171,10.263687
cgp-57380,11644425,23.231983,-54.111084
verucerfont,11596613,78.34864,1.2527233
toltrazuril,68591,8.649527,39.244236
20-hete,5283157,-53.463062,-31.897522
nbqx,3272524,-29.539202,-9.789569
tirofiban,60947,5.366654,56.448025
amg-337,44181686,72.24412,7.573273
florifenine,216222,28.008589,-0.912759
sdz-nkt-343,9851211,-15.1550455,3.4847398
bax-channel-blocker,981054,27.282196,-14.514504
cb-839,71577426,56.107643,2.8019958
zk-93426,115210,39.07822,14.466912
phytonadione,5284607,-51.45405,34.0887
xl041,49787490,75.16283,-18.044868
parbendazole,26596,44.79031,-54.099865
cinaciguat,9808022,21.782072,53.958534
u-50488-(-),6604724,-33.276485,15.732844
emd-386088,10131112,21.87912,-20.737095
cortodoxone,440707,-77.24493,-11.159295
sotrastaurin,10296883,49.697254,-35.628883
bay-60-6583,11717831,51.96569,-6.6853957
sq-22536,22879197,9.481283,-68.02264
phensuximide,6604215,-41.615086,18.97238
anandamide,5281969,-33.339886,-33.620075
pralidoxime,4884,14.532375,-29.65167
tafenoquine,76969188,48.56327,13.932757
zaltidine,56051,2.015737,-57.468315
ots514,67448836,6.3107634,21.957901
cefoxitin,441199,-23.00501,26.299
gyki-52466,3538,29.3664,58.430305
gw-2580,11617559,58.967335,-0.8660065
l-methionine,6992087,-19.584335,-35.757397
nornicotine,93047,16.744034,-28.415422
idoxuridine,5905,-17.207424,-81.189064
quinapril,54892,-31.963266,31.015995
l-leucine,7045798,-24.201351,-37.04692
sal003,2252542,-18.901075,-9.680443
vorinostat,5311,-22.571415,-5.9428377
calhex-231,11849514,-30.785631,17.152416
eprobemide,65659,-32.234055,18.954706
tba-354,49836057,72.94079,-8.372802
pyrotinib,51039030,58.138092,16.223143
cct-031374,2853753,-11.652614,0.73836964
balofloxacin,40490624,22.005371,31.636086
mm-206,102514675,0.6953196,40.627224
bosentan,104865,60.503838,-6.2624793
potassium-p-aminobenzoate,978,-7.2876663,21.076624
bendroflumethiazide,9845085,-35.07468,-12.248676
le-135,10410894,-4.707664,15.540761
nortriptyline,4543,-49.641125,13.173701
gw-843682x,9826308,53.33291,-2.0897012
avex-73,76968108,-31.68934,41.533768
bifemelane,2377,7.7530265,64.06042
dipyrocetyl,68093,-15.704822,77.84943
glpg0492-r-enantiomer,59317173,-21.053738,8.210478
ly2811376,44251605,25.498331,-40.85334
unc0642,53315878,67.46524,20.10781
k-858,686905,-40.33682,11.722424
caccinh-a01,747218,27.17724,18.200394
gsk3117391,53630042,32.30332,-9.176475
crt0044876,81409,21.825703,1.3141551
homoquinolinic-acid,3080554,39.29233,-8.656273
dimesna,65626,-49.6003,-55.00785
pk-11195,24839733,12.796046,-4.2843456
amibegron,3035442,1.742238,65.56415
coenzyme-a,87642,10.443078,-74.75984
atenolol-(+),180559,7.1582274,58.091618
8-m-pdot,92211535,14.779099,64.03458
ic261,5288600,16.224957,35.20061
kainic-acid,44338126,-22.830675,-42.13718
acetriazoic-acid,6806,-5.704661,19.066635
piroctone-olamine,38988592,-39.775265,-40.787045
sofosbuvir,45375808,-6.694773,51.267376
snap-5089,10326374,-16.12257,22.680464
arry-334543,42642648,73.71986,13.616605
epalrestat,1549120,-42.598705,12.92578
nsc-4644,72326,-68.72646,-15.876504
piperacetazine,19675,-4.904842,-1.5203564
ml10302,5311299,27.117626,43.579697
cinchocaine,3025,35.33926,16.876066
telatinib,9808844,70.469215,8.996791
dmp-777,177992,22.740122,62.487926
avadomide,24967954,-3.9576247,4.2565255
sr-11302,9976842,-47.367622,37.425934
estropipate,3001028,-27.606127,69.05386
mm77,3994476,9.116537,34.247353
ganoderic-acid-a,471002,-77.87835,-14.366021
wehi-345-analog,56602558,44.850323,-37.793568
pf-05190457,58438464,26.302282,-35.37374
alcaftadine,19371515,54.905308,-40.345833
f-16915,14671646,37.068504,-8.412173
dmeob,6891506,10.252237,63.475433
cariporide,151172,-34.327988,9.382095
sisomicin-sulfate,36119,-30.187044,-74.986885
linopirdine,3932,19.040796,-11.435271
zeatin,449093,8.926193,-68.77915
vecabrutinib,72547837,38.628506,-34.85897
tmc647055,44556044,37.679226,16.492128
ci-976,122327,9.487199,32.53114
4-mu-8c,12934390,-10.61104,86.21556
etafenone,3275,11.186913,53.460133
jw-67,644733,-6.7859764,27.91627
2'-c-methylguanosine,135433495,3.495242,-71.28299
2-fluoro-2-deoxy-d-galactose,445913,-60.82395,-51.037968
naproxen,156391,-11.129219,78.44281
azd5438,16747683,20.601086,-38.172672
loperamide,3955,-34.491543,45.29796
lumateperone,21302490,-11.057316,1.4123058
ronidazole,5094,-3.084879,-56.908676
tenylidone,1550999,-52.556927,29.746187
carboxyamidotriazole,108144,3.9226143,-4.8858714
ki-8751,11317348,50.331787,15.151679
fudosteine,36689154,-18.815851,-36.20254
nolatrexed,135400184,30.431852,-31.425669
gsk-j5,78243729,33.86955,-38.803265
lx1031,23633604,60.9215,3.2565985
pd1-pdl-inhibitor-1,91663303,25.026049,68.695435
isovaleramide,10930,-40.589096,-46.004578
sonepiprazole,133079,-6.8008857,29.48279
trigonelline,5571,38.366993,-9.004209
camphor-(1r),5284500,-65.5678,-33.693115
doxifluridine,18343,-16.758228,-81.324745
trv130,66553195,43.49241,8.84074
troxipide,40467000,24.03675,61.714943
sucralose,71485,-61.810318,-52.145798
wb-4101,13305910,-0.40335104,60.48497
sp-420,135511704,-5.2683625,79.02622
blebbistatin-(-),5287792,-0.90749365,4.384079
tc-ot-39,135413563,43.447575,-35.428482
rosiptor,76965484,-68.83019,-17.91602
rebamipide,969464,-1.0486976,13.486952
diflunisal,3059,-20.14687,79.34845
zm-306416,5329006,63.988964,18.841822
etanidazole,3276,-3.4434838,-57.497356
itd-1,71512660,-41.84335,36.569294
s-isopropylisothiourea,445319,-45.19858,-56.539463
lomeguatrib,3025944,64.84672,-11.930129
aceglutamide,182230,-21.080482,-43.92338
cabaletta,7427,-61.675266,-51.20319
protionamide,666418,16.449146,-28.060318
ub-165,6604855,18.909065,-29.46346
lomefloxacin,6603903,4.0054164,8.777952
sb-742457,11256720,18.53635,-21.380749
ethacridine-lactate-monohydrate,2017,41.135597,6.773838
levodropropizine,65859,-26.342405,-0.5514365
ldn-57444,51537051,-7.092318,0.77537537
cyclocreatine,2896,-26.191795,-57.720432
tulobuterol,688591,-22.522385,42.470516
miltefosine,3600,-32.981415,-63.020382
gr-113808,119376,26.709654,-1.0996039
orphenadrine,736041,-31.262573,41.96479
rg108,702558,25.634592,-6.2790833
streptozotocin,124202159,-30.647821,-71.20032
ldn-212854,60182388,27.45818,-59.38357
e3330,6439397,-54.421185,-29.431461
mequinol,9015,-7.988255,62.975605
pht-427,44240850,-52.126606,2.5801575
atracurium,73416109,23.572788,69.94738
cyproheptadine,2913,-52.02839,12.802015
bgt226,11978790,53.91835,4.545032
az-10606120,10310632,44.03966,-29.903877
enilconazole,6992070,75.806915,-14.147562
kakonein,25790885,-4.7825756,93.11368
sb-743921,9936388,23.515438,51.037052
sr-3677,93600633,46.022717,21.032686
enzalutamide,15951529,-13.111521,1.5536683
glpg1837,117857370,4.6544385,-9.739788
glpg0492,59317190,-21.053822,8.210394
"3,4-dcpg-(s)",16062593,-43.73864,45.500748
rgfp966,56650312,7.195797,-22.949915
raclopride,3033769,24.651611,49.416748
ac-710,54760053,68.23363,8.913018
ammonium-glycyrrhizinate,14982,-85.265015,-18.407495
aminoguanidine,2146,-45.15724,-52.106915
crenolanib,10366136,70.24308,-5.096015
2-hydroxyflutamide,91649,-18.227839,-4.4525437
amg458,24764449,65.4566,14.469792
erythromycin-ethylsuccinate,132274075,-34.460354,-70.796
guanfacine,3519,-40.87167,28.219488
rs-56812,6604789,18.790253,-9.794604
4-methylgenistein,5280373,-10.844607,88.33192
zd-7155,4673492,18.101377,-49.00761
noscapine,275196,27.173578,66.60543
dexniguldipine,6918097,-15.572175,23.045769
estradiol-benzoate,222757,-15.531761,82.93802
efletirizine,66003,-52.12777,19.301003
etretinate,5282375,-10.961227,71.81774
moclobemide,4235,-32.19484,18.945366
cyproterone-acetate,9880,-79.9265,-4.975296
homosalate,41097438,-17.655195,78.57481
bergenin,66065,-2.654879,89.0049
proxodolol,940099,0.95989764,61.722637
whi-p154,3795,66.89968,18.593174
arofylline,166553,45.582897,-47.32074
apck-110,24786010,76.84133,-1.1663637
gant-61,421610,16.070505,-26.115065
gedunin,12004512,-15.756503,85.300964
vadadustat,23634441,24.219404,7.4128594
gs-9620,46241268,35.068005,-40.910244
mk-8998,24765479,52.627293,8.549667
rmc-4550,134183206,48.53946,-48.31967
a-412997,10425450,16.121164,-16.70049
sis3,10138988,77.48471,7.287094
amprenavir,65016,-20.448452,16.127275
acebutolol,657184,20.059244,35.373066
edo-s101,46836227,46.20647,-53.106876
cephapirin,30699,-1.320492,-25.710293
omeprazole-sulfide,155794,67.52332,-10.133625
clopidol,18087,-35.236626,-41.51998
melevodopa,23497,-13.124428,44.40684
ys-035,5714,17.722233,68.63574
rg4733,49867930,-17.164738,3.9686077
levobetaxolol,60657,5.03371,62.212963
vericiguat,54674461,29.587378,-57.589737
elbasvir,71661251,67.994385,-4.876132
l-694247,132059,51.383675,-31.13702
wz811,11565518,24.944435,-42.658012
2-octyldodecan-1-ol,73415990,-56.183334,-48.568245
eprodisate,428573,-49.598507,-55.00812
paeoniflorin,442534,-19.638435,85.2109
marimastat,119031,-19.84319,-48.55798
gw-4064,9893571,18.125927,18.75544
lumacaftor,16678941,57.200558,24.019428
flavin-adenine-dinucleotide,643975,37.94294,-63.5023
astemizole,2247,69.81018,-6.794106
s4,53342705,0.9130702,28.961857
trolox,688071,-12.890727,72.36436
nemorubicin,65907,3.6534052,91.2968
zstk-474,11647372,40.22576,-55.537
cimaterol,10911051,-10.914789,29.988407
bms-911543,50922691,46.00174,-38.285088
vecuronium,39765,-71.3861,-19.414022
rrx-001,15950826,-30.067953,-52.219067
as-252424,11630874,8.184015,50.24377
cp-99994,5311057,12.949083,63.482113
topiramate,5284627,-61.27027,-53.155117
gadodiamide,24847884,-27.201332,-46.952984
risedronate,5245,39.935074,-6.134999
laropiprant,9867642,17.387062,3.387075
diclofenamide,3038,-51.29487,-1.0138705
hydrocortisone-valerate,5282494,-82.55026,-10.455838
barasertib,11497983,74.851555,3.8532915
pafuramidine,6529858,14.304148,49.587593
natamycin,5284447,-60.868847,-23.395582
odq,1456,-25.72457,-6.257362
pf-06463922,78162481,71.71772,6.060051
mepyramine,4992,58.80186,-2.4693956
bitoscanate,19958,-26.842394,-9.130086
gsk650394,25022668,50.701057,-28.857336
ozenoxacin,9863827,43.675034,-22.050947
ramatroban,123879,15.931724,2.8467414
teneligliptin,11949652,18.780857,-54.50518
sograzepide,9870520,27.697538,-19.641014
id-1101,6918732,-22.704117,-39.040264
gsk429286a,92472001,8.727675,-7.5156426
hc-030031,1150897,43.56579,-44.225174
eprosartan,5281037,56.880367,-37.715656
3-bromocamphor,3006542,-65.56352,-33.704224
fk-866,6914657,11.204151,-15.729838
zilpaterol,25218684,-22.75883,9.900951
cpp,6603754,-29.71154,-40.886803
nvp-tnks656,136237316,14.092606,52.609207
cgs-20625,163844,47.3667,20.952074
pizotifen,27400,-55.260574,7.4517717
nms-1286937,49792852,72.10872,5.0504656
ag-14361,9840076,51.74672,-41.32089
pf-03049423,24963293,54.14892,6.6956387
aqw-051,50914822,43.542793,4.9127264
gnf-7,11478363,42.680313,-31.969326
propofol,4943,-26.429663,61.68693
luteolin,5280445,-6.072798,90.33925
bethanechol,6603779,-30.646122,-59.21715
f351,11217901,2.4334576,29.305887
isoquercitrin,5280804,-3.3287766,91.86601
sulfapyridine,5336,18.763283,-37.30552
pfi-3,78243717,57.249783,-15.555963
pd-318088,17753852,-6.6131926,9.980859
tecastemizole,123618,42.360138,-53.055122
paopa,44281634,-27.187668,-48.460117
vl285,71667162,-1.101306,-21.88827
btb06584,2799764,15.307319,25.831984
vorapaxar,10077130,31.909018,-8.68035
voriconazole,71616,59.91902,-18.089926
cytidine,6175,-14.996736,-78.53723
bemotrizinol,136218979,57.26144,30.708782
gadopentetic-acid,6857474,-27.284992,-59.01832
avagacestat,46883536,-46.207634,-0.22905831
oxybenzone,4632,-11.380797,88.40159
trandolapril,5484727,-30.983862,29.185944
omecamtiv-mecarbil,11689883,28.555527,-19.641174
cefprozil,5281006,-19.123583,33.222435
ethacizin,107841,-37.81689,-3.6545978
lomitapide,9853053,-38.60051,22.174
ganaxolone,6918305,-73.91526,-23.215929
proscillaridin-a,5284613,-82.78479,-20.482443
hydrocortisone-butyrate,26133,-82.55003,-10.456368
camostat-mesilate,2536,21.015507,38.28082
stf-62247,704473,24.312729,-35.40586
ropinirole,5095,-10.290459,2.9537733
lodoxamide,44564,-17.018478,-7.3025475
oxonic-acid,4604,-25.952091,-57.46481
emodin,3220,-21.500168,82.12447
paeonol,11092,-11.755887,88.58266
radiprodil,10200813,10.376817,33.945625
medroxyprogesterone-acetate,6279,-78.94583,-5.8160977
cpi-203,71291068,12.235119,-43.809734
gemigliptin,11953153,10.684818,-58.36069
dimethyl-isosorbide,59968542,-60.377872,-53.183372
kn-93,5312122,5.1889615,40.924988
icatibant-acetate,6918173,-24.000202,28.703007
nps-2143,6918446,3.1188061,64.78806
spp86,66549796,23.936724,-54.631786
"3,5-dhpg-(s)",71668376,-12.16073,42.33933
perfluamine,67645,-46.940166,-48.75083
pf-02545920,11581936,45.680645,16.387695
tocainide,3080825,-19.251446,0.16446476
pf-06873600,134247638,9.50511,-57.353554
zanamivir,60855,-16.691381,-73.84363
ml204,230710,25.152409,-45.62228
dimethisoquin,6857,42.163506,6.481363
ac1ndss5,4581100,-53.266827,42.365395
azd3514,46893585,79.742226,0.2976956
jx-401,1126109,19.289024,50.06881
etilefrine,164652,-19.09777,45.86313
al-8697,25060093,44.38607,-36.62956
candesartan,2541,56.36926,-44.565483
aurothioglucose,6916934,-59.9674,-51.263664
srt3190,59149652,53.44661,-13.394478
jzl-195,46232606,12.034392,39.377296
travoprost,5282226,-9.932628,73.89088
a0001,2734086,-53.78219,-28.451738
ethylenediaminetetraacetic-acid,6049,-27.28504,-59.017673
pempidine,6603,-38.706474,-58.06022
ah6809,119461,-9.532635,86.88164
aphidicolin,457964,-72.69636,-25.541267
diosgenin,99474,-81.64793,-22.412907
fluorescein,16850,-7.866553,83.517365
atn-161,9960285,0.94062066,-62.32606
voreloxin,9952884,-2.9537046,-24.90619
glafenine,969495,28.736786,-0.4218087
bisoprolol,6604464,4.873536,61.993046
hexamethonium,3604,-39.59488,-58.566574
l-778123,216454,42.831623,-46.918724
boronophenylalanine,150315,-38.425606,30.855665
praziquantel,1917817,-40.311455,21.80414
balicatib,10201696,-10.81746,6.1537466
of-1,35397514,6.3111157,39.255608
ferroquine,92043331,22.442455,-27.235376
fluralaner,71300892,-30.146852,16.8661
cytochlor,92132144,-15.559739,-79.18642
nitrendipine,157702,-14.706889,24.204967
delpazolid,44205191,-25.54838,-0.7336181
mk-7246,45268455,16.272375,2.996638
acipimox,5310993,-2.489523,-62.835045
fluconazole,3365,-26.320211,38.87208
chpg,6604802,-13.1819725,42.01495
corosolic-acid,6918774,-76.50094,-18.057089
meloxicam,54677470,48.124374,-16.59904
hqk-1001,11684,-55.854725,-42.33542
sb-939,49855250,44.790955,-52.087955
ornithine,74765349,-24.729465,-38.61552
alpha-asarone,636822,-14.4996605,67.833145
pf-04457845,24771824,55.97603,4.3838353
mcn-5652-(+/-),6336338,-55.411293,8.151461
chlorotrianisene,11289,-7.3213716,68.00998
chlorobutanol,5977,-50.47464,-50.8369
ici-199441,3082718,-33.064064,15.886616
ripasudil,9863672,17.542667,-23.155926
avoralstat,86566678,34.01957,18.56535
uk-5099,6438504,23.28218,-5.076867
gsk690693,16725726,71.85548,-5.1328983
e-2012,11560787,65.53471,2.5973907
psi-7976,45375809,-6.6948633,51.267235
n-acetylglycyl-d-glutamic-acid,6604718,-20.640755,-44.392017
amidopyrine,6009,-23.23597,-4.428319
pamidronate,4674,-41.502132,-51.202084
estriol,5756,-28.82113,70.06664
g-caryophyllene,5281515,-47.54766,-30.323376
unc2327,71583615,-4.3507605,-18.397491
sulfametopyrazine,9047,18.108667,-37.368946
sar-245409,49867926,80.98989,-10.672966
ski-ii,753704,50.69355,-8.802569
nms-p715,44556162,71.92385,4.9586706
gp2a,16094766,4.447055,-5.519139
dilazep,3074,25.25565,63.802006
penbutolol,37464,4.822356,62.576763
amorolfine,25790581,-51.282494,17.919752
l-(+)-rhamnose-monohydrate,439710,-60.97184,-51.437687
dactinomycin,457193,25.076391,32.106228
exo-iwr-1,1163034,16.3209,-11.367344
epetraborole,46836890,6.1969466,62.25684
benazepril,5362124,-17.677912,12.292629
verdiperstat,11528958,9.456218,-18.567066
dehydroacetic-acid,54678494,-50.531063,-34.684128
mmpx,155806,-0.65663433,-68.0639
fenticonazole,36688220,75.864136,-15.005202
aklomide,2075,-6.2026854,7.8384776
etoricoxib,123619,19.627783,-27.524538
protirelin,638678,0.8925803,-62.25946
propranolol-(r),21138,4.072277,63.951324
az-10417808,135665263,-3.9509926,7.2023497
tolperisone,688589,-42.644165,23.265224
talampanel,164509,29.180387,58.518078
atb-346,76963724,-10.750874,78.466965
4-ibp,132995,-36.055912,21.074665
chloroxoquinoline,66593,-3.4696727,9.243501
zapa,6604703,-49.58267,-38.53595
ofloxacin,6956357,22.002794,31.619833
famotidine,5702160,-0.29547256,-52.15367
04/01/46,76965201,-30.134819,-64.29235
5-hydroxytryptophan,6971044,35.61959,6.6200957
fosinoprilat,62956,-34.516773,32.592976
k145,71714682,12.043641,60.114304
minodronic-acid,130956,38.252514,-52.745834
viloxazine,12226596,0.52085936,60.423492
fostamatinib,11671467,71.30286,17.551785
anabasine,641266,16.88153,-27.920425
cpi-444,44537963,72.309006,8.936279
fosaprepitant-dimeglumine,135413538,-29.436754,37.12932
gallamine-triethiodide,3450,-0.9009767,59.743427
stat3-inhibitor-vi,252682,3.2851648,22.733797
meclizine,6604289,-56.151646,12.4533
simeprevir,24873435,46.174004,6.654904
tuftsin,156080,-19.761581,-47.339
4-hqn,135408753,-4.547503,4.574881
bms-345541,9813758,35.886353,-53.711227
isoguvacine,7059534,-35.324387,-38.074024
ampyrone,2151,-23.306845,-4.8065257
p22077,46931953,-33.74316,4.8406453
oxybutynin,6098167,-38.47597,40.476173
ispinesib,6851740,-3.2258434,6.2938514
hjc-0350,22200891,15.473878,-23.301712
glutathione-monoisopropyl-ester,40466869,-19.394564,-45.27369
pit,124334,13.711346,-15.428577
ltb4,5280492,-54.022945,-30.822617
plicamycin,457831,-0.60267127,91.197426
rivastigmine,77991,11.91327,64.47879
bupivacaine,92253,-18.65511,1.0889423
cefixime,5362065,-5.1362705,-34.513573
azd6738,54761305,33.60633,-57.703552
daltroban,54343,-42.186363,29.838842
oxelaidin,4619,-39.66959,38.57968
nalmefene,5284594,27.081497,71.77803
avacopan,49841217,-14.711733,5.198085
ar-c155858,10226546,0.3836857,-9.417635
clomethiazole,10783,0.27601114,-51.337616
cefuroxime-axetil,9806360,-0.5158285,52.188675
gsk239512,9976892,50.424976,10.124922
bruceantin,124605168,-84.94505,-17.425598
metaxalone,25271694,6.547428,60.757793
l-cysteinesulfinic-acid,28167170,-20.188887,-34.971127
apratastat,11452716,2.4863415,54.95808
ng-nitro-arginine,440005,-25.369726,-40.329575
sitosterol,222284,-68.018654,-15.2327385
limonin,179651,-15.771786,85.370636
reversine,210332,37.048374,-56.86398
tc-s-7003,11785878,48.381535,-39.720688
oxolamine,13738,-11.278196,-15.142368
alimemazine,6604496,-37.489353,-6.7182345
adx-10059,10331863,20.652855,-24.73353
rn-1,45376076,12.991309,59.662613
fn-1501,72195175,45.333733,-38.302032
n-acetyltryptamine,70547,23.088413,-13.396335
krca-0008,72547474,64.37625,-3.023734
vuf11207,97018453,24.185421,62.418304
bay-61-3606,10200390,67.87125,5.0341277
hymecromone,5280567,-7.3490176,78.34508
bepridil,50088,-27.398245,0.6388425
pnu-22394,27559,23.434479,-19.71642
succinylsulfathiazole,5315,14.2496805,-38.484734
levamisole,26879,-47.827667,6.3085876
amylene-hydrate,6405,-50.731174,-51.092842
at7867,11175137,5.9278,-30.534239
zln005,899323,43.6545,-53.88894
stiripentol,25271730,-16.913208,67.164444
petcm,736879,40.04387,-6.1212726
valrubicin,454216,4.0246916,91.38318
ampa-(rs),7059442,-29.944208,-37.10018
cetirizine,28145930,-53.646877,19.845968
dexfosfoserine,68841,-21.84988,-38.340626
fanetizole,54339,11.878374,-36.68432
oleoylethanolamide,5283454,-33.271698,-33.67639
altanserin,3033677,-10.496687,-0.4190103
pci-34051,24753719,38.431164,13.769336
cloxacillin,6098,14.367346,18.686453
5-fp,101498,-35.539974,-47.134064
bedaquiline,5388906,42.150337,5.8436003
clodronic-acid,25419,-49.176895,-50.348583
czc24832,42623951,25.667358,-53.136364
px-12,86308851,0.5266661,-57.864777
galantamine,9651,22.043982,71.788414
tetrabenazine,11634155,22.364075,69.62689
zami-633,75743,-41.329937,-46.815914
ciclopirox,2749,-39.76436,-40.76694
buserelin,50225,60.713356,-29.464523
methocarbamol,688484,-6.700018,63.18357
aloperine,162147,-35.267357,-55.360912
isoliquiritigenin,638278,-21.592815,78.53452
rotundine,72301,22.061005,70.26684
bonaphthone,23384,-51.686897,32.728626
taminadenant,53466958,8.469586,-61.76323
maltobionic-acid,7314,-61.94909,-45.62259
5-methylfurmethiodide,4141,-3.4075193,56.298927
ecabet,65781,-51.42108,38.92546
etizolam,3307,12.249853,-43.77796
ap1903,16135625,24.725195,67.63752
kartogenin,2826191,-4.881109,17.25089
tomelukast,3969,-13.080367,91.37276
sgs-742,130021,-41.134964,-52.27251
pco-400,129348,-11.045012,69.69461
ha-966-(s)-(-),183351,-28.293972,-48.267574
ag-490,5328779,-14.235222,48.875576
irl-2500,5311192,25.784048,-6.331349
tame,1550286,-53.15773,0.6787018
cycloserine-(d),6234,-28.457401,-46.914345
tc-i-15,90488948,-26.305159,25.375685
ica-110381,4314115,7.115482,-15.730142
salvinorin-a,128563,-15.696524,85.16505
pp-121,24905142,25.457052,-56.444614
guanidine,3520,-45.219875,-52.082912
fenofibrate,3339,-4.1353493,73.699066
asimadoline,179340,-40.63634,17.935137
kuromanin,441667,-2.7985413,91.19666
rose-bengal,25474,-6.1989174,83.27986
bortezomib,387447,10.022281,-15.681066
"ici-215,001",164451,1.2190698,59.52233
c188-9,1324494,0.79307175,40.646725
suxibuzone,5362,-21.006922,-4.0090804
vemurafenib,42611257,51.60555,-33.123413
ebrotidine,65869,13.958816,-37.655506
sb-431542,4521392,67.86074,4.562414
artemether,68911,-72.99546,-29.66177
unc3230,46355372,8.883845,-36.3044
1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol,39359445,0.16596545,64.61378
norethisterone-enanthate,229295,-78.14588,-5.9954967
ct-7758,10186367,44.226887,-26.773062
naltrexone,5360515,27.789612,71.02649
palosuran,10173280,26.823269,-22.011238
elinogrel,16066663,-10.949585,-6.823846
nafadotride,6604854,20.014587,52.320564
th-302,11984561,-2.3125246,-57.523182
monostearin,15560610,-61.409473,-41.4282
pyrithyldione,4994,-35.93435,-40.856777
matrine,91466,-33.191216,-54.959103
thymalfasin,16130571,-19.053513,-48.053406
sb-408124,4331799,26.480593,-22.180323
propacetamol,68865,7.67837,32.86718
mebicar,122282,-31.629698,-52.58536
procysteine,72390,-17.080635,-38.37496
